,match,year,round,round_number,games_loser,games_winner,loser,sets_loser,sets_winner,surface,winner,tourney_name,tourney_order
3401,9,1988,third round,3,18.0,24.0,J Hlasek,1,3,clay,Y Noah,frenchopen,2
3646,10,1988,third round,3,18.0,21.0,G Forget,1,3,clay,E Sanchez,frenchopen,2
3891,11,1988,third round,3,12.0,19.0,Annacone,0,3,clay,R Agenor,frenchopen,2
4131,12,1988,third round,3,23.0,28.0,S Zivojinovic,2,3,clay,M Wilander,frenchopen,2
4376,13,1988,third round,3,8.0,18.0,J Bates,0,3,clay,M Gustafsson,frenchopen,2
4619,14,1988,third round,3,10.0,19.0,Vosand,0,3,clay,A Agassi,frenchopen,2
4862,15,1988,third round,3,7.0,18.0,P Kuhnen,0,3,clay,G PerezRoldan,frenchopen,2
5105,16,1988,third round,3,13.0,19.0,J Gunnarsson,0,3,clay,S Edberg,frenchopen,2
369,1,1988,fourth round,4,21.0,25.0,J McEnroe,1,3,clay,I Lendl,frenchopen,2
907,2,1988,fourth round,4,25.0,25.0,K Carlsson,2,3,clay,J Svensson,frenchopen,2
1354,3,1988,fourth round,4,15.0,20.0,P Cash,1,3,clay,A Chesnokov,frenchopen,2
1777,4,1988,fourth round,4,22.0,29.0,B Becker,2,3,clay,H Leconte,frenchopen,2
2134,5,1988,fourth round,4,20.0,28.0,Noah,2,3,clay,E Sanchez,frenchopen,2
2462,6,1988,fourth round,4,10.0,19.0,R Agenor,0,3,clay,M Wilander,frenchopen,2
2792,7,1988,fourth round,4,12.0,22.0,M Gustafsson,1,3,clay,A Agassi,frenchopen,2
3123,8,1988,fourth round,4,11.0,19.0,S Edberg,0,3,clay,G Perez Roldan,frenchopen,2
370,1,1988,quarterfinals,5,13.0,20.0,Ivan Lendl,0,3,clay,Jonas Svensson,frenchopen,2
908,2,1988,quarterfinals,5,11.0,19.0,Andrei Chesnokov,0,3,clay,Henri Leconte,frenchopen,2
1355,3,1988,quarterfinals,5,20.0,25.0,Emilio Sanchez,1,3,clay,Mats Wilander,frenchopen,2
1778,4,1988,quarterfinals,5,8.0,18.0,Guillermo Perez Roldan,0,3,clay,Andre Agassi,frenchopen,2
372,1,1988,semifinals,6,11.0,19.0,Jonas Svensson,0,3,clay,Henri Leconte,frenchopen,2
910,2,1988,semifinals,6,20.0,28.0,Andre Agassi,2,3,clay,Mats Wilander,frenchopen,2
367,1,1988,final,7,8.0,19.0,Henri Leconte,0,3,clay,Mats Wilander,frenchopen,2
375,1,1989,first round,1,10.0,19.0,P Kuhnen,0,3,clay,I Lendl,frenchopen,2
912,2,1989,first round,1,11.0,19.0,O Delaitre,0,3,clay,D Rostagno,frenchopen,2
1358,3,1989,first round,1,18.0,24.0,F Fontang,1,3,clay,J Gunnarsson,frenchopen,2
1781,4,1989,first round,1,9.0,18.0,N Broad,0,3,clay,D Cahill,frenchopen,2
2137,5,1989,first round,1,7.0,18.0,U Riglewski,0,3,clay,T Witsken,frenchopen,2
2465,6,1989,first round,1,9.0,18.0,A Olhovskiy,0,3,clay,F Roig,frenchopen,2
2795,7,1989,first round,1,9.0,18.0,J Lozano,0,3,clay,P Sampras,frenchopen,2
3126,8,1989,first round,1,13.0,24.0,E Masso,1,3,clay,M Chang,frenchopen,2
3402,9,1989,first round,1,6.0,18.0,D Marcelino,0,3,clay,K Novacek,frenchopen,2
3647,10,1989,first round,1,8.0,18.0,C Mezzadri,0,3,clay,A Boetsch,frenchopen,2
3892,11,1989,first round,1,23.0,26.0,N Marques,2,3,clay,S Bruguera,frenchopen,2
4132,12,1989,first round,1,14.0,20.0,C Pioline,0,3,clay,E Jelen,frenchopen,2
4377,13,1989,first round,1,8.0,18.0,G Vilas,0,3,clay,C Pistolesi,frenchopen,2
4620,14,1989,first round,1,25.0,23.0,F Santoro,2,3,clay,D Wheaton,frenchopen,2
4863,15,1989,first round,1,7.0,18.0,C Limberger,0,3,clay,R Agenor,frenchopen,2
5106,16,1989,first round,1,6.0,18.0,M Kratzmann,0,3,clay,T Mayotte,frenchopen,2
5291,17,1989,first round,1,9.0,18.0,T Carbonell,0,3,clay,M Wilander,frenchopen,2
5445,18,1989,first round,1,5.0,18.0,P Vojtisek,0,3,clay,D Perez,frenchopen,2
5595,19,1989,first round,1,27.0,25.0,A Mronz,2,3,clay,A Vosand,frenchopen,2
5746,20,1989,first round,1,27.0,26.0,J Cihak,2,3,clay,O Camporese,frenchopen,2
5899,21,1989,first round,1,23.0,21.0,D Goldie,2,3,clay,A Sznajder,frenchopen,2
6043,22,1989,first round,1,17.0,23.0,T Champion,1,3,clay,L Duncan,frenchopen,2
6192,23,1989,first round,1,17.0,25.0,C Motta,2,3,clay,J Potier,frenchopen,2
6340,24,1989,first round,1,21.0,25.0,Y Noah,1,3,clay,L Mattar,frenchopen,2
6484,25,1989,first round,1,15.0,20.0,P Arraya,0,3,clay,A Chesnokov,frenchopen,2
6628,26,1989,first round,1,14.0,20.0,N Kulti,0,3,clay,J Svensson,frenchopen,2
6773,27,1989,first round,1,11.0,19.0,J Stoltenberg,0,3,clay,CU Steeb,frenchopen,2
6911,28,1989,first round,1,16.0,20.0,T Nijssen,1,3,clay,A Tous,frenchopen,2
7051,29,1989,first round,1,16.0,21.0,M Srejber,1,3,clay,J Brown,frenchopen,2
7193,30,1989,first round,1,13.0,19.0,V Paloheimo,0,3,clay,J Courier,frenchopen,2
7334,31,1989,first round,1,21.0,22.0,M Gustafsson,2,3,clay,P Cane,frenchopen,2
7472,32,1989,first round,1,8.0,18.0,J Carlsson,0,3,clay,A Agassi,frenchopen,2
7564,33,1989,first round,1,27.0,24.0,J Arrese,2,3,clay,J Hlasek,frenchopen,2
7624,34,1989,first round,1,16.0,22.0,JL Clerc,1,3,clay,A Gomez,frenchopen,2
7683,35,1989,first round,1,22.0,28.0,M Schapers,2,3,clay,L Lavalle,frenchopen,2
7742,36,1989,first round,1,24.0,25.0,F Luna,2,3,clay,M Tauson,frenchopen,2
7799,37,1989,first round,1,20.0,26.0,S Zivojinovic,2,3,clay,P Haarhuis,frenchopen,2
7860,38,1989,first round,1,16.0,22.0,J Grabb,1,3,clay,C Saceanu,frenchopen,2
7916,39,1989,first round,1,9.0,18.0,M Filippini,0,3,clay,M Jaite,frenchopen,2
7975,40,1989,first round,1,10.0,19.0,S Youl,0,3,clay,A Mancini,frenchopen,2
8031,41,1989,first round,1,18.0,27.0,R Vogel,2,3,clay,A Krickstein,frenchopen,2
8086,42,1989,first round,1,19.0,22.0,R Furlan,1,3,clay,M Woodforde,frenchopen,2
8144,43,1989,first round,1,7.0,19.0,R Smith,0,3,clay,M Stich,frenchopen,2
8202,44,1989,first round,1,12.0,18.0,R Reneberg,1,3,clay,G Ivanisevic,frenchopen,2
8260,45,1989,first round,1,16.0,22.0,M Koevermans,1,3,clay,A Jarryd,frenchopen,2
8317,46,1989,first round,1,6.0,18.0,M Pernfors,0,3,clay,J Arias,frenchopen,2
8372,47,1989,first round,1,14.0,20.0,C Bergstrom,0,3,clay,N Pereira,frenchopen,2
8431,48,1989,first round,1,11.0,19.0,M Vajda,1,3,clay,S Edberg,frenchopen,2
8487,49,1989,first round,1,14.0,20.0,M Mecir,1,3,clay,T Tulasne,frenchopen,2
8543,50,1989,first round,1,9.0,19.0,E Bengoechea,0,3,clay,H Skoff,frenchopen,2
8596,51,1989,first round,1,29.0,27.0,G Raoux,2,3,clay,JP Fleurian,frenchopen,2
8651,52,1989,first round,1,10.0,18.0,T Meinecke,0,3,clay,A Cherkasov,frenchopen,2
8704,53,1989,first round,1,8.0,18.0,B Oresar,0,3,clay,J Yzaga,frenchopen,2
8757,54,1989,first round,1,11.0,19.0,F Dennhardt,0,3,clay,G Prpic,frenchopen,2
8808,55,1989,first round,1,15.0,21.0,D Nargiso,1,3,clay,J Berger,frenchopen,2
8861,56,1989,first round,1,15.0,20.0,M Strelba,1,3,clay,J Connors,frenchopen,2
8913,57,1989,first round,1,3.0,18.0,S Casal,0,3,clay,G Perez Roldan,frenchopen,2
8965,58,1989,first round,1,10.0,18.0,R Fromberg,0,3,clay,H de la Pena,frenchopen,2
9017,59,1989,first round,1,13.0,22.0,D Pate,1,3,clay,F Cancellotti,frenchopen,2
9068,60,1989,first round,1,12.0,18.0,T Svantesson,0,3,clay,G Michibata,frenchopen,2
9119,61,1989,first round,1,8.0,18.0,M Davis,0,3,clay,J Bates,frenchopen,2
9169,62,1989,first round,1,10.0,18.0,P Lundgren,0,3,clay,O Rahnasto,frenchopen,2
9219,63,1989,first round,1,13.0,19.0,J Sanchez,0,3,clay,E Winogradsky,frenchopen,2
9270,64,1989,first round,1,9.0,18.0,J Pugh,0,3,clay,B Becker,frenchopen,2
378,1,1989,second round,2,5.0,18.0,D Rostagno,0,3,clay,I Lendl,frenchopen,2
915,2,1989,second round,2,17.0,24.0,J Gunnarsson,1,3,clay,D Cahill,frenchopen,2
1361,3,1989,second round,2,20.0,26.0,T Witsken,1,3,clay,F Roig,frenchopen,2
1784,4,1989,second round,2,3.0,18.0,P Sampras,0,3,clay,M Chang,frenchopen,2
2139,5,1989,second round,2,9.0,18.0,A Boetsch,0,3,clay,K Novacek,frenchopen,2
2467,6,1989,second round,2,25.0,26.0,E Jelen,1,3,clay,S Bruguera,frenchopen,2
2797,7,1989,second round,2,13.0,20.0,D Wheaton,0,3,clay,C Pistolesi,frenchopen,2
3128,8,1989,second round,2,25.0,28.0,T Mayotte,2,3,clay,R Agenor,frenchopen,2
3403,9,1989,second round,2,12.0,19.0,D Perez,0,3,clay,M Wilander,frenchopen,2
3648,10,1989,second round,2,18.0,25.0,A Vosand,1,3,clay,O Camporese,frenchopen,2
3893,11,1989,second round,2,6.0,18.0,A Sznajder,0,3,clay,L Duncan,frenchopen,2
4133,12,1989,second round,2,26.0,28.0,L Mattar,2,3,clay,J Potier,frenchopen,2
4378,13,1989,second round,2,11.0,21.0,J Svensson,1,3,clay,A Chesnokov,frenchopen,2
4621,14,1989,second round,2,14.0,20.0,A Tous,0,3,clay,CU Steeb,frenchopen,2
4864,15,1989,second round,2,6.0,19.0,J Brown,0,3,clay,J Courier,frenchopen,2
5107,16,1989,second round,2,7.0,18.0,P Cane,0,3,clay,A Agassi,frenchopen,2
5292,17,1989,second round,2,8.0,18.0,A Gomez,0,3,clay,J Hlasek,frenchopen,2
5446,18,1989,second round,2,7.0,18.0,M Tauson,0,3,clay,L Lavalle,frenchopen,2
5596,19,1989,second round,2,16.0,25.0,C Saceanu,1,3,clay,P Haarhuis,frenchopen,2
5747,20,1989,second round,2,13.0,19.0,M Jaite,0,3,clay,A Mancini,frenchopen,2
5900,21,1989,second round,2,25.0,25.0,A Krickstein,2,3,clay,M Woodforde,frenchopen,2
6044,22,1989,second round,2,7.0,18.0,M Stich,0,3,clay,G Ivanisevic,frenchopen,2
6193,23,1989,second round,2,12.0,20.0,A Jarryd,0,3,clay,J Arias,frenchopen,2
6341,24,1989,second round,2,10.0,18.0,N Pereira,0,3,clay,S Edberg,frenchopen,2
6485,25,1989,second round,2,23.0,26.0,H Skoff,2,3,clay,T Tulasne,frenchopen,2
6629,26,1989,second round,2,12.0,19.0,A Cherkasov,0,3,clay,JP Fleurian,frenchopen,2
6774,27,1989,second round,2,21.0,25.0,G Prpic,2,3,clay,J Yzaga,frenchopen,2
6912,28,1989,second round,2,19.0,24.0,J Connors,1,3,clay,J Berger,frenchopen,2
7052,29,1989,second round,2,25.0,26.0,H de la Pena,2,3,clay,G Perez Roldan,frenchopen,2
7194,30,1989,second round,2,8.0,18.0,G Michibata,0,3,clay,F Cancellotti,frenchopen,2
7335,31,1989,second round,2,9.0,18.0,O Rahnasto,0,3,clay,J Bates,frenchopen,2
7473,32,1989,second round,2,14.0,20.0,E Winogradsky,0,3,clay,B Becker,frenchopen,2
380,1,1989,third round,3,12.0,19.0,D Cahill,0,3,clay,I Lendl,frenchopen,2
917,2,1989,third round,3,8.0,19.0,F Roig,0,3,clay,M Chang,frenchopen,2
1362,3,1989,third round,3,14.0,19.0,K Novacek,1,3,clay,S Bruguera,frenchopen,2
1785,4,1989,third round,3,14.0,19.0,C Pistolesi,1,3,clay,R Agenor,frenchopen,2
2140,5,1989,third round,3,13.0,19.0,O Camporese,0,3,clay,M Wilander,frenchopen,2
2468,6,1989,third round,3,8.0,18.0,J Potier,0,3,clay,L Duncan,frenchopen,2
2798,7,1989,third round,3,15.0,22.0,CU Steeb,1,3,clay,A Chesnokov,frenchopen,2
3129,8,1989,third round,3,17.0,23.0,A Agassi,1,3,clay,J Courier,frenchopen,2
3404,9,1989,third round,3,20.0,25.0,L Lavalle,2,3,clay,J Hlasek,frenchopen,2
3649,10,1989,third round,3,11.0,18.0,P Haarhuis,0,3,clay,A Mancini,frenchopen,2
3894,11,1989,third round,3,7.0,18.0,M Woodforde,0,3,clay,G Ivanisevic,frenchopen,2
4134,12,1989,third round,3,12.0,18.0,J Arias,0,3,clay,S Edberg,frenchopen,2
4379,13,1989,third round,3,19.0,29.0,JP Fleurian,2,3,clay,T Tulasne,frenchopen,2
4622,14,1989,third round,3,8.0,18.0,J Yzaga,0,3,clay,J Berger,frenchopen,2
4865,15,1989,third round,3,12.0,21.0,F Cancellotti,1,3,clay,G Perez Roldan,frenchopen,2
5108,16,1989,third round,3,8.0,19.0,J Bates,0,3,clay,B Becker,frenchopen,2
376,1,1989,fourth round,4,21.0,26.0,I Lendl,2,3,clay,M Chang,frenchopen,2
913,2,1989,fourth round,4,18.0,23.0,S Bruguera,2,3,clay,R Agenor,frenchopen,2
1359,3,1989,fourth round,4,10.0,19.0,L Duncan,0,3,clay,M Wilander,frenchopen,2
1782,4,1989,fourth round,4,25.0,25.0,J Courier,2,3,clay,A Chesnokov,frenchopen,2
2138,5,1989,fourth round,4,24.0,24.0,J Hlasek,2,3,clay,A Mancini,frenchopen,2
2466,6,1989,fourth round,4,11.0,19.0,G Ivanisevic,0,3,clay,S Edberg,frenchopen,2
2796,7,1989,fourth round,4,11.0,21.0,T Tulasne,1,3,clay,J Berger,frenchopen,2
3127,8,1989,fourth round,4,23.0,26.0,G Perez Roldan,2,3,clay,B Becker,frenchopen,2
377,1,1989,quarterfinals,5,20.0,21.0,Ronald Agenor,1,3,clay,Michael Chang,frenchopen,2
914,2,1989,quarterfinals,5,9.0,19.0,Mats Wilander,0,3,clay,Andrei Chesnokov,frenchopen,2
1360,3,1989,quarterfinals,5,10.0,19.0,Alberto Mancini,0,3,clay,Stefan Edberg,frenchopen,2
1783,4,1989,quarterfinals,5,8.0,18.0,Jay Berger,0,3,clay,Boris Becker,frenchopen,2
379,1,1989,semifinals,6,19.0,25.0,Andrei Chesnokov,1,3,clay,Michael Chang,frenchopen,2
916,2,1989,semifinals,6,22.0,26.0,Boris Becker,2,3,clay,Stefan Edberg,frenchopen,2
374,1,1989,final,7,19.0,25.0,Stefan Edberg,2,3,clay,Michael Chang,frenchopen,2
382,1,1990,first round,1,7.0,18.0,S Edberg,0,3,clay,S Bruguera,frenchopen,2
918,2,1990,first round,1,13.0,21.0,J Potier,1,3,clay,J Svensson,frenchopen,2
1363,3,1990,first round,1,5.0,18.0,L Duncan,0,3,clay,R Azar,frenchopen,2
1786,4,1990,first round,1,13.0,22.0,K Jones,1,3,clay,M Strelba,frenchopen,2
2141,5,1990,first round,1,10.0,19.0,C Pioline,0,3,clay,A Sznajder,frenchopen,2
2469,6,1990,first round,1,25.0,24.0,F Clavet,2,3,clay,Y Noah,frenchopen,2
2799,7,1990,first round,1,8.0,18.0,F Vitoux,0,3,clay,A Cherkasov,frenchopen,2
3130,8,1990,first round,1,13.0,24.0,O Soules,1,3,clay,G Perez Roldan,frenchopen,2
3405,9,1990,first round,1,8.0,18.0,J Berger,0,3,clay,A Mancini,frenchopen,2
3650,10,1990,first round,1,5.0,18.0,F Maciel,0,3,clay,F Davin,frenchopen,2
3895,11,1990,first round,1,23.0,25.0,E Jelen,2,3,clay,B Oresar,frenchopen,2
4135,12,1990,first round,1,10.0,18.0,R Agenor,0,3,clay,H Leconte,frenchopen,2
4380,13,1990,first round,1,14.0,21.0,M Zoecke,1,3,clay,J Arrese,frenchopen,2
4623,14,1990,first round,1,9.0,18.0,G Raoux,0,3,clay,F Santoro,frenchopen,2
4866,15,1990,first round,1,7.0,18.0,M Vajda,0,3,clay,JP Fleurian,frenchopen,2
5109,16,1990,first round,1,5.0,18.0,U Riglewski,0,3,clay,A Chesnokov,frenchopen,2
5293,17,1990,first round,1,13.0,23.0,M Wostenholme,1,3,clay,A Agassi,frenchopen,2
5447,18,1990,first round,1,22.0,26.0,M Bahrami,2,3,clay,T Woodbridge,frenchopen,2
5597,19,1990,first round,1,23.0,25.0,R Fromberg,2,3,clay,G Bloom,frenchopen,2
5748,20,1990,first round,1,7.0,18.0,M Kratzmann,0,3,clay,A Boetsch,frenchopen,2
5901,21,1990,first round,1,9.0,19.0,C Miniussi,0,3,clay,N Marques,frenchopen,2
6045,22,1990,first round,1,10.0,19.0,O Delaitre,0,3,clay,J Anderson,frenchopen,2
6194,23,1990,first round,1,25.0,27.0,D Wheaton,2,3,clay,M Srejber,frenchopen,2
6342,24,1990,first round,1,14.0,22.0,JF Altur,1,3,clay,J Courier,frenchopen,2
6486,25,1990,first round,1,9.0,19.0,C Motta,0,3,clay,M Chang,frenchopen,2
6630,26,1990,first round,1,17.0,21.0,F Roig,1,3,clay,M Rosset,frenchopen,2
6775,27,1990,first round,1,3.0,18.0,T Witsken,0,3,clay,C Bergstrom,frenchopen,2
6913,28,1990,first round,1,15.0,22.0,M Mecir,1,3,clay,T Wilkison,frenchopen,2
7053,29,1990,first round,1,15.0,22.0,M Ingaramo,1,3,clay,J Sanchez,frenchopen,2
7195,30,1990,first round,1,9.0,19.0,S Youl,0,3,clay,P Rebolledo,frenchopen,2
7336,31,1990,first round,1,25.0,25.0,P Lundgren,2,3,clay,J Hlasek,frenchopen,2
7474,32,1990,first round,1,20.0,28.0,E Sanchez,2,3,clay,N Kulti,frenchopen,2
7565,33,1990,first round,1,12.0,20.0,J Yzaga,1,3,clay,A Krickstein,frenchopen,2
7625,34,1990,first round,1,8.0,18.0,J Bates,0,3,clay,S Grenier,frenchopen,2
7684,35,1990,first round,1,9.0,18.0,R Matuszewski,0,3,clay,L Mattar,frenchopen,2
7743,36,1990,first round,1,7.0,18.0,S Davis,0,3,clay,K Novacek,frenchopen,2
7800,37,1990,first round,1,12.0,19.0,D Rostagno,0,3,clay,A Antonitsch,frenchopen,2
7861,38,1990,first round,1,18.0,21.0,R Reneberg,1,3,clay,G Forget,frenchopen,2
7917,39,1990,first round,1,16.0,21.0,G Prpic,1,3,clay,T Champion,frenchopen,2
7976,40,1990,first round,1,14.0,23.0,M Washington,1,3,clay,J Aguilera,frenchopen,2
8032,41,1990,first round,1,23.0,27.0,T Carbonell,2,3,clay,M Gustafsson,frenchopen,2
8087,42,1990,first round,1,14.0,20.0,V Paloheimo,1,3,clay,P Korda,frenchopen,2
8145,43,1990,first round,1,9.0,18.0,T Benhabiles,0,3,clay,O Camporese,frenchopen,2
8203,44,1990,first round,1,5.0,13.0,T Hogstedt,0,3,clay,D Perez,frenchopen,2
8261,45,1990,first round,1,14.0,22.0,N Pereira,1,3,clay,A V Volkov,frenchopen,2
8318,46,1990,first round,1,11.0,21.0,D Rikl,1,3,clay,J Arias,frenchopen,2
8373,47,1990,first round,1,7.0,22.0,LA Wahlgren,1,3,clay,M Filippini,frenchopen,2
8432,48,1990,first round,1,13.0,20.0,F Luna,0,3,clay,A Gomez,frenchopen,2
8488,49,1990,first round,1,10.0,19.0,L Jonsson,0,3,clay,T Muster,frenchopen,2
8544,50,1990,first round,1,8.0,18.0,H Schwaier,0,3,clay,E Winogradsky,frenchopen,2
8597,51,1990,first round,1,8.0,18.0,J Grabb,0,3,clay,P Haarhuis,frenchopen,2
8652,52,1990,first round,1,7.0,13.0,T Tulasne,0,3,clay,J Pugh,frenchopen,2
8705,53,1990,first round,1,11.0,19.0,G Connell,1,3,clay,A Rahunen,frenchopen,2
8758,54,1990,first round,1,26.0,25.0,S Zivojinovic,2,3,clay,L Shiras,frenchopen,2
8809,55,1990,first round,1,6.0,18.0,J Rive,0,3,clay,M Stich,frenchopen,2
8862,56,1990,first round,1,10.0,19.0,C Pistolesi,0,3,clay,M Jaite,frenchopen,2
8914,57,1990,first round,1,17.0,22.0,M Tabares,1,3,clay,A Mansdorf,frenchopen,2
8966,58,1990,first round,1,20.0,22.0,R Krishnan,1,3,clay,F Cancellotti,frenchopen,2
9018,59,1990,first round,1,10.0,19.0,D Goldie,0,3,clay,N Kroon,frenchopen,2
9069,60,1990,first round,1,8.0,18.0,M Schapers,0,3,clay,J Stoltenberg,frenchopen,2
9120,61,1990,first round,1,24.0,27.0,J Gunnarsson,2,3,clay,M Koevermans,frenchopen,2
9170,62,1990,first round,1,6.0,18.0,D Engel,0,3,clay,P Kuhnen,frenchopen,2
9220,63,1990,first round,1,19.0,28.0,D Cahill,2,3,clay,A Jarryd,frenchopen,2
9271,64,1990,first round,1,18.0,24.0,B Becker,1,3,clay,G Ivanisevic,frenchopen,2
385,1,1990,second round,2,20.0,22.0,S Bruguera,2,3,clay,J Svensson,frenchopen,2
921,2,1990,second round,2,23.0,25.0,M Strelba,2,3,clay,R Azar,frenchopen,2
1366,3,1990,second round,2,19.0,23.0,A Sznajder,1,3,clay,Y Noah,frenchopen,2
1789,4,1990,second round,2,12.0,19.0,A Cherkasov,0,3,clay,G Perez Roldan,frenchopen,2
2143,5,1990,second round,2,16.0,24.0,A Mancini,1,3,clay,F Davin,frenchopen,2
2470,6,1990,second round,2,7.0,18.0,B Oresar,0,3,clay,H Leconte,frenchopen,2
2801,7,1990,second round,2,13.0,22.0,F Santoro,1,3,clay,J Arrese,frenchopen,2
3132,8,1990,second round,2,8.0,19.0,JP Fleurian,0,3,clay,A Chesnokov,frenchopen,2
3406,9,1990,second round,2,9.0,19.0,T Woodbridge,0,3,clay,A Agassi,frenchopen,2
3651,10,1990,second round,2,3.0,18.0,G Bloom,0,3,clay,A Boetsch,frenchopen,2
3896,11,1990,second round,2,9.0,19.0,N Marques,0,3,clay,J Anderson,frenchopen,2
4136,12,1990,second round,2,15.0,21.0,M Srejber,1,3,clay,J Courier,frenchopen,2
4381,13,1990,second round,2,18.0,23.0,M Rosset,1,3,clay,M Chang,frenchopen,2
4624,14,1990,second round,2,7.0,18.0,T Wilkison,0,3,clay,C Bergstrom,frenchopen,2
4867,15,1990,second round,2,12.0,19.0,P Rebolledo,0,3,clay,J Sanchez,frenchopen,2
5110,16,1990,second round,2,10.0,18.0,J Hlasek,0,3,clay,N Kulti,frenchopen,2
5294,17,1990,second round,2,12.0,19.0,S Grenier,0,3,clay,A Krickstein,frenchopen,2
5448,18,1990,second round,2,13.0,23.0,L Mattar,1,3,clay,K Novacek,frenchopen,2
5598,19,1990,second round,2,3.0,18.0,A Antonitsch,0,3,clay,G Forget,frenchopen,2
5749,20,1990,second round,2,14.0,21.0,J Aguilera,1,3,clay,T Champion,frenchopen,2
5902,21,1990,second round,2,26.0,26.0,P Korda,2,3,clay,M Gustafsson,frenchopen,2
6046,22,1990,second round,2,23.0,26.0,O Camporese,2,3,clay,D Perez,frenchopen,2
6195,23,1990,second round,2,19.0,23.0,J Arias,2,3,clay,AV Volkov,frenchopen,2
6343,24,1990,second round,2,9.0,19.0,M Filippini,0,3,clay,A Gomez,frenchopen,2
6487,25,1990,second round,2,6.0,18.0,E Winogradsky,0,3,clay,T Muster,frenchopen,2
6631,26,1990,second round,2,29.0,32.0,J Pugh,2,3,clay,P Haarhuis,frenchopen,2
6776,27,1990,second round,2,2.0,18.0,L Shiras,0,3,clay,A Rahunen,frenchopen,2
6914,28,1990,second round,2,25.0,30.0,M Stich,2,3,clay,M Jaite,frenchopen,2
7054,29,1990,second round,2,14.0,21.0,F Cancellotti,1,3,clay,A Mansdorf,frenchopen,2
7196,30,1990,second round,2,5.0,18.0,J Stoltenberg,0,3,clay,N Kroon,frenchopen,2
7337,31,1990,second round,2,15.0,20.0,M Koevermans,1,3,clay,P Kuhnen,frenchopen,2
7475,32,1990,second round,2,5.0,18.0,A Jarryd,0,3,clay,G Ivanisevic,frenchopen,2
387,1,1990,third round,3,18.0,24.0,R Azar,1,3,clay,J Svensson,frenchopen,2
923,2,1990,third round,3,19.0,23.0,Y Noah,1,3,clay,G Perez Roldan,frenchopen,2
1367,3,1990,third round,3,13.0,19.0,F Davin,0,3,clay,H Leconte,frenchopen,2
1790,4,1990,third round,3,11.0,19.0,J Arrese,0,3,clay,A Chesnokov,frenchopen,2
2144,5,1990,third round,3,5.0,18.0,A Boetsch,0,3,clay,A Agassi,frenchopen,2
2471,6,1990,third round,3,3.0,18.0,J Anderson,0,3,clay,J Courier,frenchopen,2
2802,7,1990,third round,3,19.0,25.0,C Bergstrom,2,3,clay,M Chang,frenchopen,2
3133,8,1990,third round,3,11.0,18.0,N Kulti,0,3,clay,J Sanchez,frenchopen,2
3407,9,1990,third round,3,17.0,22.0,A Krickstein,1,3,clay,K Novacek,frenchopen,2
3652,10,1990,third round,3,25.0,29.0,G Forget,2,3,clay,T Champion,frenchopen,2
3897,11,1990,third round,3,11.0,22.0,D Perez,1,3,clay,M Gustafsson,frenchopen,2
4137,12,1990,third round,3,16.0,23.0,AV Volkov,1,3,clay,A Gomez,frenchopen,2
4382,13,1990,third round,3,19.0,23.0,P Haarhuis,1,3,clay,T Muster,frenchopen,2
4625,14,1990,third round,3,9.0,19.0,A Rahunen,0,3,clay,M Jaite,frenchopen,2
4868,15,1990,third round,3,11.0,19.0,A Mansdorf,0,3,clay,N Kroon,frenchopen,2
5111,16,1990,third round,3,12.0,20.0,P Kuhnen,0,3,clay,G Ivanisevic,frenchopen,2
383,1,1990,fourth round,4,14.0,20.0,G Perez Roldan,1,3,clay,J Svensson,frenchopen,2
919,2,1990,fourth round,4,22.0,24.0,A Chesnokov,2,3,clay,H Leconte,frenchopen,2
1364,3,1990,fourth round,4,12.0,24.0,J Courier,1,3,clay,A Agassi,frenchopen,2
1787,4,1990,fourth round,4,10.0,18.0,J Sanchez,0,3,clay,M Chang,frenchopen,2
2142,5,1990,fourth round,4,24.0,26.0,K Novacek,2,3,clay,T Champion,frenchopen,2
2800,7,1990,fourth round,4,11.0,19.0,M Jaite,0,3,clay,T Muster,frenchopen,2
3131,8,1990,fourth round,4,11.0,19.0,N Kroon,0,3,clay,G Ivanisevic,frenchopen,2
384,1,1990,quarterfinals,5,18.0,22.0,Henri Leconte,1,3,clay,Jonas Svensson,frenchopen,2
920,2,1990,quarterfinals,5,11.0,22.0,Michael Chang,1,3,clay,Andre Agassi,frenchopen,2
1365,3,1990,quarterfinals,5,10.0,18.0,Thierry Champion,0,3,clay,Andres Gomez,frenchopen,2
1788,4,1990,quarterfinals,5,15.0,22.0,Goran Ivanisevic,1,3,clay,Thomas Muster,frenchopen,2
386,1,1990,semifinals,6,14.0,21.0,Jonas Svensson,1,3,clay,Andre Agassi,frenchopen,2
922,2,1990,semifinals,6,11.0,20.0,Thomas Muster,0,3,clay,Andres Gomez,frenchopen,2
381,1,1990,final,7,17.0,20.0,Andre Agassi,1,3,clay,Andres Gomez,frenchopen,2
389,1,1991,first round,1,7.0,18.0,B Wuyts,0,3,clay,S Edberg,frenchopen,2
924,2,1991,first round,1,21.0,27.0,D Wheaton,2,3,clay,H Skoff,frenchopen,2
1368,3,1991,first round,1,15.0,22.0,G Raoux,1,3,clay,P Kuhnen,frenchopen,2
1791,4,1991,first round,1,23.0,27.0,M Koevermans,2,3,clay,A Chesnokov,frenchopen,2
2145,5,1991,first round,1,12.0,22.0,F Rivera,1,3,clay,D Pescariu,frenchopen,2
