,match,year,round,round_number,winner,loser,sets_winner,sets_loser,games_winner,games_loser,surface,tourney_name,tourney_order
520,1,2013,second round,2,S Williams,C Garcia,2,0,12.0,3.0,clay,frenchopen,2
998,2,2013,second round,2,S Cirstea,J Larsson,2,0,12.0,5.0,clay,frenchopen,2
1393,3,2013,second round,2,P Cetkovska,A Pavlyuchenkova,2,1,15.0,15.0,clay,frenchopen,2
1777,4,2013,second round,2,R Vinci,G Voskoboeva,2,1,16.0,12.0,clay,frenchopen,2
2086,5,2013,second round,2,B Jovanovski,C Wozniacki,2,0,13.0,9.0,clay,frenchopen,2
2383,6,2013,second round,2,S Kuznetsova,M Rybarikova,2,1,13.0,10.0,clay,frenchopen,2
2674,7,2013,second round,2,V Lepchenko,E Svitolina,2,0,13.0,7.0,clay,frenchopen,2
2966,8,2013,second round,2,A Kerber,J Cepelova,2,0,12.0,4.0,clay,frenchopen,2
3182,9,2013,second round,2,A Radwanska,M Burdette,2,0,12.0,5.0,clay,frenchopen,2
3387,10,2013,second round,2,D Pfizenmaier,U Radwanska,2,0,12.0,6.0,clay,frenchopen,2
3596,11,2013,second round,2,V Razzano,Z Kucova,2,1,16.0,8.0,clay,frenchopen,2
3803,12,2013,second round,2,A Ivanovic,M Johansson,2,0,12.0,4.0,clay,frenchopen,2
4009,13,2013,second round,2,M Puig,M Keys,2,0,13.0,10.0,clay,frenchopen,2
4216,14,2013,second round,2,C Suarez Navarro,S Rogers,2,1,15.0,14.0,clay,frenchopen,2
4415,15,2013,second round,2,S Lisicki,MT Torro Flor,2,0,12.0,4.0,clay,frenchopen,2
4614,16,2013,second round,2,S Errani,Y Putintseva,2,0,12.0,2.0,clay,frenchopen,2
4732,17,2013,second round,2,B MattekSands,N Li,2,1,17.0,12.0,clay,frenchopen,2
4845,18,2013,second round,2,P Ormaechea,Y Shvedova,2,0,13.0,10.0,clay,frenchopen,2
4955,19,2013,second round,2,S Vogele,K Kanepi,2,1,18.0,18.0,clay,frenchopen,2
5067,20,2013,second round,2,M Kirilenko,A Barty,2,0,12.0,4.0,clay,frenchopen,2
5175,21,2013,second round,2,M Bartoli,M Duque,2,0,14.0,11.0,clay,frenchopen,2
5285,22,2013,second round,2,F Schiavone,K Flipkens,2,1,16.0,10.0,clay,frenchopen,2
5390,23,2013,second round,2,A Cornet,S Soler Espinosa,2,0,12.0,4.0,clay,frenchopen,2
5492,24,2013,second round,2,V Azarenka,A Beck,2,0,12.0,7.0,clay,frenchopen,2
5595,25,2013,second round,2,P Kvitova,S Peng,2,0,12.0,7.0,clay,frenchopen,2
5696,26,2013,second round,2,J Hampton,AK Schmiedlova,2,0,13.0,7.0,clay,frenchopen,2
5796,27,2013,second round,2,J Jankovic,G Muguruza,2,0,12.0,3.0,clay,frenchopen,2
5897,28,2013,second round,2,S Stosur,K Mladenovic,2,0,12.0,7.0,clay,frenchopen,2
5997,29,2013,second round,2,M Erakovic,D Cibulkova,2,1,14.0,12.0,clay,frenchopen,2
6096,30,2013,second round,2,S Stephens,V King,2,0,12.0,4.0,clay,frenchopen,2
6195,31,2013,second round,2,J Zheng,M Oudin,2,0,12.0,4.0,clay,frenchopen,2
6293,32,2013,second round,2,M Sharapova,E Bouchard,2,0,12.0,6.0,clay,frenchopen,2
522,1,2013,third round,3,S Williams,S Cirstea,2,0,12.0,2.0,clay,frenchopen,2
1000,2,2013,third round,3,R Vinci,P Cetkovska,2,1,14.0,9.0,clay,frenchopen,2
1394,3,2013,third round,3,S Kuznetsova,B Jovanovski,2,0,13.0,10.0,clay,frenchopen,2
1778,4,2013,third round,3,A Kerber,V Lepchenko,2,1,18.0,15.0,clay,frenchopen,2
2087,5,2013,third round,3,A Radwanska,D Pfizenmaier,2,0,12.0,7.0,clay,frenchopen,2
2384,6,2013,third round,3,A Ivanovic,V Razzano,2,0,12.0,5.0,clay,frenchopen,2
2675,7,2013,third round,3,C Suarez Navarro,M Puig,2,0,13.0,9.0,clay,frenchopen,2
2967,8,2013,third round,3,S Errani,S Lisicki,2,0,12.0,4.0,clay,frenchopen,2
3183,9,2013,third round,3,B MattekSands,P Ormaechea,2,1,16.0,10.0,clay,frenchopen,2
3388,10,2013,third round,3,M Kirilenko,S Vogele,2,0,14.0,11.0,clay,frenchopen,2
3597,11,2013,third round,3,F Schiavone,M Bartoli,2,0,12.0,3.0,clay,frenchopen,2
3804,12,2013,third round,3,V Azarenka,A Cornet,2,1,16.0,10.0,clay,frenchopen,2
4010,13,2013,third round,3,J Hampton,P Kvitova,2,0,13.0,7.0,clay,frenchopen,2
4217,14,2013,third round,3,J Jankovic,S Stosur,2,1,15.0,13.0,clay,frenchopen,2
4416,15,2013,third round,3,S Stephens,M Erakovic,2,1,18.0,14.0,clay,frenchopen,2
4615,16,2013,third round,3,M Sharapova,J Zheng,2,0,13.0,6.0,clay,frenchopen,2
518,1,2013,fourth round,4,S Williams,R Vinci,2,0,12.0,4.0,clay,frenchopen,2
996,2,2013,fourth round,4,S Kuznetsova,A Kerber,2,1,16.0,13.0,clay,frenchopen,2
1391,3,2013,fourth round,4,A Radwanska,A Ivanovic,2,0,12.0,6.0,clay,frenchopen,2
1775,4,2013,fourth round,4,S Errani,C Suarez Navarro,2,1,17.0,14.0,clay,frenchopen,2
2085,5,2013,fourth round,4,M Kirilenko,B MattekSands,2,0,13.0,9.0,clay,frenchopen,2
2382,6,2013,fourth round,4,V Azarenka,F Schiavone,2,0,12.0,3.0,clay,frenchopen,2
2673,7,2013,fourth round,4,J Jankovic,J Hampton,2,0,12.0,2.0,clay,frenchopen,2
2965,8,2013,fourth round,4,M Sharapova,S Stephens,2,0,12.0,7.0,clay,frenchopen,2
519,1,2013,quarterfinals,5,Serena Williams,Svetlana Kuznetsova,2,1,15.0,10.0,clay,frenchopen,2
997,2,2013,quarterfinals,5,Sara Errani,Agnieszka Radwanska,2,0,13.0,10.0,clay,frenchopen,2
1392,3,2013,quarterfinals,5,Victoria Azarenka,Maria Kirilenko,2,0,13.0,8.0,clay,frenchopen,2
1776,4,2013,quarterfinals,5,Maria Sharapova,Jelena Jankovic,2,1,12.0,13.0,clay,frenchopen,2
521,1,2013,semifinals,6,Serena Williams,Sara Errani,2,0,12.0,1.0,clay,frenchopen,2
999,2,2013,semifinals,6,Maria Sharapova,Victoria Azarenka,2,1,14.0,11.0,clay,frenchopen,2
516,1,2013,final,7,Serena Williams,Maria Sharapova,2,0,12.0,8.0,clay,frenchopen,2
524,1,2014,first round,1,S Williams,A Lim,2,0,12.0,3.0,clay,frenchopen,2
1001,2,2014,first round,1,G Muguruza,G Min,2,0,14.0,11.0,clay,frenchopen,2
1395,3,2014,first round,1,AK Schmiedlova,J Zheng,2,1,18.0,14.0,clay,frenchopen,2
1779,4,2014,first round,1,V Williams,B Bencic,2,0,12.0,5.0,clay,frenchopen,2
2088,5,2014,first round,1,P Parmentier,R Vinci,2,1,15.0,11.0,clay,frenchopen,2
2385,6,2014,first round,1,Y Shvedova,L Davis,2,1,16.0,15.0,clay,frenchopen,2
2676,7,2014,first round,1,M Barthel,K Knapp,2,0,12.0,4.0,clay,frenchopen,2
2968,8,2014,first round,1,S Lisicki,F Ferro,2,0,13.0,6.0,clay,frenchopen,2
3184,9,2014,first round,1,D Cibulkova,V Razzano,2,0,13.0,5.0,clay,frenchopen,2
3389,10,2014,first round,1,T Paszek,A Van Uytvanck,2,0,13.0,8.0,clay,frenchopen,2
3598,11,2014,first round,1,Y Meusburger,A Hesse,2,1,15.0,13.0,clay,frenchopen,2
3805,12,2014,first round,1,S Stosur,M Puig,2,0,12.0,2.0,clay,frenchopen,2
4011,13,2014,first round,1,M Niculescu,K Kanepi,2,1,17.0,11.0,clay,frenchopen,2
4218,14,2014,first round,1,P Ormaechea,R Oprandi,2,0,13.0,7.0,clay,frenchopen,2
4417,15,2014,first round,1,T Pironkova,A Beck,2,1,18.0,12.0,clay,frenchopen,2
4616,16,2014,first round,1,M Sharapova,K Pervak,2,0,12.0,3.0,clay,frenchopen,2
4733,17,2014,first round,1,A Radwanska,S Zhang,2,0,12.0,3.0,clay,frenchopen,2
4846,18,2014,first round,1,Ka Pliskova,M Johansson,2,0,13.0,7.0,clay,frenchopen,2
4956,19,2014,first round,1,A Tomljanovic,F Schiavone,2,0,12.0,6.0,clay,frenchopen,2
5068,20,2014,first round,1,E Vesnina,C McHale,2,1,17.0,15.0,clay,frenchopen,2
5176,21,2014,first round,1,A Cornet,A Barty,2,0,12.0,3.0,clay,frenchopen,2
5286,22,2014,first round,1,T Townsend,V King,2,0,13.0,6.0,clay,frenchopen,2
5391,23,2014,first round,1,T Bacsinszky,M Zanevska,2,0,12.0,5.0,clay,frenchopen,2
5493,24,2014,first round,1,C Suarez Navarro,Y Beygelzimer,2,0,14.0,10.0,clay,frenchopen,2
5596,25,2014,first round,1,F Pennetta,P MayrAchleitner,2,0,12.0,4.0,clay,frenchopen,2
5697,26,2014,first round,1,J Larsson,M Kirilenko,2,0,12.0,3.0,clay,frenchopen,2
5797,27,2014,first round,1,J Gorges,M Larcher de Brito,2,0,12.0,5.0,clay,frenchopen,2
5898,28,2014,first round,1,E Bouchard,S Peer,2,0,12.0,2.0,clay,frenchopen,2
5998,29,2014,first round,1,D Hantuchova,J Jaksic,2,1,14.0,12.0,clay,frenchopen,2
6097,30,2014,first round,1,C Feuerstein,O Govortsova,2,0,13.0,6.0,clay,frenchopen,2
6196,31,2014,first round,1,V Lepchenko,P Cetkovska,2,0,12.0,5.0,clay,frenchopen,2
6294,32,2014,first round,1,A Kerber,K Piter,2,0,12.0,4.0,clay,frenchopen,2
6337,33,2014,first round,1,P Kvitova,Z Diyas,2,0,13.0,7.0,clay,frenchopen,2
6374,34,2014,first round,1,M Erakovic,N Kichenok,2,0,12.0,3.0,clay,frenchopen,2
6411,35,2014,first round,1,C Giorgi,B Jovanovski,2,0,12.0,7.0,clay,frenchopen,2
6448,36,2014,first round,1,S Kuznetsova,S Shapatava,2,0,12.0,4.0,clay,frenchopen,2
6485,37,2014,first round,1,L Safarova,M Minella,2,0,13.0,8.0,clay,frenchopen,2
6522,38,2014,first round,1,C Dellacqua,L Dominguez Lino,2,0,13.0,8.0,clay,frenchopen,2
6559,39,2014,first round,1,E Svitolina,P Martic,1,0,5.0,0.0,clay,frenchopen,2
6595,40,2014,first round,1,A Ivanovic,C Garcia,2,0,12.0,4.0,clay,frenchopen,2
6632,41,2014,first round,1,S Stephens,S Peng,2,0,13.0,10.0,clay,frenchopen,2
6668,42,2014,first round,1,P Hercog,J Cepelova,2,0,12.0,5.0,clay,frenchopen,2
6705,43,2014,first round,1,C Vandeweghe,I Melzer,2,0,13.0,8.0,clay,frenchopen,2
6742,44,2014,first round,1,E Makarova,S Rogers,2,0,12.0,5.0,clay,frenchopen,2
6778,45,2014,first round,1,MT Torro Flor,K Koukalova,2,0,13.0,8.0,clay,frenchopen,2
6815,46,2014,first round,1,M Rybarikova,U Radwanska,2,1,13.0,10.0,clay,frenchopen,2
6852,47,2014,first round,1,H Watson,B ZahlavovaStrycova,2,0,12.0,7.0,clay,frenchopen,2
6889,48,2014,first round,1,S Halep,A Kleybanova,2,0,12.0,2.0,clay,frenchopen,2
6925,49,2014,first round,1,J Jankovic,S Fichman,2,1,17.0,11.0,clay,frenchopen,2
6961,50,2014,first round,1,K Nara,A Tatishvili,2,0,12.0,5.0,clay,frenchopen,2
6997,51,2014,first round,1,T Pereira,L Kumkhum,2,1,16.0,8.0,clay,frenchopen,2
7033,52,2014,first round,1,S Cirstea,A Wozniak,2,1,19.0,14.0,clay,frenchopen,2
7069,53,2014,first round,1,K Flipkens,D Kovinic,2,0,13.0,8.0,clay,frenchopen,2
7105,54,2014,first round,1,J Glushko,D Vekic,2,1,15.0,15.0,clay,frenchopen,2
7141,55,2014,first round,1,D Pfizenmaier,E Cabeza Candela,2,1,16.0,12.0,clay,frenchopen,2
7177,56,2014,first round,1,S Errani,M Keys,2,1,16.0,12.0,clay,frenchopen,2
7213,57,2014,first round,1,Y Wickmayer,C Wozniacki,2,1,17.0,14.0,clay,frenchopen,2
7249,58,2014,first round,1,S Soler Espinosa,C Scheepers,2,0,12.0,5.0,clay,frenchopen,2
7285,59,2014,first round,1,K Bertens,A Cadantu,2,0,13.0,7.0,clay,frenchopen,2
7321,60,2014,first round,1,A Pavlyuchenkova,K DateKrumm,2,1,12.0,11.0,clay,frenchopen,2
7357,61,2014,first round,1,A Petkovic,M Doi,2,0,12.0,6.0,clay,frenchopen,2
7393,62,2014,first round,1,S Vogele,AL Friedsam,2,1,19.0,14.0,clay,frenchopen,2
7429,63,2014,first round,1,A Riske,M LucicBaroni,2,0,13.0,9.0,clay,frenchopen,2
7465,64,2014,first round,1,K Mladenovic,N Li,2,1,16.0,12.0,clay,frenchopen,2
527,1,2014,second round,2,G Muguruza,S Williams,2,0,12.0,4.0,clay,frenchopen,2
1004,2,2014,second round,2,AK Schmiedlova,V Williams,2,1,14.0,13.0,clay,frenchopen,2
1398,3,2014,second round,2,P Parmentier,Y Shvedova,2,1,13.0,12.0,clay,frenchopen,2
1782,4,2014,second round,2,M Barthel,S Lisicki,2,0,9.0,1.0,clay,frenchopen,2
2090,5,2014,second round,2,D Cibulkova,T Paszek,2,0,12.0,7.0,clay,frenchopen,2
2387,6,2014,second round,2,S Stosur,Y Meusburger,2,0,12.0,4.0,clay,frenchopen,2
2678,7,2014,second round,2,P Ormaechea,M Niculescu,2,1,15.0,13.0,clay,frenchopen,2
2970,8,2014,second round,2,M Sharapova,T Pironkova,2,0,13.0,7.0,clay,frenchopen,2
3185,9,2014,second round,2,A Radwanska,Ka Pliskova,2,0,12.0,7.0,clay,frenchopen,2
3390,10,2014,second round,2,A Tomljanovic,E Vesnina,2,0,13.0,8.0,clay,frenchopen,2
3599,11,2014,second round,2,T Townsend,A Cornet,2,1,16.0,14.0,clay,frenchopen,2
3806,12,2014,second round,2,C Suarez Navarro,T Bacsinszky,2,1,14.0,15.0,clay,frenchopen,2
4012,13,2014,second round,2,J Larsson,F Pennetta,2,1,17.0,13.0,clay,frenchopen,2
4219,14,2014,second round,2,E Bouchard,J Gorges,2,1,14.0,9.0,clay,frenchopen,2
4418,15,2014,second round,2,D Hantuchova,C Feuerstein,2,0,12.0,5.0,clay,frenchopen,2
4617,16,2014,second round,2,A Kerber,V Lepchenko,2,0,13.0,7.0,clay,frenchopen,2
4734,17,2014,second round,2,P Kvitova,M Erakovic,2,0,12.0,8.0,clay,frenchopen,2
4847,18,2014,second round,2,S Kuznetsova,C Giorgi,2,0,13.0,9.0,clay,frenchopen,2
4957,19,2014,second round,2,L Safarova,C Dellacqua,2,1,17.0,11.0,clay,frenchopen,2
5069,20,2014,second round,2,A Ivanovic,E Svitolina,2,0,13.0,7.0,clay,frenchopen,2
5177,21,2014,second round,2,S Stephens,P Hercog,2,0,12.0,4.0,clay,frenchopen,2
5287,22,2014,second round,2,E Makarova,C Vandeweghe,2,0,12.0,7.0,clay,frenchopen,2
5392,23,2014,second round,2,MT Torro Flor,M Rybarikova,2,1,14.0,10.0,clay,frenchopen,2
5494,24,2014,second round,2,S Halep,H Watson,2,0,12.0,6.0,clay,frenchopen,2
5597,25,2014,second round,2,J Jankovic,K Nara,2,0,13.0,5.0,clay,frenchopen,2
5698,26,2014,second round,2,S Cirstea,T Pereira,2,0,13.0,7.0,clay,frenchopen,2
5798,27,2014,second round,2,J Glushko,K Flipkens,2,1,15.0,14.0,clay,frenchopen,2
5899,28,2014,second round,2,S Errani,D Pfizenmaier,2,0,12.0,6.0,clay,frenchopen,2
5999,29,2014,second round,2,S Soler Espinosa,Y Wickmayer,2,0,12.0,6.0,clay,frenchopen,2
6098,30,2014,second round,2,K Bertens,A Pavlyuchenkova,2,1,14.0,11.0,clay,frenchopen,2
6197,31,2014,second round,2,A Petkovic,S Vogele,2,1,16.0,10.0,clay,frenchopen,2
6295,32,2014,second round,2,K Mladenovic,A Riske,2,1,16.0,15.0,clay,frenchopen,2
529,1,2014,third round,3,G Muguruza,AK Schmiedlova,2,0,12.0,6.0,clay,frenchopen,2
1006,2,2014,third round,3,P Parmentier,M Barthel,2,1,14.0,12.0,clay,frenchopen,2
1399,3,2014,third round,3,S Stosur,D Cibulkova,2,0,12.0,8.0,clay,frenchopen,2
1783,4,2014,third round,3,M Sharapova,P Ormaechea,2,0,12.0,0.0,clay,frenchopen,2
2091,5,2014,third round,3,A Tomljanovic,A Radwanska,2,0,12.0,8.0,clay,frenchopen,2
2388,6,2014,third round,3,C Suarez Navarro,T Townsend,2,0,12.0,4.0,clay,frenchopen,2
2679,7,2014,third round,3,E Bouchard,J Larsson,2,0,13.0,9.0,clay,frenchopen,2
2971,8,2014,third round,3,A Kerber,D Hantuchova,2,0,13.0,8.0,clay,frenchopen,2
3186,9,2014,third round,3,S Kuznetsova,P Kvitova,2,1,21.0,15.0,clay,frenchopen,2
3391,10,2014,third round,3,L Safarova,A Ivanovic,2,0,12.0,6.0,clay,frenchopen,2
3600,11,2014,third round,3,S Stephens,E Makarova,2,0,12.0,7.0,clay,frenchopen,2
3807,12,2014,third round,3,S Halep,MT Torro Flor,2,0,12.0,3.0,clay,frenchopen,2
4013,13,2014,third round,3,J Jankovic,S Cirstea,2,0,12.0,3.0,clay,frenchopen,2
4220,14,2014,third round,3,S Errani,J Glushko,2,0,12.0,1.0,clay,frenchopen,2
4419,15,2014,third round,3,K Bertens,S Soler Espinosa,2,0,12.0,3.0,clay,frenchopen,2
4618,16,2014,third round,3,A Petkovic,K Mladenovic,2,1,16.0,14.0,clay,frenchopen,2
525,1,2014,fourth round,4,G Muguruza,P Parmentier,2,0,12.0,6.0,clay,frenchopen,2
1002,2,2014,fourth round,4,M Sharapova,S Stosur,2,1,15.0,10.0,clay,frenchopen,2
1396,3,2014,fourth round,4,C Suarez Navarro,A Tomljanovic,2,0,12.0,6.0,clay,frenchopen,2
1780,4,2014,fourth round,4,E Bouchard,A Kerber,2,0,12.0,3.0,clay,frenchopen,2
2089,5,2014,fourth round,4,S Kuznetsova,L Safarova,2,0,12.0,7.0,clay,frenchopen,2
2386,6,2014,fourth round,4,S Halep,S Stephens,2,0,12.0,7.0,clay,frenchopen,2
2677,7,2014,fourth round,4,S Errani,J Jankovic,2,0,13.0,8.0,clay,frenchopen,2
2969,8,2014,fourth round,4,A Petkovic,K Bertens,2,1,14.0,13.0,clay,frenchopen,2
526,1,2014,quarterfinals,5,Maria Sharapova,Garbine Muguruza,2,1,14.0,12.0,clay,frenchopen,2
1003,2,2014,quarterfinals,5,Eugenie Bouchard,Carla Suarez Navarro,2,1,16.0,17.0,clay,frenchopen,2
1397,3,2014,quarterfinals,5,Simona Halep,Svetlana Kuznetsova,2,0,12.0,4.0,clay,frenchopen,2
1781,4,2014,quarterfinals,5,Andrea Petkovic,Sara Errani,2,0,12.0,4.0,clay,frenchopen,2
528,1,2014,semifinals,6,Maria Sharapova,Eugenie Bouchard,2,1,17.0,13.0,clay,frenchopen,2
1005,2,2014,semifinals,6,Simona Halep,Andrea Petkovic,2,0,13.0,8.0,clay,frenchopen,2
523,1,2014,final,7,Maria Sharapova,Simona Halep,2,1,18.0,15.0,clay,frenchopen,2
531,1,2015,first round,1,S Williams,A Hlavackova,2,0,12.0,5.0,clay,frenchopen,2
1007,2,2015,first round,1,AL Friedsam,A Glatch,2,1,16.0,12.0,clay,frenchopen,2
1400,3,2015,first round,1,L Hradecka,S Zheng,2,0,12.0,3.0,clay,frenchopen,2
1784,4,2015,first round,1,V Azarenka,MT Torro Flor,2,0,12.0,3.0,clay,frenchopen,2
2092,5,2015,first round,1,T Pironkova,B Strycova,2,0,13.0,8.0,clay,frenchopen,2
2389,6,2015,first round,1,D Allertova,J Konta,2,1,17.0,14.0,clay,frenchopen,2
2680,7,2015,first round,1,H Watson,M Johansson,2,0,13.0,9.0,clay,frenchopen,2
2972,8,2015,first round,1,S Stephens,V Williams,2,0,13.0,7.0,clay,frenchopen,2
3187,9,2015,first round,1,A Petkovic,S Rogers,2,0,12.0,3.0,clay,frenchopen,2
3392,10,2015,first round,1,L Dominguez Lino,C McHale,2,1,16.0,16.0,clay,frenchopen,2
3601,11,2015,first round,1,C Witthoft,K Siniakova,2,0,13.0,8.0,clay,frenchopen,2
3808,12,2015,first round,1,S Errani,A Riske,2,1,15.0,12.0,clay,frenchopen,2
4014,13,2015,first round,1,S Karatantcheva,J Jankovic,2,0,12.0,7.0,clay,frenchopen,2
4221,14,2015,first round,1,I Falconi,M Arcangioli,2,0,12.0,2.0,clay,frenchopen,2
4420,15,2015,first round,1,J Gorges,C Vandeweghe,2,1,17.0,10.0,clay,frenchopen,2
4619,16,2015,first round,1,C Wozniacki,K Knapp,2,0,12.0,3.0,clay,frenchopen,2
4735,17,2015,first round,1,P Kvitova,M Erakovic,2,1,15.0,14.0,clay,frenchopen,2
4848,18,2015,first round,1,S Soler Espinosa,P Parmentier,2,0,12.0,7.0,clay,frenchopen,2
4958,19,2015,first round,1,A Konjuh,M Gasparyan,2,0,12.0,5.0,clay,frenchopen,2
5070,20,2015,first round,1,IC Begu,B MattekSands,2,0,13.0,10.0,clay,frenchopen,2
5178,21,2015,first round,1,T Bacsinszky,L Arruabarrena,2,0,12.0,7.0,clay,frenchopen,2
5288,22,2015,first round,1,T Smitkova,T Townsend,2,0,12.0,7.0,clay,frenchopen,2
5393,23,2015,first round,1,B Bencic,D Hantuchova,2,0,12.0,6.0,clay,frenchopen,2
5495,24,2015,first round,1,M Keys,V Lepchenko,2,0,13.0,9.0,clay,frenchopen,2
5598,25,2015,first round,1,Ka Pliskova,S Zhang,2,0,13.0,10.0,clay,frenchopen,2
5699,26,2015,first round,1,A Mitu,A Lim,2,0,12.0,5.0,clay,frenchopen,2
5799,27,2015,first round,1,F Schiavone,Q Wang,2,1,15.0,13.0,clay,frenchopen,2
5900,28,2015,first round,1,S Kuznetsova,K Bertens,2,1,16.0,9.0,clay,frenchopen,2
6000,29,2015,first round,1,Z Diyas,D Pfizenmaier,2,0,12.0,5.0,clay,frenchopen,2
6099,30,2015,first round,1,A Van Uytvanck,AK Schmiedlova,2,0,14.0,12.0,clay,frenchopen,2
6198,31,2015,first round,1,D Kovinic,K Koukalova,2,0,13.0,9.0,clay,frenchopen,2
6296,32,2015,first round,1,K Mladenovic,E Bouchard,2,0,12.0,8.0,clay,frenchopen,2
6338,33,2015,first round,1,A Ivanovic,Y Shvedova,2,1,16.0,8.0,clay,frenchopen,2
6375,34,2015,first round,1,M Doi,P Cetkovska,2,0,12.0,5.0,clay,frenchopen,2
6412,35,2015,first round,1,B Jovanovski,L Tsurenko,2,1,13.0,7.0,clay,frenchopen,2
6449,36,2015,first round,1,D Vekic,C Garcia,2,1,15.0,11.0,clay,frenchopen,2
6486,37,2015,first round,1,P Hercog,S Peng,2,0,8.0,0.0,clay,frenchopen,2
6523,38,2015,first round,1,E Vesnina,K Flipkens,2,1,14.0,12.0,clay,frenchopen,2
6560,39,2015,first round,1,T Pereira,F Ferro,2,0,12.0,5.0,clay,frenchopen,2
6596,40,2015,first round,1,E Makarova,L Chirico,2,0,12.0,6.0,clay,frenchopen,2
6633,41,2015,first round,1,A Beck,A Radwanska,2,1,15.0,9.0,clay,frenchopen,2
6669,42,2015,first round,1,P Kania,M Barthel,2,1,17.0,13.0,clay,frenchopen,2
6706,43,2015,first round,1,Y Putintseva,A Krunic,2,1,15.0,12.0,clay,frenchopen,2
6743,44,2015,first round,1,E Svitolina,Y Wickmayer,2,0,12.0,4.0,clay,frenchopen,2
6779,45,2015,first round,1,A Cornet,R Vinci,2,1,16.0,11.0,clay,frenchopen,2
6816,46,2015,first round,1,A Dulgheru,N Gibbs,2,0,12.0,4.0,clay,frenchopen,2
6853,47,2015,first round,1,M LucicBaroni,L Davis,2,1,15.0,12.0,clay,frenchopen,2
6890,48,2015,first round,1,S Halep,E Rodina,2,0,13.0,9.0,clay,frenchopen,2
6926,49,2015,first round,1,C Suarez Navarro,M Niculescu,2,0,12.0,4.0,clay,frenchopen,2
6962,50,2015,first round,1,V Razzano,V Cepede Royg,2,1,14.0,12.0,clay,frenchopen,2
6998,51,2015,first round,1,M Rybarikova,O Rogowska,2,1,13.0,13.0,clay,frenchopen,2
7034,52,2015,first round,1,F Pennetta,M Linette,2,1,17.0,11.0,clay,frenchopen,2
7070,53,2015,first round,1,G Muguruza,P Martic,2,0,13.0,7.0,clay,frenchopen,2
7106,54,2015,first round,1,C Giorgi,T Maria,2,0,13.0,8.0,clay,frenchopen,2
7142,55,2015,first round,1,A Tomljanovic,C Dellacqua,2,0,12.0,4.0,clay,frenchopen,2
7178,56,2015,first round,1,A Kerber,T Babos,2,0,12.0,1.0,clay,frenchopen,2
7214,57,2015,first round,1,L Safarova,A Pavlyuchenkova,2,0,14.0,12.0,clay,frenchopen,2
7250,58,2015,first round,1,K Nara,O Dodin,2,1,16.0,12.0,clay,frenchopen,2
7286,59,2015,first round,1,D Gavrilova,J Larsson,2,0,13.0,7.0,clay,frenchopen,2
7322,60,2015,first round,1,S Lisicki,M Puig,2,0,12.0,5.0,clay,frenchopen,2
7358,61,2015,first round,1,S Stosur,M Brengle,2,0,12.0,4.0,clay,frenchopen,2
7394,62,2015,first round,1,A Hesse,J Gajdosova,2,1,14.0,11.0,clay,frenchopen,2
7430,63,2015,first round,1,V Diatchenko,S Vogele,2,1,16.0,11.0,clay,frenchopen,2
7466,64,2015,first round,1,M Sharapova,K Kanepi,2,0,12.0,6.0,clay,frenchopen,2
534,1,2015,second round,2,S Williams,AL Friedsam,2,1,17.0,13.0,clay,frenchopen,2
1010,2,2015,second round,2,V Azarenka,L Hradecka,2,0,12.0,5.0,clay,frenchopen,2
1403,3,2015,second round,2,T Pironkova,D Allertova,2,0,13.0,9.0,clay,frenchopen,2
1787,4,2015,second round,2,S Stephens,H Watson,2,0,12.0,6.0,clay,frenchopen,2
2094,5,2015,second round,2,A Petkovic,L Dominguez Lino,2,1,16.0,14.0,clay,frenchopen,2
2391,6,2015,second round,2,S Errani,C Witthoft,2,1,16.0,11.0,clay,frenchopen,2
2682,7,2015,second round,2,I Falconi,S Karatantcheva,2,1,15.0,9.0,clay,frenchopen,2
2974,8,2015,second round,2,J Gorges,C Wozniacki,2,0,13.0,10.0,clay,frenchopen,2
3188,9,2015,second round,2,P Kvitova,S Soler Espinosa,2,1,18.0,13.0,clay,frenchopen,2
3393,10,2015,second round,2,IC Begu,A Konjuh,2,0,12.0,2.0,clay,frenchopen,2
3602,11,2015,second round,2,T Bacsinszky,T Smitkova,2,0,12.0,2.0,clay,frenchopen,2
3809,12,2015,second round,2,M Keys,B Bencic,2,0,12.0,3.0,clay,frenchopen,2
4015,13,2015,second round,2,A Mitu,Ka Pliskova,2,1,15.0,16.0,clay,frenchopen,2
4222,14,2015,second round,2,F Schiavone,S Kuznetsova,2,1,23.0,20.0,clay,frenchopen,2
4421,15,2015,second round,2,A Van Uytvanck,Z Diyas,2,1,12.0,11.0,clay,frenchopen,2
4620,16,2015,second round,2,K Mladenovic,D Kovinic,2,0,13.0,8.0,clay,frenchopen,2
4736,17,2015,second round,2,A Ivanovic,M Doi,2,1,15.0,13.0,clay,frenchopen,2
4849,18,2015,second round,2,D Vekic,B Jovanovski,2,0,12.0,7.0,clay,frenchopen,2
4959,19,2015,second round,2,E Vesnina,P Hercog,2,1,14.0,10.0,clay,frenchopen,2
5071,20,2015,second round,2,E Makarova,T Pereira,2,1,17.0,12.0,clay,frenchopen,2
5179,21,2015,second round,2,A Beck,P Kania,2,0,12.0,4.0,clay,frenchopen,2
5289,22,2015,second round,2,E Svitolina ,Y Putintseva,2,1,17.0,18.0,clay,frenchopen,2
