,match,year,round,round_number,winner,loser,sets_winner,sets_loser,games_winner,games_loser,surface,tourney_name,tourney_order
3569,11,1964,second round,2,Bowrey,Lockington,3.0,0.0,18.0,1.0,grass,ausopen,1
3755,12,1964,second round,2,Fletcher,Sherriff,3.0,1.0,21.0,17.0,grass,ausopen,1
3941,13,1964,second round,2,PhillipsMoore,Scott,3.0,0.0,20.0,12.0,grass,ausopen,1
4127,14,1964,second round,2,Davidson,Clayton,3.0,0.0,20.0,11.0,grass,ausopen,1
4495,16,1964,second round,2,Stolle,Brien,3.0,1.0,22.0,15.0,grass,ausopen,1
264,1,1964,third round,3,Emerson,Bowman,3.0,0.0,19.0,13.0,grass,ausopen,1
835,2,1964,third round,3,Roche,Stilwell,3.0,2.0,26.0,19.0,grass,ausopen,1
1304,3,1964,third round,3,Newcombe,Geraghty,2.0,0.0,12.0,5.0,grass,ausopen,1
1712,4,1964,third round,3,Mulligan,Taylor,3.0,1.0,32.0,26.0,grass,ausopen,1
2068,5,1964,third round,3,Sangster,Hewitt,3.0,2.0,40.0,38.0,grass,ausopen,1
2365,6,1964,third round,3,Fletcher,Bowrey,3.0,0.0,18.0,11.0,grass,ausopen,1
2661,7,1964,third round,3,Davidson,PhillipsMoore,3.0,2.0,26.0,20.0,grass,ausopen,1
2951,8,1964,third round,3,Stolle,Sherriff,3.0,0.0,18.0,8.0,grass,ausopen,1
261,1,1964,quarterfinals,5,Roy Emerson,Tony Roche,3.0,0.0,19.0,9.0,grass,ausopen,1
832,2,1964,quarterfinals,5,Martin Mulligan,John Newcombe,3.0,2.0,29.0,27.0,grass,ausopen,1
1302,3,1964,quarterfinals,5,Ken Fletcher,Mike Sangster,3.0,1.0,33.0,22.0,grass,ausopen,1
1710,4,1964,quarterfinals,5,Fred Stolle,Owen Davidson,3.0,1.0,20.0,16.0,grass,ausopen,1
263,1,1964,semifinals,6,Roy Emerson,Martin Mulligan,3.0,0.0,21.0,13.0,grass,ausopen,1
834,2,1964,semifinals,6,Fred Stolle,Ken Fletcher,3.0,2.0,24.0,22.0,grass,ausopen,1
259,1,1964,final,7,Roy Emerson,Fred Stolle,3.0,0.0,18.0,9.0,grass,ausopen,1
266,1,1965,first round,1,Barclay,Matheson,3.0,0.0,19.0,9.0,grass,ausopen,1
836,2,1965,first round,1,Wooldridge,Sherriff,3.0,0.0,18.0,10.0,grass,ausopen,1
1305,3,1965,first round,1,Jauffret,Richards,3.0,0.0,18.0,11.0,grass,ausopen,1
1713,4,1965,first round,1,PhillipsMoore,Reid,3.0,0.0,18.0,4.0,grass,ausopen,1
2069,5,1965,first round,1,Cottrill,Bovett,3.0,0.0,18.0,3.0,grass,ausopen,1
2366,6,1965,first round,1,Gisbert,Keller,3.0,0.0,18.0,8.0,grass,ausopen,1
2662,7,1965,first round,1,Fraser,Asai,3.0,1.0,22.0,11.0,grass,ausopen,1
2952,8,1965,first round,1,Goven,Beers,3.0,0.0,18.0,6.0,grass,ausopen,1
3197,9,1965,first round,1,Stilwell,Walker,3.0,1.0,26.0,22.0,grass,ausopen,1
3382,10,1965,first round,1,Bowrey,Watanabe,3.0,0.0,21.0,11.0,grass,ausopen,1
3570,11,1965,first round,1,Coghlan,Penberthy,3.0,1.0,22.0,15.0,grass,ausopen,1
3756,12,1965,first round,1,Bowman,Senior,3.0,0.0,18.0,11.0,grass,ausopen,1
3942,13,1965,first round,1,Zeeman,Musgrave,3.0,2.0,30.0,28.0,grass,ausopen,1
4128,14,1965,first round,1,Stephens,Motoi,3.0,1.0,25.0,20.0,grass,ausopen,1
4312,15,1965,first round,1,McKenzie,Jacques,3.0,2.0,29.0,30.0,grass,ausopen,1
4496,16,1965,first round,1,Stone,Hajer,3.0,1.0,26.0,21.0,grass,ausopen,1
4643,17,1965,first round,1,Holm,Pollard,3.0,0.0,23.0,16.0,grass,ausopen,1
4734,18,1965,first round,1,Russo,Broom,3.0,1.0,23.0,18.0,grass,ausopen,1
4824,19,1965,first round,1,Pearce,Konishi,3.0,1.0,22.0,11.0,grass,ausopen,1
4914,20,1965,first round,1,Hillebrand,Keldie,3.0,1.0,25.0,19.0,grass,ausopen,1
5003,21,1965,first round,1,Davidson,Pabst,3.0,0.0,19.0,11.0,grass,ausopen,1
5093,22,1965,first round,1,Ishiguro,Stubs,3.0,0.0,21.0,13.0,grass,ausopen,1
5183,23,1965,first round,1,Grinda,Kearney,3.0,0.0,18.0,9.0,grass,ausopen,1
5273,24,1965,first round,1,Sharpe,Holland,1.0,0.0,3.0,2.0,grass,ausopen,1
268,1,1965,second round,2,Emerson,Barclay,3.0,0.0,18.0,1.0,grass,ausopen,1
838,2,1965,second round,2,Jauffret,Wooldridge,3.0,0.0,18.0,6.0,grass,ausopen,1
1307,3,1965,second round,2,PhillipsMoore,Cottrill,3.0,0.0,18.0,2.0,grass,ausopen,1
1715,4,1965,second round,2,Gisbert,Okker,3.0,1.0,22.0,13.0,grass,ausopen,1
2070,5,1965,second round,2,Newcombe,Fraser,3.0,1.0,25.0,19.0,grass,ausopen,1
2367,6,1965,second round,2,Goven,Stilwell,3.0,2.0,27.0,22.0,grass,ausopen,1
2663,7,1965,second round,2,Bowrey,Coghlan,3.0,1.0,24.0,14.0,grass,ausopen,1
2953,8,1965,second round,2,Barthes,Bowman,3.0,0.0,24.0,16.0,grass,ausopen,1
3198,9,1965,second round,2,Darmon,Zeeman,3.0,0.0,20.0,8.0,grass,ausopen,1
3383,10,1965,second round,2,Stephens,McKenzie,3.0,0.0,18.0,5.0,grass,ausopen,1
3571,11,1965,second round,2,Holm,Stone,3.0,0.0,21.0,13.0,grass,ausopen,1
3757,12,1965,second round,2,Roche,Russo,3.0,0.0,18.0,10.0,grass,ausopen,1
3943,13,1965,second round,2,Gerrard,Pearce,3.0,0.0,18.0,5.0,grass,ausopen,1
4129,14,1965,second round,2,Davidson,Hillebrand,3.0,0.0,18.0,5.0,grass,ausopen,1
4313,15,1965,second round,2,Ishiguro,Grinda,3.0,2.0,29.0,25.0,grass,ausopen,1
4497,16,1965,second round,2,Stolle,Sharpe,3.0,0.0,18.0,5.0,grass,ausopen,1
270,1,1965,third round,3,Emerson,Jauffret,3.0,0.0,18.0,7.0,grass,ausopen,1
840,2,1965,third round,3,Gisbert,PhillipsMoore,3.0,2.0,25.0,26.0,grass,ausopen,1
1308,3,1965,third round,3,Newcombe,Goven,3.0,0.0,18.0,8.0,grass,ausopen,1
1716,4,1965,third round,3,Bowrey,Barthes,3.0,0.0,22.0,14.0,grass,ausopen,1
2071,5,1965,third round,3,Darmon,Stephens,3.0,0.0,19.0,11.0,grass,ausopen,1
2368,6,1965,third round,3,Roche,Holm,3.0,0.0,20.0,12.0,grass,ausopen,1
2664,7,1965,third round,3,Davidson,Gerrard,3.0,0.0,24.0,18.0,grass,ausopen,1
2954,8,1965,third round,3,Stolle,Ishiguro,3.0,0.0,18.0,8.0,grass,ausopen,1
267,1,1965,quarterfinals,5,Roy Emerson,Juan Gisbert,3.0,0.0,18.0,7.0,grass,ausopen,1
837,2,1965,quarterfinals,5,John Newcombe,Bill Bowrey,3.0,2.0,24.0,21.0,grass,ausopen,1
1306,3,1965,quarterfinals,5,Tony Roche,Pierre Darmon,3.0,1.0,24.0,13.0,grass,ausopen,1
1714,4,1965,quarterfinals,5,Fred Stolle,Owen Davidson,3.0,1.0,21.0,9.0,grass,ausopen,1
269,1,1965,semifinals,6,Roy Emerson,John Newcombe,3.0,0.0,19.0,10.0,grass,ausopen,1
839,2,1965,semifinals,6,Fred Stolle,Tony Roche,3.0,0.0,23.0,17.0,grass,ausopen,1
265,1,1965,final,7,Roy Emerson,Fred Stolle,3.0,2.0,28.0,25.0,grass,ausopen,1
272,1,1966,first round,1,Emerson,Brown,3.0,1.0,23.0,16.0,grass,ausopen,1
1309,3,1966,first round,1,Stone,Harms,3.0,0.0,18.0,5.0,grass,ausopen,1
1717,4,1966,first round,1,Fitzgibbon,Holland,3.0,0.0,18.0,6.0,grass,ausopen,1
2369,6,1966,first round,1,Cooper,Bergelin,3.0,2.0,30.0,25.0,grass,ausopen,1
2665,7,1966,first round,1,Ganzabal,White,3.0,2.0,25.0,20.0,grass,ausopen,1
2955,8,1966,first round,1,Riessen,Wilson,3.0,0.0,18.0,6.0,grass,ausopen,1
3199,9,1966,first round,1,Newcombe,Zahr,3.0,0.0,18.0,4.0,grass,ausopen,1
3384,10,1966,first round,1,Russell,Chopra,3.0,0.0,18.0,0.0,grass,ausopen,1
3572,11,1966,first round,1,Rodriguez,Layton,3.0,2.0,27.0,24.0,grass,ausopen,1
3758,12,1966,first round,1,Taylor,Primrose,3.0,0.0,21.0,11.0,grass,ausopen,1
3944,13,1966,first round,1,Davidson,Colette,3.0,0.0,19.0,6.0,grass,ausopen,1
4130,14,1966,first round,1,Dowdeswell,Musgrave,3.0,1.0,22.0,19.0,grass,ausopen,1
4498,16,1966,first round,1,Graebner,Sugiarto,3.0,0.0,19.0,11.0,grass,ausopen,1
4644,17,1966,first round,1,Stolle,Gulley,3.0,0.0,18.0,3.0,grass,ausopen,1
4735,18,1966,first round,1,Brien,Russo,3.0,1.0,27.0,25.0,grass,ausopen,1
4825,19,1966,first round,1,Jacques,Bowman,3.0,0.0,31.0,25.0,grass,ausopen,1
5004,21,1966,first round,1,Cottrill,Fairlie,3.0,1.0,21.0,16.0,grass,ausopen,1
5094,22,1966,first round,1,Lloyd,Pollard,3.0,0.0,18.0,9.0,grass,ausopen,1
5184,23,1966,first round,1,Phillips,Bailey,3.0,2.0,28.0,22.0,grass,ausopen,1
5274,24,1966,first round,1,Gerrard,Walker,3.0,0.0,18.0,9.0,grass,ausopen,1
5362,25,1966,first round,1,Roche,Bashford,3.0,0.0,18.0,5.0,grass,ausopen,1
5448,26,1966,first round,1,Gisbert,Coghlan,3.0,1.0,21.0,17.0,grass,ausopen,1
5535,27,1966,first round,1,McManus,Brent,3.0,2.0,26.0,22.0,grass,ausopen,1
5620,28,1966,first round,1,Okker,McCumstie,3.0,0.0,18.0,9.0,grass,ausopen,1
5788,30,1966,first round,1,PhillipsMoore,Hogben,3.0,0.0,18.0,7.0,grass,ausopen,1
5873,31,1966,first round,1,Stubs,De Ville,3.0,0.0,18.0,6.0,grass,ausopen,1
5957,32,1966,first round,1,Ashe,Crealy,3.0,0.0,18.0,10.0,grass,ausopen,1
274,1,1966,second round,2,Emerson,Sherriff,3.0,0.0,19.0,9.0,grass,ausopen,1
842,2,1966,second round,2,Fitzgibbon,Stone,3.0,0.0,22.0,13.0,grass,ausopen,1
1311,3,1966,second round,2,Bowrey,Cooper,3.0,1.0,25.0,17.0,grass,ausopen,1
1719,4,1966,second round,2,Riessen,Ganzabal,3.0,0.0,18.0,8.0,grass,ausopen,1
2072,5,1966,second round,2,Newcombe,Russell,3.0,0.0,18.0,9.0,grass,ausopen,1
2370,6,1966,second round,2,Taylor,Rodriguez,3.0,0.0,24.0,17.0,grass,ausopen,1
2666,7,1966,second round,2,Davidson,Dowdeswell,3.0,0.0,18.0,8.0,grass,ausopen,1
2956,8,1966,second round,2,Graebner,Lane,3.0,2.0,27.0,27.0,grass,ausopen,1
3200,9,1966,second round,2,Stolle,Brien,3.0,0.0,23.0,16.0,grass,ausopen,1
3573,11,1966,second round,2,Cottrill,Lloyd,3.0,2.0,31.0,26.0,grass,ausopen,1
3759,12,1966,second round,2,Gerrard,Phillips,3.0,0.0,19.0,10.0,grass,ausopen,1
3945,13,1966,second round,2,Roche,Gisbert,3.0,0.0,25.0,19.0,grass,ausopen,1
4131,14,1966,second round,2,Okker,McManus,3.0,1.0,24.0,18.0,grass,ausopen,1
4314,15,1966,second round,2,Ruffels,PhillipsMoore,3.0,0.0,20.0,12.0,grass,ausopen,1
4499,16,1966,second round,2,Ashe,Stubs,3.0,1.0,25.0,21.0,grass,ausopen,1
276,1,1966,third round,3,Emerson,Fitzgibbon,3.0,0.0,24.0,18.0,grass,ausopen,1
844,2,1966,third round,3,Bowrey,Riessen,3.0,1.0,26.0,20.0,grass,ausopen,1
1312,3,1966,third round,3,Newcombe,Taylor,3.0,0.0,21.0,13.0,grass,ausopen,1
1720,4,1966,third round,3,Graebner,Davidson,3.0,1.0,22.0,14.0,grass,ausopen,1
2073,5,1966,third round,3,Stolle,Jacques,3.0,0.0,22.0,11.0,grass,ausopen,1
2371,6,1966,third round,3,Gerrard,Cottrill,3.0,2.0,27.0,21.0,grass,ausopen,1
2667,7,1966,third round,3,Roche,Okker,3.0,1.0,37.0,32.0,grass,ausopen,1
2957,8,1966,third round,3,Ashe,Ruffels,3.0,0.0,21.0,15.0,grass,ausopen,1
273,1,1966,quarterfinals,5,Roy Emerson,Bill Bowrey,3.0,2.0,33.0,31.0,grass,ausopen,1
841,2,1966,quarterfinals,5,John Newcombe,Clark Graebner,3.0,1.0,21.0,15.0,grass,ausopen,1
1310,3,1966,quarterfinals,5,Fred Stolle,Lew Gerrard,3.0,0.0,20.0,12.0,grass,ausopen,1
1718,4,1966,quarterfinals,5,Arthur Ashe,Tony Roche,3.0,0.0,26.0,19.0,grass,ausopen,1
275,1,1966,semifinals,6,Roy Emerson,John Newcombe,3.0,1.0,22.0,11.0,grass,ausopen,1
843,2,1966,semifinals,6,Arthur Ashe,Fred Stolle,3.0,1.0,23.0,21.0,grass,ausopen,1
271,1,1966,final,7,Roy Emerson,Arthur Ashe,3.0,1.0,24.0,17.0,grass,ausopen,1
278,1,1967,first round,1,Blizard,Bowman,3.0,1.0,23.0,19.0,grass,ausopen,1
845,2,1967,first round,1,Osborne,Sherriff,3.0,0.0,19.0,10.0,grass,ausopen,1
1313,3,1967,first round,1,Bowrey,White,3.0,1.0,22.0,15.0,grass,ausopen,1
1721,4,1967,first round,1,Addison,McMillan,3.0,2.0,26.0,23.0,grass,ausopen,1
2074,5,1967,first round,1,Jacques,Penberthy,3.0,2.0,24.0,19.0,grass,ausopen,1
2372,6,1967,first round,1,Stilwell,Bartlett,3.0,0.0,18.0,10.0,grass,ausopen,1
2668,7,1967,first round,1,Roche,Brown,3.0,0.0,18.0,8.0,grass,ausopen,1
3201,9,1967,first round,1,Stone,Alexander,3.0,0.0,19.0,12.0,grass,ausopen,1
3385,10,1967,first round,1,Power,Pares,3.0,1.0,22.0,17.0,grass,ausopen,1
3574,11,1967,first round,1,Ruffels,McCumstie,3.0,0.0,21.0,12.0,grass,ausopen,1
3760,12,1967,first round,1,Russell,A Hammond,3.0,0.0,22.0,13.0,grass,ausopen,1
3946,13,1967,first round,1,Thielemans,Candy,3.0,0.0,19.0,12.0,grass,ausopen,1
4132,14,1967,first round,1,Richey,Lloyd,3.0,0.0,20.0,10.0,grass,ausopen,1
4315,15,1967,first round,1,Newcombe,Coombes,3.0,0.0,18.0,5.0,grass,ausopen,1
4500,16,1967,first round,1,Sara,Stabholz,3.0,1.0,37.0,30.0,grass,ausopen,1
4645,17,1967,first round,1,Cottrill,Smith,3.0,0.0,24.0,17.0,grass,ausopen,1
4736,18,1967,first round,1,Hombergen,Aznar,3.0,1.0,19.0,13.0,grass,ausopen,1
4826,19,1967,first round,1,PhillipsMoore,Kenny,3.0,0.0,18.0,9.0,grass,ausopen,1
4915,20,1967,first round,1,Crealy,Folke,3.0,2.0,27.0,24.0,grass,ausopen,1
5005,21,1967,first round,1,De Gronckel,Dent,3.0,1.0,28.0,16.0,grass,ausopen,1
5095,22,1967,first round,1,Cox,Cooper,3.0,0.0,19.0,11.0,grass,ausopen,1
5185,23,1967,first round,1,Davidson,Bidmeade,3.0,0.0,18.0,6.0,grass,ausopen,1
5275,24,1967,first round,1,Lumsden,Reid,3.0,0.0,20.0,14.0,grass,ausopen,1
5363,25,1967,first round,1,Andersson,Masters,3.0,0.0,21.0,10.0,grass,ausopen,1
5449,26,1967,first round,1,McManus,Johnson,3.0,0.0,18.0,4.0,grass,ausopen,1
5536,27,1967,first round,1,Coghlan,Ginman,3.0,2.0,22.0,14.0,grass,ausopen,1
280,1,1967,second round,2,Emerson,Ryan,3.0,0.0,19.0,11.0,grass,ausopen,1
847,2,1967,second round,2,Osborne,Blizard,3.0,0.0,21.0,14.0,grass,ausopen,1
1315,3,1967,second round,2,Bowrey,Addison,3.0,0.0,18.0,5.0,grass,ausopen,1
1723,4,1967,second round,2,Stilwell,Jacques,3.0,0.0,20.0,12.0,grass,ausopen,1
2075,5,1967,second round,2,Roche,Fairlie,3.0,0.0,21.0,8.0,grass,ausopen,1
2373,6,1967,second round,2,Stone,Power,3.0,1.0,19.0,16.0,grass,ausopen,1
2669,7,1967,second round,2,Ruffels,Russell,3.0,0.0,19.0,6.0,grass,ausopen,1
3386,10,1967,second round,2,Cottrill,Hombergen,3.0,2.0,24.0,17.0,grass,ausopen,1
3575,11,1967,second round,2,PhillipsMoore,Crealy,3.0,1.0,24.0,18.0,grass,ausopen,1
3761,12,1967,second round,2,Cox,De Gronckel,3.0,0.0,18.0,8.0,grass,ausopen,1
3947,13,1967,second round,2,Davidson,Lumsden,3.0,0.0,18.0,6.0,grass,ausopen,1
4133,14,1967,second round,2,McManus,Andersson,3.0,1.0,24.0,19.0,grass,ausopen,1
4316,15,1967,second round,2,Coghlan,Higgins,3.0,1.0,24.0,16.0,grass,ausopen,1
4501,16,1967,second round,2,Ashe,McPherson,3.0,0.0,18.0,6.0,grass,ausopen,1
282,1,1967,third round,3,Emerson,Osborne,3.0,0.0,20.0,13.0,grass,ausopen,1
849,2,1967,third round,3,Bowrey,Stilwell,3.0,0.0,19.0,10.0,grass,ausopen,1
1316,3,1967,third round,3,Roche,Stone,3.0,0.0,18.0,6.0,grass,ausopen,1
1724,4,1967,third round,3,Richey,Ruffels,3.0,2.0,28.0,25.0,grass,ausopen,1
2076,5,1967,third round,3,Newcombe,Cottrill,3.0,0.0,19.0,13.0,grass,ausopen,1
2374,6,1967,third round,3,Cox,PhillipsMoore,3.0,1.0,22.0,14.0,grass,ausopen,1
2670,7,1967,third round,3,Davidson,McManus,3.0,0.0,18.0,9.0,grass,ausopen,1
2958,8,1967,third round,3,Ashe,Coghlan,2.0,0.0,12.0,5.0,grass,ausopen,1
279,1,1967,quarterfinals,5,Roy Emerson,Bill Bowrey,3.0,1.0,37.0,33.0,grass,ausopen,1
846,2,1967,quarterfinals,5,Tony Roche,Cliff Richey,3.0,2.0,32.0,27.0,grass,ausopen,1
1314,3,1967,quarterfinals,5,John Newcombe,Mark Cox,3.0,0.0,19.0,12.0,grass,ausopen,1
1722,4,1967,quarterfinals,5,Arthur Ashe,Owen Davidson,3.0,0.0,18.0,6.0,grass,ausopen,1
281,1,1967,semifinals,6,Roy Emerson,Tony Roche,3.0,2.0,44.0,39.0,grass,ausopen,1
848,2,1967,semifinals,6,Arthur Ashe,John Newcombe,3.0,1.0,44.0,37.0,grass,ausopen,1
277,1,1967,final,7,Roy Emerson,Arthur Ashe,3.0,0.0,18.0,9.0,grass,ausopen,1
284,1,1968,first round,1,R Coulthard,M Senior,3.0,1.0,30.0,26.0,grass,ausopen,1
850,2,1968,first round,1,J Brown,E McCabe,3.0,0.0,18.0,9.0,grass,ausopen,1
1317,3,1968,first round,1,R Case,G Widjojo,3.0,1.0,22.0,18.0,grass,ausopen,1
1725,4,1968,first round,1,A Stone,R Layton,3.0,0.0,18.0,7.0,grass,ausopen,1
2077,5,1968,first round,1,W Jacques,B Kearney,3.0,0.0,19.0,10.0,grass,ausopen,1
2375,6,1968,first round,1,T Tsujimoto,M Pettman,3.0,0.0,18.0,7.0,grass,ausopen,1
2671,7,1968,first round,1,M Belkin,M Marchment,3.0,1.0,24.0,19.0,grass,ausopen,1
2959,8,1968,first round,1,M Orantes,L Weatherhog,3.0,0.0,18.0,6.0,grass,ausopen,1
3202,9,1968,first round,1,M Guse,J May,3.0,0.0,18.0,5.0,grass,ausopen,1
3387,10,1968,first round,1,N Fraser,R Harvey,3.0,0.0,18.0,2.0,grass,ausopen,1
3576,11,1968,first round,1,B Lloyd,H Nielson,3.0,0.0,19.0,11.0,grass,ausopen,1
3762,12,1968,first round,1,J Kamiwazumi,B Connor,3.0,0.0,20.0,12.0,grass,ausopen,1
3948,13,1968,first round,1,G Pollard,C Janssens,3.0,0.0,18.0,10.0,grass,ausopen,1
4134,14,1968,first round,1,W Coghlan,P Oatey,3.0,1.0,27.0,16.0,grass,ausopen,1
4317,15,1968,first round,1,B PhillipsMoore,T Dawson,3.0,0.0,18.0,6.0,grass,ausopen,1
4502,16,1968,first round,1,G Stilwell,G Hogben,3.0,0.0,18.0,6.0,grass,ausopen,1
4646,17,1968,first round,1,J Fraser,N Higgins,3.0,0.0,23.0,17.0,grass,ausopen,1
4737,18,1968,first round,1,C Stubs,B Giltinan,3.0,2.0,26.0,24.0,grass,ausopen,1
4827,19,1968,first round,1,P Dent,H Ladyman,3.0,0.0,18.0,5.0,grass,ausopen,1
4916,20,1968,first round,1,S Sugiarto,R Campbell,3.0,1.0,19.0,12.0,grass,ausopen,1
5006,21,1968,first round,1,R Wilson,G Teagle,3.0,0.0,20.0,7.0,grass,ausopen,1
5096,22,1968,first round,1,D Smith,J James,3.0,2.0,28.0,25.0,grass,ausopen,1
5186,23,1968,first round,1,R Ruffels,R Sellick,3.0,0.0,18.0,2.0,grass,ausopen,1
5276,24,1968,first round,1,D Crealy,O Worley,3.0,0.0,18.0,7.0,grass,ausopen,1
5364,25,1968,first round,1,I Fletcher,S Ball,3.0,0.0,18.0,9.0,grass,ausopen,1
5450,26,1968,first round,1,T Addison,P Mockler,3.0,0.0,18.0,2.0,grass,ausopen,1
5537,27,1968,first round,1,T Sakai,P Curtis,3.0,2.0,25.0,22.0,grass,ausopen,1
5621,28,1968,first round,1,R Keldie,J Blizzard,3.0,0.0,18.0,9.0,grass,ausopen,1
5705,29,1968,first round,1,B Geraghty,A Hammond,3.0,0.0,18.0,8.0,grass,ausopen,1
5789,30,1968,first round,1,R Brent,G Dunn,3.0,0.0,18.0,1.0,grass,ausopen,1
286,1,1968,second round,2,W Bowrey,R Coulthard,3.0,0.0,20.0,10.0,grass,ausopen,1
852,2,1968,second round,2,R Case,J Brown,3.0,2.0,24.0,22.0,grass,ausopen,1
1319,3,1968,second round,2,A Stone,W Jacques,3.0,1.0,24.0,17.0,grass,ausopen,1
1727,4,1968,second round,2,M Belkin,M Pettman,3.0,0.0,18.0,6.0,grass,ausopen,1
2078,5,1968,second round,2,M Orantes,M Guse,3.0,0.0,19.0,11.0,grass,ausopen,1
2376,6,1968,second round,2,N Fraser,B Lloyd,3.0,2.0,27.0,25.0,grass,ausopen,1
2672,7,1968,second round,2,G Pollard,J Kamiwazumi,3.0,0.0,18.0,5.0,grass,ausopen,1
2960,8,1968,second round,2,B PhillipsMoore,W Coghlan,3.0,2.0,24.0,21.0,grass,ausopen,1
3203,9,1968,second round,2,J Fraser,G Stilwell,3.0,2.0,29.0,24.0,grass,ausopen,1
3388,10,1968,second round,2,P Dent,C Stubs,3.0,2.0,30.0,30.0,grass,ausopen,1
3577,11,1968,second round,2,R Wilson,S Sugiarto,3.0,0.0,22.0,11.0,grass,ausopen,1
3763,12,1968,second round,2,R Ruffels,D Smith,3.0,0.0,15.0,6.0,grass,ausopen,1
3949,13,1968,second round,2,D Crealy,I Fletcher,3.0,0.0,18.0,12.0,grass,ausopen,1
4135,14,1968,second round,2,T Addison,T Sakai,3.0,0.0,18.0,7.0,grass,ausopen,1
4318,15,1968,second round,2,R Keldie,B Geraghty,3.0,2.0,30.0,23.0,grass,ausopen,1
4503,16,1968,second round,2,J Gisbert Sr,R Brent,3.0,2.0,27.0,25.0,grass,ausopen,1
854,2,1968,third round,3,M Belkin,A Stone,3.0,1.0,23.0,21.0,grass,ausopen,1
1320,3,1968,third round,3,M Orantes,N Fraser,3.0,2.0,26.0,23.0,grass,ausopen,1
1728,4,1968,third round,3,B PhillipsMoore,G Pollard,3.0,1.0,21.0,17.0,grass,ausopen,1
2079,5,1968,third round,3,P Dent,J Fraser,3.0,1.0,32.0,26.0,grass,ausopen,1
2377,6,1968,third round,3,R Ruffels,R Wilson,3.0,0.0,18.0,5.0,grass,ausopen,1
2673,7,1968,third round,3,D Crealy,T Addison,3.0,1.0,26.0,19.0,grass,ausopen,1
2961,8,1968,third round,3,J Gisbert Sr,R Keldie,3.0,1.0,22.0,16.0,grass,ausopen,1
285,1,1968,quarterfinals,5,William Bowrey,Mike Belkin,3.0,0.0,28.0,20.0,grass,ausopen,1
851,2,1968,quarterfinals,5,Barry PhillipsMoore,Manuel Orantes,3.0,2.0,26.0,17.0,grass,ausopen,1
1318,3,1968,quarterfinals,5,Ray Ruffels,Phil Dent,3.0,2.0,22.0,15.0,grass,ausopen,1
1726,4,1968,quarterfinals,5,Juan Gisbert Sr,Dick Crealy,3.0,1.0,25.0,19.0,grass,ausopen,1
287,1,1968,semifinals,6,William Bowrey,Barry PhillipsMoore,3.0,0.0,23.0,17.0,grass,ausopen,1
853,2,1968,semifinals,6,Juan Gisbert Sr,Ray Ruffels,3.0,1.0,25.0,18.0,grass,ausopen,1
283,1,1968,final,7,William Bowrey,Juan Gisbert Sr,3.0,1.0,24.0,22.0,grass,ausopen,1
289,1,1969,first round,1,J Newcombe,I Fletcher,3.0,1.0,23.0,16.0,grass,ausopen,1
855,2,1969,first round,1,R Brent,JB Chanfreau,3.0,2.0,30.0,27.0,grass,ausopen,1
1321,3,1969,first round,1,R Moore,T Fancutt,3.0,2.0,26.0,20.0,grass,ausopen,1
1729,4,1969,first round,1,R Taylor,V Crotta,3.0,1.0,22.0,17.0,grass,ausopen,1
2080,5,1969,first round,1,M Anderson,J Bartlett,3.0,0.0,21.0,12.0,grass,ausopen,1
2378,6,1969,first round,1,D Crealy,A Hammond,3.0,1.0,27.0,25.0,grass,ausopen,1
2674,7,1969,first round,1,R Keldie,S Ball,2.0,0.0,19.0,12.0,grass,ausopen,1
2962,8,1969,first round,1,T Roche,B PhillipsMoore,3.0,0.0,18.0,10.0,grass,ausopen,1
3389,10,1969,first round,1,T Leius,J Brown,3.0,1.0,31.0,26.0,grass,ausopen,1
3578,11,1969,first round,1,J Alexander,A Gardiner,3.0,0.0,18.0,12.0,grass,ausopen,1
3764,12,1969,first round,1,R Ruffels,S Sugiarto,3.0,0.0,18.0,3.0,grass,ausopen,1
3950,13,1969,first round,1,W Bowrey,K Watanabe,3.0,0.0,20.0,13.0,grass,ausopen,1
4136,14,1969,first round,1,T Addison,A Panatta,3.0,0.0,19.0,6.0,grass,ausopen,1
4319,15,1969,first round,1,P Barthes,B Giltinan,3.0,0.0,18.0,6.0,grass,ausopen,1
4504,16,1969,first round,1,RP Gonzales,M Bolle,3.0,0.0,18.0,8.0,grass,ausopen,1
291,1,1969,second round,2,R Laver,M Di Domenico,3.0,0.0,18.0,7.0,grass,ausopen,1
857,2,1969,second round,2,R Emerson,H Hunt,3.0,0.0,18.0,7.0,grass,ausopen,1
1323,3,1969,second round,2,A Stone,JL Rouyer,3.0,0.0,23.0,14.0,grass,ausopen,1
1731,4,1969,second round,2,F Stolle,R Case,3.0,0.0,19.0,11.0,grass,ausopen,1
2081,5,1969,second round,2,J Newcombe,R Brent,3.0,1.0,22.0,17.0,grass,ausopen,1
2379,6,1969,second round,2,R Moore,R Taylor,3.0,1.0,34.0,34.0,grass,ausopen,1
2675,7,1969,second round,2,M Anderson,D Crealy,3.0,0.0,24.0,13.0,grass,ausopen,1
2963,8,1969,second round,2,T Roche,R Keldie,3.0,0.0,20.0,10.0,grass,ausopen,1
3204,9,1969,second round,2,T Leius,P Marzano,3.0,0.0,18.0,7.0,grass,ausopen,1
3390,10,1969,second round,2,R Ruffels,J Alexander,3.0,0.0,22.0,14.0,grass,ausopen,1
3579,11,1969,second round,2,W Bowrey,T Addison,3.0,1.0,23.0,15.0,grass,ausopen,1
