,match,year,round,round_number,games_loser,games_winner,loser,sets_loser,sets_winner,surface,winner,tourney_name,tourney_order
3302,6,1885,second round,2,23.0,28.0,George Montgomerie,1,2,grass,Arthur Stanley,wimbledon,3
3764,7,1885,second round,2,6.0,18.0,H Grove,0,3,grass,Herbert Lawford,wimbledon,3
4218,8,1885,second round,2,15.0,23.0,Charles Ross,1,3,grass,Patrick BowesLyon,wimbledon,3
43,1,1885,quarterfinals,5,13.0,19.0,H Chipp,0,3,grass,E Renshaw,wimbledon,3
904,2,1885,quarterfinals,5,,,,,,,,wimbledon,3
1634,3,1885,quarterfinals,5,,,,,,,,wimbledon,3
2239,4,1885,quarterfinals,5,,,,,,,,wimbledon,3
45,1,1885,semifinals,6,,,,,,,,wimbledon,3
906,2,1885,semifinals,6,,,,,,,,wimbledon,3
41,1,1885,final,7,,,,,,,,wimbledon,3
47,1,1886,first round,1,7.0,18.0,Claude Farrer,0,3,grass,Edward Avory,wimbledon,3
907,2,1886,first round,1,13.0,20.0,Howard Pease,1,3,grass,Toler Garvey,wimbledon,3
2241,4,1886,first round,1,16.0,22.0,AR Lewis,1,3,grass,William Taylor,wimbledon,3
3303,6,1886,first round,1,20.0,29.0,Herbert Chipp,1,3,grass,Ernest Renshaw,wimbledon,3
3765,7,1886,first round,1,3.0,18.0,GP Triscott,0,3,grass,Ernest Lewis,wimbledon,3
49,1,1886,second round,2,15.0,21.0,Ernest Meers,0,3,grass,Willoughby Hamilton,wimbledon,3
909,2,1886,second round,2,18.0,22.0,Harry Grove,2,3,grass,Herbert Lawford,wimbledon,3
1637,3,1886,second round,2,17.0,19.0,E Avory,1,3,grass,T Garvey,wimbledon,3
2243,4,1886,second round,2,20.0,26.0,W Milne,2,3,grass,W Taylor,wimbledon,3
2833,5,1886,second round,2,15.0,24.0,MG MacNamara,1,3,grass,E Renshaw,wimbledon,3
3304,6,1886,second round,2,9.0,21.0,HS Stone,1,3,grass,E Lewis,wimbledon,3
3766,7,1886,second round,2,9.0,18.0,Oswald Milne,0,3,grass,Charles Ross,wimbledon,3
4219,8,1886,second round,2,10.0,17.0,Patrick BowesLyon,0,3,grass,Herbert Wilberforce,wimbledon,3
48,1,1886,quarterfinals,5,,,,,,,,wimbledon,3
908,2,1886,quarterfinals,5,,,,,,,,wimbledon,3
1636,3,1886,quarterfinals,5,,,,,,,,wimbledon,3
2242,4,1886,quarterfinals,5,,,,,,,,wimbledon,3
50,1,1886,semifinals,6,,,,,,,,wimbledon,3
910,2,1886,semifinals,6,,,,,,,,wimbledon,3
46,1,1886,final,7,,,,,,,,wimbledon,3
52,1,1887,first round,1,6.0,12.0,MG MacNamara,0,2,grass,Herbert BowesLyon,wimbledon,3
911,2,1887,first round,1,7.0,18.0,Herbert Wilberforce,0,3,grass,Harry Grove,wimbledon,3
1638,3,1887,first round,1,10.0,21.0,Harry Barlow,0,3,grass,Herbert Lawford,wimbledon,3
2244,4,1887,first round,1,27.0,26.0,EV Thompson,2,3,grass,Oswald Milne,wimbledon,3
2834,5,1887,first round,1,1.0,18.0,Patrick BowesLyon,0,3,grass,Ernest Renshaw,wimbledon,3
3305,6,1887,first round,1,5.0,18.0,FA Bowlby,0,3,grass,Ernest Lewis,wimbledon,3
4220,8,1887,first round,1,11.0,22.0,William Taylor,1,3,grass,Charles Lacy Sweet,wimbledon,3
53,1,1887,quarterfinals,5,,,,,,,,wimbledon,3
912,2,1887,quarterfinals,5,8.0,19.0,Oswald Milne,0,3,grass,Herbert Lawford,wimbledon,3
1639,3,1887,quarterfinals,5,11.0,19.0,Ernest Lewis,0,3,grass,Ernest Renshaw,wimbledon,3
2245,4,1887,quarterfinals,5,7.0,18.0,Wilfred Milne,0,3,grass,Charles Lacy Sweet,wimbledon,3
54,1,1887,semifinals,6,,,,,,,,wimbledon,3
913,2,1887,semifinals,6,5.0,12.0,J Shackle,0,2,grass,Edith Cole,wimbledon,3
51,1,1887,final,7,,,,,,,,wimbledon,3
56,1,1888,first round,1,17.0,23.0,Ernest Meers,1,3,grass,Willoughby Hamilton,wimbledon,3
914,2,1888,first round,1,22.0,23.0,TS Campion,2,3,grass,FA Bowlby,wimbledon,3
1640,3,1888,first round,1,10.0,18.0,Herbert Chipp,0,3,grass,William Renshaw,wimbledon,3
2246,4,1888,first round,1,14.0,20.0,Harry Barlow,0,3,grass,Harry Grove,wimbledon,3
2835,5,1888,first round,1,15.0,24.0,A Walker,1,3,grass,Charles Eames,wimbledon,3
3306,6,1888,first round,1,6.0,18.0,Patrick BowesLyon,0,3,grass,Ernest Lewis,wimbledon,3
3767,7,1888,first round,1,19.0,25.0,Oswald Milne,1,3,grass,Charles Ross,wimbledon,3
4221,8,1888,first round,1,17.0,19.0,MG MacNamara,1,3,grass,Harry Scrivener,wimbledon,3
58,1,1888,second round,2,10.0,19.0,George Mewburn,0,3,grass,Ernest Renshaw,wimbledon,3
916,2,1888,second round,2,16.0,26.0,Charles Lacy Sweet,2,3,grass,Herbert Wilberforce,wimbledon,3
1642,3,1888,second round,2,6.0,18.0,FA Bowlby,0,3,grass,W Hamilton,wimbledon,3
2248,4,1888,second round,2,24.0,31.0,H Grove,1,3,grass,W Renshaw,wimbledon,3
2836,5,1888,second round,2,4.0,18.0,C Eames,0,3,grass,E Lewis,wimbledon,3
3307,6,1888,second round,2,15.0,22.0,C Ross,0,3,grass,H Scrivener,wimbledon,3
3768,7,1888,second round,2,20.0,24.0,Arthur Gore,2,3,grass,William Taylor,wimbledon,3
4222,8,1888,second round,2,11.0,19.0,AG Ziffo,0,3,grass,FL Rawson,wimbledon,3
57,1,1888,quarterfinals,5,,,,,,,,wimbledon,3
915,2,1888,quarterfinals,5,,,,,,,,wimbledon,3
1641,3,1888,quarterfinals,5,9.0,19.0,H Scrivener,0,3,grass,E Lewis,wimbledon,3
2247,4,1888,quarterfinals,5,17.0,26.0,FL Rawson,2,3,grass,W Taylor,wimbledon,3
59,1,1888,semifinals,6,,,,,,,,wimbledon,3
917,2,1888,semifinals,6,15.0,21.0,William Taylor,0,3,grass,Ernest Lewis,wimbledon,3
55,1,1888,final,7,,,,,,,,wimbledon,3
61,1,1889,first round,1,10.0,18.0,Lyttleton Winslow,0,3,grass,George Hillyard,wimbledon,3
1643,3,1889,first round,1,11.0,20.0,FA Darbishire,0,3,grass,Harry Barlow,wimbledon,3
2837,5,1889,first round,1,4.0,18.0,Arthur Gore,0,3,grass,Herbert Wilberforce,wimbledon,3
3308,6,1889,first round,1,7.0,18.0,Edward Avory,0,3,grass,William Renshaw,wimbledon,3
3769,7,1889,first round,1,16.0,22.0,HS Stone,1,3,grass,Manliffe Goodbody,wimbledon,3
4223,8,1889,first round,1,20.0,24.0,A Walker,2,3,grass,William Taylor,wimbledon,3
63,1,1889,second round,2,3.0,18.0,TS Campion,0,3,grass,Ernest Lewis,wimbledon,3
1645,3,1889,second round,2,24.0,29.0,FA Bowlby,1,3,grass,G Hillyard,wimbledon,3
2250,4,1889,second round,2,29.0,30.0,H Grove,2,3,grass,H Barlow,wimbledon,3
2838,5,1889,second round,2,9.0,19.0,H Wilberforce,0,3,grass,W Renshaw,wimbledon,3
3309,6,1889,second round,2,19.0,24.0,W Taylor,1,3,grass,M Goodbody,wimbledon,3
3770,7,1889,second round,2,5.0,18.0,AW Andrews,0,3,grass,Herbert Lawford,wimbledon,3
4224,8,1889,second round,2,5.0,18.0,WH Cohen,0,3,grass,AG Ziffo,wimbledon,3
62,1,1889,quarterfinals,5,,,,,,,,wimbledon,3
918,2,1889,quarterfinals,5,,,,,,,,wimbledon,3
1644,3,1889,quarterfinals,5,13.0,19.0,M Goodbody,0,3,grass,W Renshaw,wimbledon,3
2249,4,1889,quarterfinals,5,4.0,18.0,AG Ziffo,0,3,grass,H Lawford,wimbledon,3
64,1,1889,semifinals,6,,,,,,,,wimbledon,3
919,2,1889,semifinals,6,,,,,,,,wimbledon,3
60,1,1889,final,7,,,,,,,,wimbledon,3
66,1,1890,first round,1,21.0,28.0,Oswald Milne,1,3,grass,Joshua Pim,wimbledon,3
920,2,1890,first round,1,12.0,16.0,Herbert Wilberforce,0,2,grass,Harry Scrivener,wimbledon,3
1646,3,1890,first round,1,20.0,21.0,FA Bowlby,2,3,grass,Wilberforce Eaves,wimbledon,3
2839,5,1890,first round,1,2.0,18.0,Arthur Gore,0,3,grass,Willoughby Hamilton,wimbledon,3
3310,6,1890,first round,1,9.0,18.0,Andrew Ziffo,0,3,grass,George Mewburn,wimbledon,3
3771,7,1890,first round,1,3.0,18.0,AW Andrews,0,3,grass,Wilfred Baddeley,wimbledon,3
4667,9,1890,first round,1,20.0,27.0,Harold Mahony,2,3,grass,Deane Miller,wimbledon,3
5001,10,1890,first round,1,11.0,18.0,Horace Chapman,0,3,grass,Ernest Lewis,wimbledon,3
5333,11,1890,first round,1,4.0,18.0,A Walker,0,3,grass,Ernest Meers,wimbledon,3
5984,13,1890,first round,1,6.0,18.0,Charles Lacy Sweet,0,3,grass,Grainger Chaytor,wimbledon,3
922,2,1890,second round,2,18.0,25.0,W Eaves,1,3,grass,H Scrivener,wimbledon,3
1648,3,1890,second round,2,7.0,19.0,W Taylor,0,3,grass,W Hamilton,wimbledon,3
2252,4,1890,second round,2,12.0,20.0,G Mewburn,0,3,grass,W Baddeley,wimbledon,3
3311,6,1890,second round,2,19.0,24.0,E Meers,2,3,grass,E Lewis,wimbledon,3
3772,7,1890,second round,2,10.0,18.0,H Baddeley,0,3,grass,G Chaytor,wimbledon,3
4225,8,1890,second round,2,4.0,18.0,G Hillyard,0,3,grass,Harry Barlow,wimbledon,3
67,1,1890,quarterfinals,5,13.0,24.0,H Scrivener,0,3,grass,J Pim,wimbledon,3
921,2,1890,quarterfinals,5,4.0,18.0,W Baddeley,0,3,grass,W Hamilton,wimbledon,3
1647,3,1890,quarterfinals,5,5.0,18.0,D Miller,0,3,grass,E Lewis,wimbledon,3
2251,4,1890,quarterfinals,5,22.0,28.0,G Chaytor,2,3,grass,H Barlow,wimbledon,3
68,1,1890,semifinals,6,,,,,,,,wimbledon,3
923,2,1890,semifinals,6,,,,,,,,wimbledon,3
65,1,1890,final,7,,,,,,,,wimbledon,3
70,1,1891,first round,1,0.0,12.0,Mrs Roberts,0,2,grass,Lottie Dod,wimbledon,3
2253,4,1891,first round,1,27.0,31.0,Herbert Baddeley,2,3,grass,Arthur Gore,wimbledon,3
2840,5,1891,first round,1,8.0,18.0,JE Kingsley,0,3,grass,Harold Mahony,wimbledon,3
3312,6,1891,first round,1,4.0,18.0,Arthur Chitty,0,3,grass,Horace Chapman,wimbledon,3
72,1,1891,second round,2,3.0,18.0,William Taylor,0,3,grass,Ernest Renshaw,wimbledon,3
925,2,1891,second round,2,26.0,27.0,Ernest Meers,2,3,grass,Harry Grove,wimbledon,3
1650,3,1891,second round,2,2.0,18.0,H Wilberforce,0,3,grass,Edward Avory,wimbledon,3
2255,4,1891,second round,2,8.0,18.0,H Chipp,0,3,grass,W Baddeley,wimbledon,3
2841,5,1891,second round,2,10.0,21.0,A Gore,1,3,grass,H Mahony,wimbledon,3
3313,6,1891,second round,2,6.0,19.0,George Mewburn,0,3,grass,H Chapman,wimbledon,3
3773,7,1891,second round,2,10.0,18.0,Oswald Milne,0,3,grass,Joshua Pim,wimbledon,3
4226,8,1891,second round,2,8.0,19.0,Grainger Chaytor,0,3,grass,Harry Barlow,wimbledon,3
71,1,1891,quarterfinals,5,,,,,,,,wimbledon,3
924,2,1891,quarterfinals,5,,,,,,,,wimbledon,3
1649,3,1891,quarterfinals,5,,,,,,,,wimbledon,3
2254,4,1891,quarterfinals,5,,,,,,,,wimbledon,3
73,1,1891,semifinals,6,,,,,,,,wimbledon,3
926,2,1891,semifinals,6,,,,,,,,wimbledon,3
69,1,1891,final,7,,,,,,,,wimbledon,3
75,1,1892,first round,1,10.0,20.0,George Hillyard,0,3,grass,Ernest Lewis,wimbledon,3
927,2,1892,first round,1,5.0,18.0,E Colby,0,3,grass,Wilberforce Eaves,wimbledon,3
1651,3,1892,first round,1,9.0,19.0,MR Wright,0,3,grass,Herbert Baddeley,wimbledon,3
2256,4,1892,first round,1,15.0,23.0,William Taylor,1,3,grass,Reginald Gamble,wimbledon,3
2842,5,1892,first round,1,7.0,18.0,H Colby,0,3,grass,Edward Avory,wimbledon,3
3314,6,1892,first round,1,19.0,22.0,Oswald Milne,2,3,grass,Alfred Crawley,wimbledon,3
3774,7,1892,first round,1,12.0,19.0,Neville Durlacher,1,3,grass,Harry Grove,wimbledon,3
4227,8,1892,first round,1,15.0,22.0,Arthur Chitty,0,3,grass,Harold Mahony,wimbledon,3
4668,9,1892,first round,1,13.0,20.0,FA Bowlby,0,3,grass,Oliver Campbell,wimbledon,3
5002,10,1892,first round,1,13.0,22.0,JE Kingsley,1,3,grass,Arthur Gore,wimbledon,3
5334,11,1892,first round,1,18.0,26.0,James Crispe,1,3,grass,Joshua Pim,wimbledon,3
77,1,1892,second round,2,9.0,19.0,W Eaves,0,3,grass,E Lewis,wimbledon,3
929,2,1892,second round,2,12.0,20.0,H Chapman,1,3,grass,E Lewis,wimbledon,3
1653,3,1892,second round,2,5.0,18.0,R Gamble,0,3,grass,H Chapman,wimbledon,3
2258,4,1892,second round,2,3.0,18.0,D Fuller,0,3,grass,H Chapman,wimbledon,3
2843,5,1892,second round,2,25.0,27.0,H Grove,2,3,grass,H Mahony,wimbledon,3
3315,6,1892,second round,2,13.0,22.0,O Campbell,0,3,grass,A Gore,wimbledon,3
3775,7,1892,second round,2,13.0,22.0,Ernest Meers,0,3,grass,J Pim,wimbledon,3
4228,8,1892,second round,2,7.0,19.0,Archdale Palmer,0,3,grass,Harry Barlow,wimbledon,3
76,1,1892,quarterfinals,5,,,,,,,,wimbledon,3
928,2,1892,quarterfinals,5,,,,,,,,wimbledon,3
1652,3,1892,quarterfinals,5,,,,,,,,wimbledon,3
2257,4,1892,quarterfinals,5,20.0,25.0,H Barlow,1,3,grass,J Pim,wimbledon,3
78,1,1892,semifinals,6,,,,,,,,wimbledon,3
930,2,1892,semifinals,6,,,,,,,,wimbledon,3
74,1,1892,final,7,,,,,,,,wimbledon,3
80,1,1893,first round,1,22.0,26.0,Ernest Meers,2,3,grass,Harry Barlow,wimbledon,3
931,2,1893,first round,1,8.0,18.0,SH Hughes,0,3,grass,Arthur Gore,wimbledon,3
1654,3,1893,first round,1,4.0,18.0,Horace Chapman,0,3,grass,Manliffe Goodbody,wimbledon,3
2259,4,1893,first round,1,9.0,19.0,James Crispe,0,3,grass,George Hillyard,wimbledon,3
2844,5,1893,first round,1,15.0,20.0,Alfred Crawley,1,3,grass,Joshua Pim,wimbledon,3
3316,6,1893,first round,1,13.0,19.0,HJW Fosbery,1,3,grass,Sydney Smith,wimbledon,3
3776,7,1893,first round,1,14.0,22.0,William Cranston,1,3,grass,Harold Mahony,wimbledon,3
4669,9,1893,first round,1,19.0,25.0,Herbert Baddeley,1,3,grass,Frank Stoker,wimbledon,3
5003,10,1893,first round,1,5.0,18.0,W Escombe,0,3,grass,Wilberforce Eaves,wimbledon,3
5335,11,1893,first round,1,12.0,20.0,Harry Grove,0,3,grass,Neville Durlacher,wimbledon,3
82,1,1893,second round,2,12.0,18.0,H Bacon,0,3,grass,Arthur Hallward,wimbledon,3
933,2,1893,second round,2,20.0,23.0,A Gore,2,3,grass,H Barlow,wimbledon,3
1656,3,1893,second round,2,25.0,30.0,G Hillyard,2,3,grass,M Goodbody,wimbledon,3
2261,4,1893,second round,2,12.0,20.0,S Smith,0,3,grass,J Pim,wimbledon,3
2845,5,1893,second round,2,21.0,24.0,E Renshaw,2,3,grass,H Mahony,wimbledon,3
3317,6,1893,second round,2,21.0,25.0,F Stoker,1,3,grass,W Eaves,wimbledon,3
3777,7,1893,second round,2,7.0,18.0,D Fuller,0,3,grass,N Durlacher,wimbledon,3
4229,8,1893,second round,2,19.0,28.0,Thomas Haydon,1,3,grass,Archdale Palmer,wimbledon,3
81,1,1893,quarterfinals,5,,,,,,,,wimbledon,3
932,2,1893,quarterfinals,5,,,,,,,,wimbledon,3
1655,3,1893,quarterfinals,5,,,,,,,,wimbledon,3
2260,4,1893,quarterfinals,5,12.0,19.0,N Durlacher,0,3,grass,A Palmer,wimbledon,3
83,1,1893,semifinals,6,,,,,,,,wimbledon,3
934,2,1893,semifinals,6,,,,,,,,wimbledon,3
79,1,1893,final,7,,,,,,,,wimbledon,3
85,1,1894,first round,1,,,,,,,,wimbledon,3
935,2,1894,first round,1,,,,,,,,wimbledon,3
1657,3,1894,first round,1,,,,,,,,wimbledon,3
2846,5,1894,first round,1,15.0,23.0,William Cranston,1,3,grass,Harold Mahony,wimbledon,3
3318,6,1894,first round,1,14.0,22.0,Arthur Gore,1,3,grass,Ernest Lewis,wimbledon,3
3778,7,1894,first round,1,10.0,18.0,Harold Nisbet,0,3,grass,George Simond,wimbledon,3
937,2,1894,second round,2,5.0,18.0,D Fuller,0,3,grass,Wilfred Baddeley,wimbledon,3
1659,3,1894,second round,2,15.0,20.0,C Cazalet,1,3,grass,T Chaytor,wimbledon,3
2263,4,1894,second round,2,5.0,18.0,G BallGreene,0,3,grass,E Meers,wimbledon,3
2847,5,1894,second round,2,5.0,18.0,H Mahony,0,3,grass,E Lewis,wimbledon,3
3779,7,1894,second round,2,21.0,27.0,RB Scott,1,3,grass,Harry Barlow,wimbledon,3
4230,8,1894,second round,2,7.0,18.0,Archdale Palmer,0,3,grass,Herbert Baddeley,wimbledon,3
86,1,1894,quarterfinals,5,,,,,,,,wimbledon,3
936,2,1894,quarterfinals,5,,,,,,,,wimbledon,3
1658,3,1894,quarterfinals,5,,,,,,,,wimbledon,3
2262,4,1894,quarterfinals,5,,,,,,,,wimbledon,3
87,1,1894,semifinals,6,2.0,12.0,Constance Bryan,0,2,grass,Blanche Hillyard,wimbledon,3
938,2,1894,semifinals,6,,,,,,,,wimbledon,3
84,1,1894,final,7,,,,,,,,wimbledon,3
89,1,1895,first round,1,,,,,,,,wimbledon,3
940,2,1895,second round,2,17.0,23.0,Clement Cazalet,1,3,grass,Harry Barlow,wimbledon,3
1661,3,1895,second round,2,7.0,18.0,Horace Chapman,0,3,grass,Herbert Baddeley,wimbledon,3
2265,4,1895,second round,2,18.0,22.0,H Nisbet,1,3,grass,Reginald Doherty,wimbledon,3
2848,5,1895,second round,2,9.0,19.0,Arthur Hallward,0,3,grass,E Meers,wimbledon,3
90,1,1895,quarterfinals,5,,,,,,,,wimbledon,3
939,2,1895,quarterfinals,5,,,,,,,,wimbledon,3
1660,3,1895,quarterfinals,5,,,,,,,,wimbledon,3
2264,4,1895,quarterfinals,5,,,,,,,,wimbledon,3
91,1,1895,semifinals,6,16.0,17.0,Alice Pickering,1,2,grass,Helen Jackson,wimbledon,3
941,2,1895,semifinals,6,,,,,,,,wimbledon,3
88,1,1895,final,7,,,,,,,,wimbledon,3
93,1,1896,first round,1,11.0,21.0,Frederick Payn,1,3,grass,W Castle,wimbledon,3
942,2,1896,first round,1,19.0,26.0,Reginald Doherty,2,3,grass,Harold Mahony,wimbledon,3
1662,3,1896,first round,1,8.0,19.0,John Flavelle,0,3,grass,Frank Riseley,wimbledon,3
2266,4,1896,first round,1,12.0,24.0,Frederick Plaskitt,1,3,grass,Arthur Riseley,wimbledon,3
2849,5,1896,first round,1,6.0,18.0,Walter Bailey,0,3,grass,Harold Nisbet,wimbledon,3
3319,6,1896,first round,1,8.0,18.0,Charles Dixon,0,3,grass,Horace Chapman,wimbledon,3
3780,7,1896,first round,1,24.0,24.0,George Greville,2,3,grass,George Simond,wimbledon,3
4231,8,1896,first round,1,20.0,22.0,RB Scott,2,3,grass,Charles Allen,wimbledon,3
4670,9,1896,first round,1,19.0,23.0,Laurence Doherty,1,3,grass,Clement Cazalet,wimbledon,3
5004,10,1896,first round,1,10.0,18.0,David Hawes,0,3,grass,Arthur Foote,wimbledon,3
5336,11,1896,first round,1,14.0,23.0,Arthur Gore,1,3,grass,Wilberforce Eaves,wimbledon,3
5661,12,1896,first round,1,9.0,19.0,Arthur Kirby,0,3,grass,Roy Allen,wimbledon,3
5985,13,1896,first round,1,12.0,22.0,H Marley,1,3,grass,Herbert Baddeley,wimbledon,3
6627,15,1896,first round,1,10.0,19.0,Arthur Hallward,0,3,grass,William Larned,wimbledon,3
95,1,1896,second round,2,14.0,23.0,W Castle,0,3,grass,H Mahony,wimbledon,3
944,2,1896,second round,2,8.0,8.0,A Riseley,0,0,grass,F Riseley,wimbledon,3
1664,3,1896,second round,2,20.0,24.0,H Chapman,2,3,grass,H Nisbet,wimbledon,3
2268,4,1896,second round,2,4.0,18.0,C Allen,0,3,grass,G Simond,wimbledon,3
2850,5,1896,second round,2,14.0,21.0,A Foote,0,3,grass,C Cazalet,wimbledon,3
3320,6,1896,second round,2,3.0,18.0,R Allen,0,3,grass,W Eaves,wimbledon,3
3781,7,1896,second round,2,6.0,18.0,A Crawley,0,3,grass,H Baddeley,wimbledon,3
4232,8,1896,second round,2,9.0,18.0,Robert Hough,0,3,grass,W Larned,wimbledon,3
94,1,1896,quarterfinals,5,,,,,,,,wimbledon,3
943,2,1896,quarterfinals,5,,,,,,,,wimbledon,3
1663,3,1896,quarterfinals,5,8.0,19.0,C Cazalet,0,3,grass,W Eaves,wimbledon,3
2267,4,1896,quarterfinals,5,23.0,24.0,W Larned,2,3,grass,H Baddeley,wimbledon,3
96,1,1896,semifinals,6,25.0,26.0,Harold Nisbet,2,3,grass,Harold Mahony,wimbledon,3
945,2,1896,semifinals,6,,,,,,,,wimbledon,3
92,1,1896,final,7,,,,,,,,wimbledon,3
98,1,1897,first round,1,12.0,22.0,SC Atkey,0,3,grass,Clement Cazalet,wimbledon,3
946,2,1897,first round,1,14.0,21.0,Arthur Hallward,0,3,grass,Sydney Smith,wimbledon,3
2269,4,1897,first round,1,20.0,24.0,Gillibrand Evered,2,3,grass,Alfred Taylor,wimbledon,3
2851,5,1897,first round,1,5.0,18.0,Arthur Norris,0,3,grass,George Greville,wimbledon,3
3321,6,1897,first round,1,10.0,19.0,JJ Stone,0,3,grass,Arthur Gore,wimbledon,3
3782,7,1897,first round,1,8.0,18.0,R Sheldon,0,3,grass,Wilberforce Eaves,wimbledon,3
4233,8,1897,first round,1,6.0,18.0,Frederick Plaskitt,0,3,grass,Arthur Riseley,wimbledon,3
4671,9,1897,first round,1,17.0,25.0,Robert Hough,1,3,grass,Harold Nisbet,wimbledon,3
5662,12,1897,first round,1,14.0,20.0,Herbert Baddeley,0,3,grass,Laurence Doherty,wimbledon,3
5986,13,1897,first round,1,22.0,24.0,George Simond,1,3,grass,Reginald Doherty,wimbledon,3
6307,14,1897,first round,1,12.0,19.0,FSM Bates,0,3,grass,Oswald Milne,wimbledon,3
100,1,1897,second round,2,17.0,25.0,C Cazalet,2,3,grass,S Smith,wimbledon,3
948,2,1897,second round,2,5.0,18.0,A Taylor,0,3,grass,G Hillyard,wimbledon,3
2270,4,1897,second round,2,18.0,26.0,A Riseley,1,3,grass,W Eaves,wimbledon,3
2852,5,1897,second round,2,9.0,19.0,H Nisbet,0,3,grass,W Baddeley,wimbledon,3
3322,6,1897,second round,2,7.0,19.0,A Crawley,0,3,grass,L Doherty,wimbledon,3
3783,7,1897,second round,2,10.0,21.0,O Milne,0,3,grass,R Doherty,wimbledon,3
99,1,1897,quarterfinals,5,,,,,,,,wimbledon,3
947,2,1897,quarterfinals,5,,,,,,,,wimbledon,3
1665,3,1897,quarterfinals,5,,,,,,,,wimbledon,3
101,1,1897,semifinals,6,18.0,24.0,Sydney Smith,2,3,grass,Wilberforce Eaves,wimbledon,3
949,2,1897,semifinals,6,,,,,,,,wimbledon,3
97,1,1897,final,7,,,,,,,,wimbledon,3
103,1,1898,first round,1,,,,,,,,wimbledon,3
950,2,1898,first round,1,,,,,,,,wimbledon,3
1666,3,1898,first round,1,11.0,19.0,Alexander Mackay,0,3,grass,E Stanley,wimbledon,3
2853,5,1898,first round,1,15.0,21.0,Frederick Plaskitt,0,3,grass,Harold Nisbet,wimbledon,3
105,1,1898,second round,2,,,,,,,,wimbledon,3
952,2,1898,second round,2,,,,,,,,wimbledon,3
1668,3,1898,second round,2,11.0,21.0,Gillibrand Evered,0,3,grass,Clarence Hobart,wimbledon,3
2272,4,1898,second round,2,,,,,,,,wimbledon,3
2854,5,1898,second round,2,,,,,,,,wimbledon,3
3323,6,1898,second round,2,,,,,,,,wimbledon,3
3784,7,1898,second round,2,,,,,,,,wimbledon,3
4234,8,1898,second round,2,,,,,,,,wimbledon,3
4672,9,1898,second round,2,18.0,21.0,H Nisbet,1,3,grass,A Gore,wimbledon,3
5005,10,1898,second round,2,2.0,18.0,Wylie Grant,0,3,grass,George Greville,wimbledon,3
5663,12,1898,second round,2,24.0,29.0,George Mewburn,1,3,grass,David Hawes,wimbledon,3
5987,13,1898,second round,2,8.0,18.0,S Baddeley,0,3,grass,Harold Mahony,wimbledon,3
6308,14,1898,second round,2,4.0,18.0,RF Leslie,0,3,grass,Philip Pearson,wimbledon,3
6948,16,1898,second round,2,26.0,30.0,Jahial Parmly Paret,1,3,grass,George Simond,wimbledon,3
107,1,1898,third round,3,10.0,19.0,R Hough,0,3,grass,M Ritchie,wimbledon,3
954,2,1898,third round,3,13.0,22.0,F Payn,1,3,grass,C Hobart,wimbledon,3
1669,3,1898,third round,3,6.0,18.0,HR Barrett,0,3,grass,L Doherty,wimbledon,3
2273,4,1898,third round,3,18.0,25.0,MRL White,1,3,grass,J Flavelle,wimbledon,3
2855,5,1898,third round,3,26.0,30.0,G Greville,1,3,grass,A Gore,wimbledon,3
3324,6,1898,third round,3,5.0,18.0,D Hawes,0,3,grass,S Smith,wimbledon,3
3785,7,1898,third round,3,16.0,24.0,P Pearson,1,3,grass,H Mahony,wimbledon,3
4235,8,1898,third round,3,7.0,18.0,O Milne,0,3,grass,G Simond,wimbledon,3
104,1,1898,quarterfinals,5,,,,,,,,wimbledon,3
951,2,1898,quarterfinals,5,,,,,,,,wimbledon,3
1667,3,1898,quarterfinals,5,,,,,,,,wimbledon,3
2271,4,1898,quarterfinals,5,,,,,,,,wimbledon,3
106,1,1898,semifinals,6,8.0,18.0,Clarence Hobart,0,3,grass,Laurence Doherty,wimbledon,3
953,2,1898,semifinals,6,,,,,,,,wimbledon,3
102,1,1898,final,7,,,,,,,,wimbledon,3
109,1,1899,first round,1,0.0,12.0,C ParsonsSmith,0,2,grass,Ruth Winch,wimbledon,3
1670,3,1899,first round,1,15.0,24.0,Frederick Payn,1,3,grass,David Hawes,wimbledon,3
2274,4,1899,first round,1,4.0,18.0,J Johnstone,0,3,grass,Harold Nisbet,wimbledon,3
2856,5,1899,first round,1,14.0,20.0,Nelson Wright,0,3,grass,Roy Allen,wimbledon,3
111,1,1899,second round,2,,,,,,,,wimbledon,3
956,2,1899,second round,2,,,,,,,,wimbledon,3
1672,3,1899,second round,2,,,,,,,,wimbledon,3
2276,4,1899,second round,2,,,,,,,,wimbledon,3
2857,5,1899,second round,2,3.0,12.0,H Smythe,0,2,grass,Blanche Hillyard,wimbledon,3
3325,6,1899,second round,2,,,,,,,,wimbledon,3
3786,7,1899,second round,2,,,,,,,,wimbledon,3
4236,8,1899,second round,2,,,,,,,,wimbledon,3
4673,9,1899,second round,2,7.0,18.0,R Allen,0,3,grass,H Nisbet,wimbledon,3
5006,10,1899,second round,2,20.0,21.0,Allan Pearson,2,3,grass,Maurice Day,wimbledon,3
5664,12,1899,second round,2,3.0,18.0,E Reynolds,0,3,grass,Sydney Smith,wimbledon,3
5988,13,1899,second round,2,7.0,18.0,B WoodHill,0,3,grass,James Crispe,wimbledon,3
6309,14,1899,second round,2,12.0,22.0,Charles Dixon,1,3,grass,Clarence Hobart,wimbledon,3
