,match,year,round,round_number,winner,loser,sets_winner,sets_loser,games_winner,games_loser,surface,tourney_name,tourney_order
5427,14,1966,third round,3,F Durr,MA Eisel,2,0,13.0,9.0,grass,wimbledon,3
5709,15,1966,third round,3,J Tegart,J Heldman,2,0,12.0,2.0,grass,wimbledon,3
5990,16,1966,third round,3,M Bueno,T Fretz,2,0,12.0,2.0,grass,wimbledon,3
332,1,1966,fourth round,4,M Smith,E Buding,2,0,12.0,3.0,grass,wimbledon,3
986,2,1966,fourth round,4,G Groenman,M Schacht,2,0,12.0,3.0,grass,wimbledon,3
1538,3,1966,fourth round,4,BJ King,K Krantzcke,2,0,15.0,9.0,grass,wimbledon,3
2035,4,1966,fourth round,4,A Van Zyl,M Arnold,2,0,12.0,3.0,grass,wimbledon,3
2483,5,1966,fourth round,4,N Richey,K Harter,2,0,12.0,6.0,grass,wimbledon,3
2878,6,1966,fourth round,4,A Jones,R Casals,2,0,12.0,5.0,grass,wimbledon,3
3268,7,1966,fourth round,4,F Durr,S Brasher,2,0,12.0,4.0,grass,wimbledon,3
3658,8,1966,fourth round,4,M Bueno,J Tegart,2,1,16.0,11.0,grass,wimbledon,3
333,1,1966,quarterfinals,5,Margaret Smith,Trudy Groenman,2,0,12.0,4.0,grass,wimbledon,3
987,2,1966,quarterfinals,5,Billie Jean King,Annette Van Zyl,2,1,13.0,12.0,grass,wimbledon,3
1539,3,1966,quarterfinals,5,Ann Jones,Nancy Richey,2,1,16.0,8.0,grass,wimbledon,3
2036,4,1966,quarterfinals,5,Maria Bueno,Francoise Durr,2,0,12.0,7.0,grass,wimbledon,3
335,1,1966,semifinals,6,Billie Jean King,Margaret Smith,2,0,12.0,6.0,grass,wimbledon,3
989,2,1966,semifinals,6,Maria Bueno,Ann Jones,2,1,22.0,19.0,grass,wimbledon,3
330,1,1966,final,7,Billie Jean King,Maria Bueno,2,1,15.0,10.0,grass,wimbledon,3
338,1,1967,first round,1,Francoise Durr,Christine Truman,2,1,15.0,12.0,grass,wimbledon,3
991,2,1967,first round,1,Ada Bakker,Dorothy Knode,2,0,12.0,1.0,grass,wimbledon,3
1542,3,1967,first round,1,Jan ONeill,Carol Kalogeropoulos,2,0,12.0,1.0,grass,wimbledon,3
2039,4,1967,first round,1,Roberta Beltrame,Carol Aucamp,2,0,12.0,8.0,grass,wimbledon,3
2486,5,1967,first round,1,Jane Poynder,Birgitta Lindstrom,2,1,16.0,14.0,grass,wimbledon,3
2881,6,1967,first round,1,Edda Buding,Tory Fretz,2,1,15.0,11.0,grass,wimbledon,3
3271,7,1967,first round,1,Robin Lloyd,Rauza Islanova,2,1,14.0,13.0,grass,wimbledon,3
3661,8,1967,first round,1,Kathleen Harter,Gail Sherriff,2,0,12.0,6.0,grass,wimbledon,3
4004,9,1967,first round,1,Lesley Turner,Betty Pratt,2,0,13.0,7.0,grass,wimbledon,3
4291,10,1967,first round,1,Nell Truman,Faye Urban,2,0,12.0,2.0,grass,wimbledon,3
4577,11,1967,first round,1,Maria Jose Aubet,Glenda Swan,2,0,12.0,3.0,grass,wimbledon,3
4862,12,1967,first round,1,Kathy Blake,Margaret Harris,2,1,19.0,17.0,grass,wimbledon,3
5146,13,1967,first round,1,Galina Baksheeva,Donna Fales,2,0,14.0,9.0,grass,wimbledon,3
5428,14,1967,first round,1,Jean Forbes,Heather Segal,2,1,16.0,15.0,grass,wimbledon,3
5991,16,1967,first round,1,Trudy Groenman,Patti Hogan,2,0,12.0,5.0,grass,wimbledon,3
6222,17,1967,first round,1,Carol Sherriff,Therese Mackay,2,0,12.0,5.0,grass,wimbledon,3
6401,18,1967,first round,1,MaryAnn Eisel,Judy Congdon,2,0,12.0,4.0,grass,wimbledon,3
6578,19,1967,first round,1,Ingrid Loeys,Carmen Mandarino,2,0,13.0,6.0,grass,wimbledon,3
6756,20,1967,first round,1,Cici Martinez,Corinne Molesworth,2,1,17.0,16.0,grass,wimbledon,3
6934,21,1967,first round,1,Francesca Gordigiani,Vicki Berner,2,0,15.0,11.0,grass,wimbledon,3
7112,22,1967,first round,1,Anna Dmitrieva,Pauline Roberts,2,0,12.0,2.0,grass,wimbledon,3
7289,23,1967,first round,1,Joyce Williams,Janice Townsend,2,0,12.0,4.0,grass,wimbledon,3
7466,24,1967,first round,1,Nancy Richey,Helen Gourlay,2,0,12.0,2.0,grass,wimbledon,3
7640,25,1967,first round,1,Lidy JansenVenneboer,Fay Toyne,2,0,12.0,6.0,grass,wimbledon,3
7816,26,1967,first round,1,Stephanie DeFina,Isabelle de Lansalut,2,0,12.0,5.0,grass,wimbledon,3
7990,27,1967,first round,1,Eva Lundquist,Heather Allen,2,0,15.0,8.0,grass,wimbledon,3
8166,28,1967,first round,1,Karen Krantzcke,Margaret Lee,2,0,12.0,6.0,grass,wimbledon,3
8341,29,1967,first round,1,Esme Emmanuel,Kerstin Seelbach,2,0,12.0,4.0,grass,wimbledon,3
8513,30,1967,first round,1,Vlasta Vopickova,Johanne Venturino,2,0,12.0,6.0,grass,wimbledon,3
8686,31,1967,first round,1,Carole Graebner,Vicky Coombs,2,0,13.0,9.0,grass,wimbledon,3
8861,32,1967,first round,1,Ann Jones,Lorna GrevilleCollins,2,0,12.0,3.0,grass,wimbledon,3
341,1,1967,second round,2,Billie Jean King,Ingrid Lofdahl,2,0,14.0,8.0,grass,wimbledon,3
1545,3,1967,second round,2,Maryna Godwin,Astrid Suurbeek,2,0,12.0,8.0,grass,wimbledon,3
2042,4,1967,second round,2,Lea Pericoli,Frances MacLennan,2,1,17.0,12.0,grass,wimbledon,3
2488,5,1967,second round,2,Virginia Wade,Wendy Hall,2,0,12.0,5.0,grass,wimbledon,3
2883,6,1967,second round,2,Kerry Melville,Monique Salfati,2,0,14.0,10.0,grass,wimbledon,3
3273,7,1967,second round,2,Margarethe Delport,Susan Butt,2,0,12.0,5.0,grass,wimbledon,3
3663,8,1967,second round,2,Jitka Volavkova,Sue Alexander,2,0,12.0,6.0,grass,wimbledon,3
4005,9,1967,second round,2,F Durr,A Bakker,2,0,12.0,5.0,grass,wimbledon,3
4292,10,1967,second round,2,J ONeill,R Beltrame,2,0,12.0,6.0,grass,wimbledon,3
4578,11,1967,second round,2,E Buding,J Poynder,2,0,12.0,6.0,grass,wimbledon,3
4863,12,1967,second round,2,K Harter,R Lloyd,2,1,15.0,11.0,grass,wimbledon,3
5147,13,1967,second round,2,L Turner,E Truman,2,0,13.0,6.0,grass,wimbledon,3
5429,14,1967,second round,2,K Blake,MJ Aubet,2,0,12.0,3.0,grass,wimbledon,3
5710,15,1967,second round,2,G Baksheeva,J Forbes,2,0,12.0,3.0,grass,wimbledon,3
5992,16,1967,second round,2,G Groenman,A Tym,2,0,12.0,5.0,grass,wimbledon,3
6223,17,1967,second round,2,MA Eisel,C Sherriff,2,0,12.0,6.0,grass,wimbledon,3
6402,18,1967,second round,2,C Martinez,I Loeys,2,0,12.0,5.0,grass,wimbledon,3
6579,19,1967,second round,2,A Dmitrieva,F Gordigiani,2,0,12.0,4.0,grass,wimbledon,3
6757,20,1967,second round,2,N Richey,J Williams,2,0,13.0,5.0,grass,wimbledon,3
6935,21,1967,second round,2,S DeFina,L JansenVenneboer,2,0,18.0,13.0,grass,wimbledon,3
7113,22,1967,second round,2,K Krantzcke,E Lundquist,2,0,12.0,3.0,grass,wimbledon,3
7290,23,1967,second round,2,E Emmanuel,V Vopickova,2,1,14.0,7.0,grass,wimbledon,3
7467,24,1967,second round,2,A Jones,C Graebner,2,1,16.0,13.0,grass,wimbledon,3
7641,25,1967,second round,2,Judy Tegart,Alex Soady,2,0,12.0,7.0,grass,wimbledon,3
7817,26,1967,second round,2,Pat Walkden,Mimi Henreid,2,0,12.0,1.0,grass,wimbledon,3
7991,27,1967,second round,2,Jill Cottrill,Betty Stove,2,0,12.0,1.0,grass,wimbledon,3
8167,28,1967,second round,2,Annette Van Zyl,Susan Behlmar,2,0,12.0,8.0,grass,wimbledon,3
8342,29,1967,second round,2,Winnie Shaw,Rita Bentley,2,1,16.0,9.0,grass,wimbledon,3
8514,30,1967,second round,2,Rosie Casals,Evelyne Terras,2,0,12.0,4.0,grass,wimbledon,3
8687,31,1967,second round,2,Lynn Abbes,Monica Giorgi,2,0,12.0,4.0,grass,wimbledon,3
8862,32,1967,second round,2,Maria Bueno,Laura Rossouw,2,0,12.0,4.0,grass,wimbledon,3
995,2,1967,third round,3,L Pericoli,M Godwin,2,0,12.0,3.0,grass,wimbledon,3
1546,3,1967,third round,3,V Wade,K Melville,2,0,13.0,7.0,grass,wimbledon,3
2043,4,1967,third round,3,J Volavkova,M Delport,2,0,13.0,7.0,grass,wimbledon,3
2489,5,1967,third round,3,J ONeill,F Durr,2,0,15.0,11.0,grass,wimbledon,3
2884,6,1967,third round,3,K Harter,E Buding,2,0,12.0,5.0,grass,wimbledon,3
3274,7,1967,third round,3,L Turner,K Blake,2,0,12.0,3.0,grass,wimbledon,3
3664,8,1967,third round,3,G Baksheeva,G Groenman,2,0,12.0,7.0,grass,wimbledon,3
4006,9,1967,third round,3,MA Eisel,C Martinez,2,1,15.0,7.0,grass,wimbledon,3
4293,10,1967,third round,3,N Richey,A Dmitrieva,2,0,12.0,8.0,grass,wimbledon,3
4579,11,1967,third round,3,S DeFina,K Krantzcke,2,0,14.0,6.0,grass,wimbledon,3
4864,12,1967,third round,3,A Jones,E Emmanuel,2,0,12.0,4.0,grass,wimbledon,3
5148,13,1967,third round,3,J Tegart,P Walkden,2,0,14.0,6.0,grass,wimbledon,3
5430,14,1967,third round,3,A Van Zyl,J Cottrill,2,1,15.0,9.0,grass,wimbledon,3
5711,15,1967,third round,3,R Casals,W Shaw,2,0,14.0,7.0,grass,wimbledon,3
5993,16,1967,third round,3,M Bueno,L Abbes,2,0,12.0,4.0,grass,wimbledon,3
339,1,1967,fourth round,4,BJ King,L Pericoli,2,0,12.0,3.0,grass,wimbledon,3
992,2,1967,fourth round,4,V Wade,J Volavkova,2,0,14.0,8.0,grass,wimbledon,3
1543,3,1967,fourth round,4,K Harter,J ONeill,2,1,16.0,11.0,grass,wimbledon,3
2040,4,1967,fourth round,4,L Turner,G Baksheeva,2,1,22.0,17.0,grass,wimbledon,3
2487,5,1967,fourth round,4,MA Eisel,N Richey,2,1,18.0,17.0,grass,wimbledon,3
2882,6,1967,fourth round,4,A Jones,S DeFina,2,0,12.0,2.0,grass,wimbledon,3
3272,7,1967,fourth round,4,J Tegart,A Van Zyl,2,1,15.0,11.0,grass,wimbledon,3
3662,8,1967,fourth round,4,R Casals,M Bueno,2,1,14.0,11.0,grass,wimbledon,3
340,1,1967,quarterfinals,5,Billie Jean King,Virginia Wade,2,0,13.0,7.0,grass,wimbledon,3
993,2,1967,quarterfinals,5,Kathleen Harter,Lesley Turner,2,1,14.0,13.0,grass,wimbledon,3
1544,3,1967,quarterfinals,5,Ann Jones,MaryAnn Eisel,2,1,17.0,13.0,grass,wimbledon,3
2041,4,1967,quarterfinals,5,Rosemary Casals,Judy Tegart,2,0,13.0,9.0,grass,wimbledon,3
342,1,1967,semifinals,6,Billie Jean King,Kathleen Harter,2,0,12.0,3.0,grass,wimbledon,3
994,2,1967,semifinals,6,Ann Jones,Rosemary Casals,2,1,15.0,14.0,grass,wimbledon,3
337,1,1967,final,7,Billie Jean King,Ann Jones,2,0,12.0,7.0,grass,wimbledon,3
344,1,1968,first round,1,A Jones,K Harter,2,1,16.0,10.0,grass,wimbledon,3
996,2,1968,first round,1,J Hoad,L Bassi,2,0,12.0,7.0,grass,wimbledon,3
1547,3,1968,first round,1,E Emmanuel,M Giorgi,2,0,12.0,5.0,grass,wimbledon,3
2044,4,1968,first round,1,P Walkden,R Darmon,2,1,17.0,12.0,grass,wimbledon,3
2490,5,1968,first round,1,H Niessen,H Segal,2,0,13.0,7.0,grass,wimbledon,3
2885,6,1968,first round,1,H Gourlay,O Morozova,2,0,12.0,8.0,grass,wimbledon,3
3275,7,1968,first round,1,C Martinez,E Subirats,2,1,18.0,15.0,grass,wimbledon,3
3665,8,1968,first round,1,J Congdon,C Spinoza,2,1,16.0,12.0,grass,wimbledon,3
4007,9,1968,first round,1,C Sandberg,V Wade,2,0,12.0,7.0,grass,wimbledon,3
4294,10,1968,first round,1,M Aschner,R Bentley,2,0,13.0,9.0,grass,wimbledon,3
4580,11,1968,first round,1,C Molesworth,M Wheeler,2,0,12.0,6.0,grass,wimbledon,3
4865,12,1968,first round,1,P Hogan,J Drysdale,2,0,12.0,3.0,grass,wimbledon,3
5149,13,1968,first round,1,F Durr,C Mercelis,2,0,12.0,6.0,grass,wimbledon,3
5431,14,1968,first round,1,J Townsend,A Tym,2,0,12.0,6.0,grass,wimbledon,3
5712,15,1968,first round,1,P Lamm,L JansenVenneboer,2,0,15.0,10.0,grass,wimbledon,3
5994,16,1968,first round,1,K Melville,K Sawamatsu,2,0,12.0,4.0,grass,wimbledon,3
6224,17,1968,first round,1,K Krantzcke,K Schediwy,2,0,16.0,9.0,grass,wimbledon,3
6403,18,1968,first round,1,R Casals,V Ziegenfuss,2,0,13.0,8.0,grass,wimbledon,3
6580,19,1968,first round,1,F MacLennan,G Sherriff,2,0,12.0,8.0,grass,wimbledon,3
6758,20,1968,first round,1,G Baksheeva,I Lofdahl,2,0,17.0,11.0,grass,wimbledon,3
6936,21,1968,first round,1,F Urban,M Lee,2,1,18.0,12.0,grass,wimbledon,3
7114,22,1968,first round,1,J Heldman,C Mandarino,2,0,12.0,5.0,grass,wimbledon,3
7291,23,1968,first round,1,C Sherriff,E Pratt,2,0,14.0,10.0,grass,wimbledon,3
7642,25,1968,first round,1,N Netter,I Loeys,2,0,12.0,5.0,grass,wimbledon,3
7818,26,1968,first round,1,H Orth,F de la CourtieBillat,2,1,15.0,13.0,grass,wimbledon,3
7992,27,1968,first round,1,B Vukovich,P Roberts,2,0,13.0,7.0,grass,wimbledon,3
8168,28,1968,first round,1,K Pigeon,M Salfati,2,1,16.0,15.0,grass,wimbledon,3
8343,29,1968,first round,1,A Suurbeek,GrevilleCollins,2,0,13.0,8.0,grass,wimbledon,3
8515,30,1968,first round,1,W Shaw,E Truman,2,1,16.0,13.0,grass,wimbledon,3
8688,31,1968,first round,1,H Amos,W Hall,2,1,15.0,13.0,grass,wimbledon,3
8863,32,1968,first round,1,N Richey,M Godwin,2,0,12.0,4.0,grass,wimbledon,3
347,1,1968,second round,2,BJ King,J Bartkowicz,2,0,13.0,9.0,grass,wimbledon,3
999,2,1968,second round,2,S DeFina,L Rossouw,2,0,12.0,7.0,grass,wimbledon,3
1550,3,1968,second round,2,F Moore,L Hunt,2,1,14.0,11.0,grass,wimbledon,3
2047,4,1968,second round,2,M Jansen,C Janes,2,0,12.0,6.0,grass,wimbledon,3
2492,5,1968,second round,2,L Bowrey,E Lundquist,2,0,12.0,3.0,grass,wimbledon,3
2887,6,1968,second round,2,H Schultze,F Gordigiani,2,0,12.0,4.0,grass,wimbledon,3
3277,7,1968,second round,2,J Williams,V Vopickova,2,0,13.0,7.0,grass,wimbledon,3
3667,8,1968,second round,2,J Lieffrig,A Soady,2,0,16.0,11.0,grass,wimbledon,3
4008,9,1968,second round,2,A Jones,J Hoad,2,0,12.0,1.0,grass,wimbledon,3
4295,10,1968,second round,2,P Walkden,E Emmanuel,2,0,12.0,5.0,grass,wimbledon,3
4581,11,1968,second round,2,H Gourlay,H Niessen,2,1,19.0,18.0,grass,wimbledon,3
4866,12,1968,second round,2,C Martinez,J Congdon,2,0,13.0,6.0,grass,wimbledon,3
5150,13,1968,second round,2,C Sandberg,M Aschner,2,0,13.0,7.0,grass,wimbledon,3
5432,14,1968,second round,2,P Hogan,C Molesworth,2,1,15.0,12.0,grass,wimbledon,3
5713,15,1968,second round,2,F Durr,J Townsend,2,0,12.0,4.0,grass,wimbledon,3
5995,16,1968,second round,2,K Melville,P Lamm,2,0,12.0,8.0,grass,wimbledon,3
6225,17,1968,second round,2,R Casals,K Krantzcke,2,0,15.0,10.0,grass,wimbledon,3
6404,18,1968,second round,2,G Baksheeva,F MacLennan,2,0,13.0,6.0,grass,wimbledon,3
6581,19,1968,second round,2,J Heldman,F Urban,2,1,18.0,14.0,grass,wimbledon,3
6759,20,1968,second round,2,M Bueno,C Sherriff,2,0,12.0,5.0,grass,wimbledon,3
6937,21,1968,second round,2,H Orth,N Netter,2,0,14.0,8.0,grass,wimbledon,3
7115,22,1968,second round,2,K Pigeon,B Vukovich,2,0,12.0,4.0,grass,wimbledon,3
7292,23,1968,second round,2,W Shaw,A Suurbeek,2,1,16.0,8.0,grass,wimbledon,3
7468,24,1968,second round,2,Richey,H Amos,2,0,12.0,4.0,grass,wimbledon,3
7643,25,1968,second round,2,S Brasher,R Giscafre,2,1,16.0,14.0,grass,wimbledon,3
7819,26,1968,second round,2,V Rogers,R Lloyd,2,0,12.0,4.0,grass,wimbledon,3
7993,27,1968,second round,2,MA Eisel,MT Riedl,2,0,12.0,5.0,grass,wimbledon,3
8169,28,1968,second round,2,J Tegart,J Volavkova,2,0,12.0,1.0,grass,wimbledon,3
8344,29,1968,second round,2,K Seelbach,M Harris,2,0,12.0,5.0,grass,wimbledon,3
8516,30,1968,second round,2,E Buding,K Harris,2,0,12.0,2.0,grass,wimbledon,3
8689,31,1968,second round,2,A Bakker,E Terras,2,1,16.0,10.0,grass,wimbledon,3
8864,32,1968,second round,2,M Court,A du Plooy,2,0,12.0,1.0,grass,wimbledon,3
349,1,1968,third round,3,BJ King,S DeFina,2,0,13.0,7.0,grass,wimbledon,3
1001,2,1968,third round,3,F Moore,M Jansen,2,1,14.0,11.0,grass,wimbledon,3
1551,3,1968,third round,3,L Bowrey,H Schultze,2,0,12.0,6.0,grass,wimbledon,3
2048,4,1968,third round,3,J Williams,J Lieffrig,2,1,17.0,15.0,grass,wimbledon,3
2493,5,1968,third round,3,A Jones,P Walkden,2,0,13.0,7.0,grass,wimbledon,3
2888,6,1968,third round,3,H Gourlay,C Martinez,2,0,12.0,4.0,grass,wimbledon,3
3278,7,1968,third round,3,P Hogan,C Sandberg,2,0,12.0,8.0,grass,wimbledon,3
3668,8,1968,third round,3,F Durr,K Melville,2,0,14.0,9.0,grass,wimbledon,3
4009,9,1968,third round,3,R Casals,G Baksheeva,2,1,18.0,17.0,grass,wimbledon,3
4296,10,1968,third round,3,M Bueno,J Heldman,2,0,12.0,5.0,grass,wimbledon,3
4582,11,1968,third round,3,K Pigeon,H Orth,2,0,12.0,2.0,grass,wimbledon,3
4867,12,1968,third round,3,N Richey,W Shaw,2,0,12.0,3.0,grass,wimbledon,3
5151,13,1968,third round,3,S Brasher,V Rogers,2,0,15.0,9.0,grass,wimbledon,3
5433,14,1968,third round,3,J Tegart,MA Eisel,2,0,14.0,8.0,grass,wimbledon,3
5714,15,1968,third round,3,E Buding,K Seelbach,2,0,12.0,2.0,grass,wimbledon,3
5996,16,1968,third round,3,M Court,A Bakker,2,0,12.0,2.0,grass,wimbledon,3
345,1,1968,fourth round,4,BJ King,F Moore,2,0,12.0,6.0,grass,wimbledon,3
997,2,1968,fourth round,4,L Bowrey,J Williams,2,0,12.0,4.0,grass,wimbledon,3
1548,3,1968,fourth round,4,A Jones,H Gourlay,2,0,12.0,4.0,grass,wimbledon,3
2045,4,1968,fourth round,4,F Durr,P Hogan,2,0,12.0,4.0,grass,wimbledon,3
2491,5,1968,fourth round,4,M Bueno,R Casals,2,1,17.0,14.0,grass,wimbledon,3
2886,6,1968,fourth round,4,N Richey,K Pigeon,2,0,14.0,10.0,grass,wimbledon,3
3276,7,1968,fourth round,4,J Tegart,S Brasher,2,0,12.0,4.0,grass,wimbledon,3
3666,8,1968,fourth round,4,M Court,E Buding,2,0,12.0,5.0,grass,wimbledon,3
346,1,1968,quarterfinals,5,Billie Jean King,Lesley Bowrey,2,0,12.0,7.0,grass,wimbledon,3
998,2,1968,quarterfinals,5,Ann Jones,Francoise Durr,2,0,12.0,4.0,grass,wimbledon,3
1549,3,1968,quarterfinals,5,Nancy Richey,Maria Bueno,2,0,12.0,6.0,grass,wimbledon,3
2046,4,1968,quarterfinals,5,Judy Tegart,Margaret Court,2,1,18.0,13.0,grass,wimbledon,3
348,1,1968,semifinals,6,Billie Jean King,Ann Jones,2,1,17.0,13.0,grass,wimbledon,3
1000,2,1968,semifinals,6,Judy Tegart,Nancy Richey,2,0,12.0,4.0,grass,wimbledon,3
343,1,1968,final,7,Billie Jean King,Judy Tegart,2,0,16.0,12.0,grass,wimbledon,3
351,1,1969,first round,1,A Jones,C Mandarino,2,0,12.0,1.0,grass,wimbledon,3
1002,2,1969,first round,1,S Tutt,M Boundy,2,0,12.0,2.0,grass,wimbledon,3
1552,3,1969,first round,1,J Wilshere,B Kirk,2,1,14.0,13.0,grass,wimbledon,3
2049,4,1969,first round,1,R Darmon,R Giscafre,2,0,12.0,3.0,grass,wimbledon,3
2494,5,1969,first round,1,A van Deventer,C Molesworth,2,0,12.0,6.0,grass,wimbledon,3
2889,6,1969,first round,1,L Liem,W Hall,2,0,12.0,7.0,grass,wimbledon,3
3279,7,1969,first round,1,C Sandberg,F Taylor,2,0,15.0,8.0,grass,wimbledon,3
3669,8,1969,first round,1,M Michel,L Hunt,2,0,12.0,5.0,grass,wimbledon,3
4010,9,1969,first round,1,N Richey,B Lindstrom,2,0,12.0,2.0,grass,wimbledon,3
4297,10,1969,first round,1,W Tomlinson,J Young,2,1,17.0,16.0,grass,wimbledon,3
4583,11,1969,first round,1,J Bartkowicz,L Bassi,2,0,12.0,3.0,grass,wimbledon,3
4868,12,1969,first round,1,J Williams,S Holdsworth,2,0,12.0,2.0,grass,wimbledon,3
5152,13,1969,first round,1,S Brasher,ME Guzman,2,0,12.0,5.0,grass,wimbledon,3
5434,14,1969,first round,1,K Krantzcke,K Sawamatsu,2,0,17.0,13.0,grass,wimbledon,3
5715,15,1969,first round,1,M Schaar,R Lloyd,2,1,15.0,14.0,grass,wimbledon,3
5997,16,1969,first round,1,P Teeguarden,M Aschner,2,0,12.0,5.0,grass,wimbledon,3
6226,17,1969,first round,1,H Amos,A Soady,2,0,12.0,6.0,grass,wimbledon,3
6405,18,1969,first round,1,S Petersen,E Lundquist,2,1,19.0,15.0,grass,wimbledon,3
6582,19,1969,first round,1,K Harris,S Grant,2,1,17.0,14.0,grass,wimbledon,3
6760,20,1969,first round,1,T Fretz,C Sherriff,2,0,12.0,1.0,grass,wimbledon,3
6938,21,1969,first round,1,F Durr,J Townsend,2,0,12.0,5.0,grass,wimbledon,3
7116,22,1969,first round,1,J Anthony,J Salome,2,0,12.0,1.0,grass,wimbledon,3
7293,23,1969,first round,1,R Casals,V Ziegenfuss,2,0,13.0,6.0,grass,wimbledon,3
7469,24,1969,first round,1,K Melville,L Rossouw,2,0,12.0,2.0,grass,wimbledon,3
7644,25,1969,first round,1,G Chanfreau,AM Estalella,2,0,12.0,1.0,grass,wimbledon,3
7820,26,1969,first round,1,MA Curtis,MT Riedl,2,0,12.0,4.0,grass,wimbledon,3
7994,27,1969,first round,1,L Bowrey,E Ernest,2,0,14.0,10.0,grass,wimbledon,3
8170,28,1969,first round,1,A Suurbeek,AM Arias,2,1,16.0,8.0,grass,wimbledon,3
8345,29,1969,first round,1,P Walkden,C Martinez,2,0,14.0,7.0,grass,wimbledon,3
8517,30,1969,first round,1,P Hogan,L Kaligis,2,0,12.0,5.0,grass,wimbledon,3
8690,31,1969,first round,1,F Moore,K Seelbach,2,0,12.0,6.0,grass,wimbledon,3
8865,32,1969,first round,1,V Wade,L Tuero,2,0,12.0,8.0,grass,wimbledon,3
354,1,1969,second round,2,M Court,BA Grubb,2,0,12.0,4.0,grass,wimbledon,3
1005,2,1969,second round,2,H Gourlay,B Stove,2,1,16.0,13.0,grass,wimbledon,3
1555,3,1969,second round,2,A Palmeova,C Spinoza,2,1,18.0,17.0,grass,wimbledon,3
2052,4,1969,second round,2,C Janes,E Emmanuel,2,1,17.0,11.0,grass,wimbledon,3
2496,5,1969,second round,2,J Heldman,J Cooper,2,0,12.0,5.0,grass,wimbledon,3
2891,6,1969,second round,2,D Carter,F Urban,2,1,16.0,10.0,grass,wimbledon,3
3281,7,1969,second round,2,O Morozova,T Zwaan,2,0,12.0,7.0,grass,wimbledon,3
3671,8,1969,second round,2,M Proctor,G Moran,2,0,12.0,3.0,grass,wimbledon,3
4011,9,1969,second round,2,A Jones,S Tutt,2,0,12.0,1.0,grass,wimbledon,3
4298,10,1969,second round,2,R Darmon,J Wilshere,2,1,14.0,8.0,grass,wimbledon,3
4584,11,1969,second round,2,A van Deventer,L Liem,2,1,16.0,12.0,grass,wimbledon,3
4869,12,1969,second round,2,M Michel,C Sandberg,2,0,12.0,3.0,grass,wimbledon,3
5153,13,1969,second round,2,N Richey,W Tomlinson,2,0,12.0,7.0,grass,wimbledon,3
5435,14,1969,second round,2,J Bartkowicz,J Williams,2,0,12.0,2.0,grass,wimbledon,3
5716,15,1969,second round,2,K Krantzcke,S Brasher,2,0,12.0,5.0,grass,wimbledon,3
5998,16,1969,second round,2,P Teeguarden,M Schaar,2,1,14.0,11.0,grass,wimbledon,3
6227,17,1969,second round,2,H Amos,S Petersen,2,1,15.0,14.0,grass,wimbledon,3
6406,18,1969,second round,2,K Harris,T Fretz,2,1,16.0,15.0,grass,wimbledon,3
6583,19,1969,second round,2,J Anthony,F Durr,2,1,12.0,13.0,grass,wimbledon,3
6761,20,1969,second round,2,R Casals,K Melville,2,0,13.0,7.0,grass,wimbledon,3
6939,21,1969,second round,2,MA Curtis,G Chanfreau,2,0,13.0,7.0,grass,wimbledon,3
7117,22,1969,second round,2,L Bowrey,A Suurbeek,2,0,12.0,4.0,grass,wimbledon,3
7294,23,1969,second round,2,P Walkden,P Hogan,2,0,13.0,9.0,grass,wimbledon,3
7470,24,1969,second round,2,V Wade,F Moore,2,0,12.0,3.0,grass,wimbledon,3
7645,25,1969,second round,2,W Gilchrist,A Bakker,2,1,20.0,17.0,grass,wimbledon,3
7821,26,1969,second round,2,E Truman,J Congdon,2,0,12.0,3.0,grass,wimbledon,3
7995,27,1969,second round,2,W Shaw,I Loeys,2,0,12.0,2.0,grass,wimbledon,3
8171,28,1969,second round,2,J Tegart,V Vopickova,2,0,12.0,1.0,grass,wimbledon,3
8346,29,1969,second round,2,K Pigeon,M Chuvirina,2,0,12.0,4.0,grass,wimbledon,3
8518,30,1969,second round,2,L Pericoli,C Graebner,2,0,12.0,4.0,grass,wimbledon,3
8691,31,1969,second round,2,M Brummer,E Terras,2,1,17.0,15.0,grass,wimbledon,3
8866,32,1969,second round,2,BJ King,B Vukovich,2,0,12.0,3.0,grass,wimbledon,3
356,1,1969,third round,3,M Court,H Gourlay,2,0,12.0,1.0,grass,wimbledon,3
1007,2,1969,third round,3,C Janes,A Palmeova,2,0,12.0,2.0,grass,wimbledon,3
1556,3,1969,third round,3,J Heldman,D Carter,2,0,12.0,5.0,grass,wimbledon,3
2053,4,1969,third round,3,O Morozova,M Proctor,2,1,13.0,13.0,grass,wimbledon,3
2497,5,1969,third round,3,Jones,R Darmon,2,0,12.0,3.0,grass,wimbledon,3
2892,6,1969,third round,3,M Michel,A van Deventer,2,0,12.0,6.0,grass,wimbledon,3
3282,7,1969,third round,3,N Richey,J Bartkowicz,2,0,14.0,10.0,grass,wimbledon,3
3672,8,1969,third round,3,K Krantzcke,P Teeguarden,2,0,12.0,0.0,grass,wimbledon,3
4012,9,1969,third round,3,K Harris,H Amos,2,0,12.0,5.0,grass,wimbledon,3
4299,10,1969,third round,3,R Casals,J Anthony,2,0,12.0,4.0,grass,wimbledon,3
4585,11,1969,third round,3,L Bowrey,MA Curtis,2,1,20.0,16.0,grass,wimbledon,3
4870,12,1969,third round,3,P Walkden,V Wade,2,0,13.0,6.0,grass,wimbledon,3
