,match,year,round,round_number,winner,loser,sets_winner,sets_loser,games_winner,games_loser,surface,tourney_name,tourney_order
4059,18,2011,second round,2,A Morita,C Garcia,2.0,0.0,12.0,8.0,hard,ausopen,1
4137,19,2011,second round,2,S Halep,A Kleybanova,2.0,0.0,13.0,10.0,hard,ausopen,1
4215,20,2011,second round,2,A Radwanska,P Martic,2.0,0.0,12.0,7.0,hard,ausopen,1
4292,21,2011,second round,2,N Petrova,A Molik,2.0,0.0,12.0,5.0,hard,ausopen,1
4368,22,2011,second round,2,E Makarova,L Tsurenko,2.0,0.0,13.0,7.0,hard,ausopen,1
4445,23,2011,second round,2,A Cornet,MJ Martinez Sanchez,2.0,0.0,13.0,6.0,hard,ausopen,1
4522,24,2011,second round,2,K Clijsters,C Suarez Navarro,2.0,0.0,12.0,4.0,hard,ausopen,1
4594,25,2011,second round,2,S Stosur,V Dushevina,2.0,0.0,12.0,5.0,hard,ausopen,1
4666,26,2011,second round,2,P Kvitova,A Chakvetadze,2.0,0.0,12.0,7.0,hard,ausopen,1
4738,27,2011,second round,2,F Pennetta,L Dominguez Lino,2.0,0.0,12.0,4.0,hard,ausopen,1
4810,28,2011,second round,2,S Peer,S Cirstea,2.0,0.0,12.0,5.0,hard,ausopen,1
4882,29,2011,second round,2,A Pavlyuchenkova,K Barrois,2.0,0.0,12.0,4.0,hard,ausopen,1
4953,30,2011,second round,2,I Benesova,M Kirilenko,2.0,0.0,12.0,4.0,hard,ausopen,1
5024,31,2011,second round,2,L Safarova,K Zakopalova,2.0,1.0,19.0,15.0,hard,ausopen,1
5095,32,2011,second round,2,V Zvonareva,B Jovanovski,2.0,1.0,14.0,10.0,hard,ausopen,1
478,1,2011,third round,3,C Wozniacki,D Cibulkova,2.0,0.0,12.0,7.0,hard,ausopen,1
928,2,2011,third round,3,A Sevastova,V Manasieva,2.0,0.0,12.0,4.0,hard,ausopen,1
1289,3,2011,third round,3,S Kuznetsova,J Henin,2.0,0.0,13.0,10.0,hard,ausopen,1
1639,4,2011,third round,3,F Schiavone,M Niculescu,2.0,0.0,13.0,6.0,hard,ausopen,1
1903,5,2011,third round,3,A Petkovic,V Williams,1.0,0.0,1.0,0.0,hard,ausopen,1
2156,6,2011,third round,3,M Sharapova,J Gorges,2.0,1.0,16.0,14.0,hard,ausopen,1
2409,7,2011,third round,3,N Li,B ZahlavovaStrycova,2.0,0.0,12.0,3.0,hard,ausopen,1
2658,8,2011,third round,3,V Azarenka,C Scheepers,2.0,0.0,12.0,6.0,hard,ausopen,1
2824,9,2011,third round,3,S Peng,A Morita,2.0,1.0,15.0,10.0,hard,ausopen,1
2982,10,2011,third round,3,A Radwanska,S Halep,2.0,0.0,12.0,3.0,hard,ausopen,1
3138,11,2011,third round,3,E Makarova,N Petrova,2.0,1.0,17.0,14.0,hard,ausopen,1
3294,12,2011,third round,3,K Clijsters,A Cornet,2.0,0.0,13.0,9.0,hard,ausopen,1
3444,13,2011,third round,3,P Kvitova,S Stosur,2.0,0.0,13.0,9.0,hard,ausopen,1
3596,14,2011,third round,3,F Pennetta,S Peer,2.0,1.0,16.0,16.0,hard,ausopen,1
3746,15,2011,third round,3,I Benesova,A Pavlyuchenkova,2.0,1.0,14.0,14.0,hard,ausopen,1
3895,16,2011,third round,3,V Zvonareva,L Safarova,2.0,0.0,13.0,9.0,hard,ausopen,1
474,1,2011,fourth round,4,C Wozniacki,A Sevastova,2.0,0.0,12.0,7.0,hard,ausopen,1
924,2,2011,fourth round,4,F Schiavone,S Kuznetsova,2.0,1.0,23.0,24.0,hard,ausopen,1
1286,3,2011,fourth round,4,A Petkovic,M Sharapova,2.0,0.0,12.0,5.0,hard,ausopen,1
1636,4,2011,fourth round,4,N Li,V Azarenka,2.0,0.0,12.0,6.0,hard,ausopen,1
1901,5,2011,fourth round,4,A Radwanska,S Peng,2.0,1.0,17.0,16.0,hard,ausopen,1
2154,6,2011,fourth round,4,K Clijsters,E Makarova,2.0,0.0,13.0,8.0,hard,ausopen,1
2407,7,2011,fourth round,4,P Kvitova,F Pennetta,2.0,1.0,15.0,12.0,hard,ausopen,1
2656,8,2011,fourth round,4,V Zvonareva,I Benesova,2.0,0.0,12.0,5.0,hard,ausopen,1
475,1,2011,quarterfinals,5,Caroline Wozniacki,Francesca Schiavone,2.0,1.0,15.0,12.0,hard,ausopen,1
925,2,2011,quarterfinals,5,Li Na,Andrea Petkovic,2.0,0.0,12.0,6.0,hard,ausopen,1
1287,3,2011,quarterfinals,5,Kim Clijsters,Agnieszka Radwanska,2.0,0.0,13.0,9.0,hard,ausopen,1
1637,4,2011,quarterfinals,5,Vera Zvonareva,Petra Kvitova,2.0,0.0,12.0,6.0,hard,ausopen,1
477,1,2011,semifinals,6,Li Na,Caroline Wozniacki,2.0,1.0,16.0,14.0,hard,ausopen,1
927,2,2011,semifinals,6,Kim Clijsters,Vera Zvonareva,2.0,0.0,12.0,6.0,hard,ausopen,1
472,1,2011,final,7,Kim Clijsters,Li Na,2.0,1.0,15.0,12.0,hard,ausopen,1
480,1,2012,first round,1,C Wozniacki,An Rodionova,2.0,0.0,12.0,3.0,hard,ausopen,1
929,2,2012,first round,1,A Tatishvili,A Barty,2.0,0.0,13.0,8.0,hard,ausopen,1
1290,3,2012,first round,1,P Parmentier,A Kudryavtseva,2.0,1.0,17.0,13.0,hard,ausopen,1
1640,4,2012,first round,1,M Niculescu,A Cornet,2.0,1.0,17.0,10.0,hard,ausopen,1
1904,5,2012,first round,1,C McHale,L Safarova,2.0,0.0,12.0,6.0,hard,ausopen,1
2157,6,2012,first round,1,M Erakovic,I Pavlovic,2.0,0.0,14.0,11.0,hard,ausopen,1
2410,7,2012,first round,1,Kc Chang,P Martic,2.0,0.0,12.0,6.0,hard,ausopen,1
2659,8,2012,first round,1,J Jankovic,L Robson,2.0,0.0,12.0,2.0,hard,ausopen,1
2825,9,2012,first round,1,K Clijsters,MJ Kohler,2.0,0.0,13.0,6.0,hard,ausopen,1
2983,10,2012,first round,1,S Foretz Gacon,E Baltacha,2.0,0.0,12.0,6.0,hard,ausopen,1
3139,11,2012,first round,1,L Tsurenko,A Rus,2.0,0.0,13.0,7.0,hard,ausopen,1
3295,12,2012,first round,1,D Hantuchova,V Lepchenko,2.0,1.0,16.0,11.0,hard,ausopen,1
3445,13,2012,first round,1,A Medina Garrigues,E Birnerova,2.0,0.0,12.0,6.0,hard,ausopen,1
3597,14,2012,first round,1,O Govortsova,P MayrAchleitner,2.0,0.0,12.0,6.0,hard,ausopen,1
3747,15,2012,first round,1,O Rogowska,S Arvidsson,2.0,0.0,12.0,4.0,hard,ausopen,1
3896,16,2012,first round,1,N Li,K Pervak,2.0,0.0,12.0,4.0,hard,ausopen,1
3982,17,2012,first round,1,V Azarenka,H Watson,2.0,0.0,12.0,1.0,hard,ausopen,1
4060,18,2012,first round,1,C Dellacqua,B Jovanovski,2.0,0.0,12.0,5.0,hard,ausopen,1
4138,19,2012,first round,1,M Barthel,A Keothavong,1.0,0.0,6.0,0.0,hard,ausopen,1
4216,20,2012,first round,1,P Cetkovska,A Morita,2.0,1.0,16.0,12.0,hard,ausopen,1
4293,21,2012,first round,1,N Bratchikova,F Pennetta,2.0,1.0,13.0,11.0,hard,ausopen,1
4369,22,2012,first round,1,A Brianti,I Falconi,2.0,0.0,13.0,7.0,hard,ausopen,1
4446,23,2012,first round,1,I Benesova,M Johansson,2.0,1.0,14.0,13.0,hard,ausopen,1
4523,24,2012,first round,1,S Peng,A Rezai,2.0,0.0,12.0,7.0,hard,ausopen,1
4595,25,2012,first round,1,F Schiavone,L Pous Tio,2.0,0.0,12.0,4.0,hard,ausopen,1
4667,26,2012,first round,1,R Oprandi,A Yakimova,2.0,0.0,12.0,5.0,hard,ausopen,1
4739,27,2012,first round,1,E Daniilidou,K DateKrumm,2.0,0.0,12.0,5.0,hard,ausopen,1
4811,28,2012,first round,1,J Gorges,P Hercog,2.0,0.0,13.0,9.0,hard,ausopen,1
4883,29,2012,first round,1,G Voskoboeva,Y Wickmayer,2.0,0.0,13.0,7.0,hard,ausopen,1
4954,30,2012,first round,1,T Pironkova,S Mirza,2.0,0.0,12.0,6.0,hard,ausopen,1
5025,31,2012,first round,1,P Ormaechea,S Halep,2.0,1.0,16.0,12.0,hard,ausopen,1
5096,32,2012,first round,1,A Radwanska,B MattekSands,2.0,1.0,18.0,13.0,hard,ausopen,1
5138,33,2012,first round,1,V Zvonareva,A Dulgheru,2.0,1.0,19.0,16.0,hard,ausopen,1
5171,34,2012,first round,1,L Hradecka,E Rodina,2.0,0.0,12.0,4.0,hard,ausopen,1
5204,35,2012,first round,1,E Makarova,T Tanasugarn,2.0,1.0,14.0,6.0,hard,ausopen,1
5237,36,2012,first round,1,K Kanepi,J Larsson,2.0,0.0,12.0,6.0,hard,ausopen,1
5270,37,2012,first round,1,D Cibulkova,M Rybarikova,2.0,0.0,12.0,4.0,hard,ausopen,1
5303,38,2012,first round,1,G Arn,R Marino,2.0,0.0,12.0,6.0,hard,ausopen,1
5336,39,2012,first round,1,B ZahlavovaStrycova,I Bremond,2.0,0.0,12.0,4.0,hard,ausopen,1
5369,40,2012,first round,1,S Williams,T Paszek,2.0,0.0,12.0,5.0,hard,ausopen,1
5402,41,2012,first round,1,S Lisicki,S Vogele,2.0,1.0,16.0,12.0,hard,ausopen,1
5435,42,2012,first round,1,S Peer,I Holland,2.0,0.0,12.0,2.0,hard,ausopen,1
5468,43,2012,first round,1,S Stephens,S SolerEspinosa,2.0,0.0,12.0,6.0,hard,ausopen,1
5501,44,2012,first round,1,S Kuznetsova,C Scheepers,2.0,1.0,15.0,9.0,hard,ausopen,1
5534,45,2012,first round,1,A Kerber,B Bobusic,2.0,0.0,12.0,4.0,hard,ausopen,1
5567,46,2012,first round,1,S Dubois,E Vesnina,2.0,1.0,13.0,14.0,hard,ausopen,1
5600,47,2012,first round,1,J Hampton,M Minella,2.0,0.0,12.0,2.0,hard,ausopen,1
5633,48,2012,first round,1,M Sharapova,G Dulko,2.0,0.0,12.0,1.0,hard,ausopen,1
5666,49,2012,first round,1,S Cirstea,S Stosur,2.0,0.0,13.0,9.0,hard,ausopen,1
5699,50,2012,first round,1,U Radwanska,A Riske,2.0,1.0,13.0,12.0,hard,ausopen,1
5732,51,2012,first round,1,S Errani,V Savinykh,2.0,0.0,12.0,3.0,hard,ausopen,1
5765,52,2012,first round,1,N Petrova,A Hlavackova,2.0,1.0,15.0,9.0,hard,ausopen,1
5798,53,2012,first round,1,R Vinci,A Cadantu,2.0,0.0,12.0,1.0,hard,ausopen,1
5831,54,2012,first round,1,J Zheng,M Keys,2.0,0.0,12.0,3.0,hard,ausopen,1
5864,55,2012,first round,1,J Dokic,A Chakvetadze,2.0,0.0,12.0,3.0,hard,ausopen,1
5897,56,2012,first round,1,M Bartoli,V Razzano,2.0,0.0,13.0,5.0,hard,ausopen,1
5930,57,2012,first round,1,A Pavlyuchenkova,K Zakopalova,2.0,0.0,13.0,7.0,hard,ausopen,1
5963,58,2012,first round,1,V King,K Bondarenko,2.0,0.0,13.0,9.0,hard,ausopen,1
5996,59,2012,first round,1,M Krajicek,K Barrois,2.0,0.0,13.0,9.0,hard,ausopen,1
6029,60,2012,first round,1,A Ivanovic,L Dominguez Lino,2.0,0.0,12.0,3.0,hard,ausopen,1
6062,61,2012,first round,1,M Kirilenko,J Gajdosova,2.0,0.0,12.0,6.0,hard,ausopen,1
6095,62,2012,first round,1,A Wozniak,S Zhang,2.0,0.0,12.0,6.0,hard,ausopen,1
6128,63,2012,first round,1,C Suarez Navarro,IC Begu,2.0,0.0,13.0,6.0,hard,ausopen,1
6161,64,2012,first round,1,P Kvitova,V Dushevina,2.0,0.0,12.0,2.0,hard,ausopen,1
483,1,2012,second round,2,C Wozniacki,A Tatishvili,2.0,0.0,13.0,7.0,hard,ausopen,1
932,2,2012,second round,2,M Niculescu,P Parmentier,2.0,1.0,16.0,11.0,hard,ausopen,1
1293,3,2012,second round,2,C McHale,M Erakovic,2.0,1.0,16.0,15.0,hard,ausopen,1
1643,4,2012,second round,2,J Jankovic,Kc Chang,2.0,0.0,12.0,6.0,hard,ausopen,1
1906,5,2012,second round,2,K Clijsters,S Foretz Gacon,2.0,0.0,12.0,1.0,hard,ausopen,1
2159,6,2012,second round,2,D Hantuchova,L Tsurenko,2.0,1.0,16.0,13.0,hard,ausopen,1
2412,7,2012,second round,2,A Medina Garrigues,O Govortsova,2.0,0.0,12.0,1.0,hard,ausopen,1
2661,8,2012,second round,2,N Li,O Rogowska,2.0,0.0,12.0,4.0,hard,ausopen,1
2826,9,2012,second round,2,V Azarenka,C Dellacqua,2.0,0.0,12.0,1.0,hard,ausopen,1
2984,10,2012,second round,2,M Barthel,P Cetkovska,2.0,0.0,13.0,8.0,hard,ausopen,1
3140,11,2012,second round,2,N Bratchikova,A Brianti,2.0,0.0,12.0,3.0,hard,ausopen,1
3296,12,2012,second round,2,I Benesova,S Peng,2.0,0.0,12.0,6.0,hard,ausopen,1
3446,13,2012,second round,2,R Oprandi,F Schiavone,2.0,0.0,12.0,7.0,hard,ausopen,1
3598,14,2012,second round,2,J Gorges,E Daniilidou,2.0,0.0,8.0,2.0,hard,ausopen,1
3748,15,2012,second round,2,G Voskoboeva,T Pironkova,2.0,0.0,12.0,8.0,hard,ausopen,1
3897,16,2012,second round,2,A Radwanska,P Ormaechea,2.0,0.0,12.0,4.0,hard,ausopen,1
3983,17,2012,second round,2,V Zvonareva,L Hradecka,2.0,0.0,13.0,7.0,hard,ausopen,1
4061,18,2012,second round,2,E Makarova,K Kanepi,2.0,0.0,13.0,7.0,hard,ausopen,1
4139,19,2012,second round,2,G Arn,D Cibulkova,2.0,1.0,19.0,16.0,hard,ausopen,1
4217,20,2012,second round,2,S Williams,B ZahlavovaStrycova,2.0,0.0,12.0,4.0,hard,ausopen,1
4294,21,2012,second round,2,S Lisicki,S Peer,2.0,0.0,12.0,3.0,hard,ausopen,1
4370,22,2012,second round,2,S Kuznetsova,S Stephens,2.0,0.0,14.0,11.0,hard,ausopen,1
4447,23,2012,second round,2,A Kerber,S Dubois,2.0,0.0,13.0,6.0,hard,ausopen,1
4524,24,2012,second round,2,M Sharapova,J Hampton,2.0,0.0,12.0,1.0,hard,ausopen,1
4596,25,2012,second round,2,S Cirstea,U Radwanska,2.0,1.0,13.0,11.0,hard,ausopen,1
4668,26,2012,second round,2,S Errani,N Petrova,2.0,0.0,12.0,4.0,hard,ausopen,1
4740,27,2012,second round,2,J Zheng,R Vinci,2.0,0.0,12.0,6.0,hard,ausopen,1
4812,28,2012,second round,2,M Bartoli,J Dokic,2.0,0.0,12.0,5.0,hard,ausopen,1
4884,29,2012,second round,2,V King,A Pavlyuchenkova,2.0,1.0,17.0,14.0,hard,ausopen,1
4955,30,2012,second round,2,A Ivanovic,M Krajicek,2.0,0.0,12.0,5.0,hard,ausopen,1
5026,31,2012,second round,2,M Kirilenko,A Wozniak,2.0,1.0,13.0,12.0,hard,ausopen,1
5097,32,2012,second round,2,P Kvitova,C Suarez Navarro,2.0,1.0,14.0,12.0,hard,ausopen,1
485,1,2012,third round,3,C Wozniacki,M Niculescu,2.0,0.0,12.0,4.0,hard,ausopen,1
934,2,2012,third round,3,J Jankovic,C McHale,2.0,0.0,12.0,2.0,hard,ausopen,1
1294,3,2012,third round,3,K Clijsters,D Hantuchova,2.0,0.0,12.0,5.0,hard,ausopen,1
1644,4,2012,third round,3,N Li,A Medina Garrigues,1.0,0.0,3.0,0.0,hard,ausopen,1
1907,5,2012,third round,3,V Azarenka,M Barthel,2.0,0.0,12.0,6.0,hard,ausopen,1
2160,6,2012,third round,3,I Benesova,N Bratchikova,2.0,0.0,12.0,4.0,hard,ausopen,1
2413,7,2012,third round,3,J Gorges,R Oprandi,2.0,1.0,15.0,10.0,hard,ausopen,1
2662,8,2012,third round,3,A Radwanska,G Voskoboeva,2.0,0.0,12.0,4.0,hard,ausopen,1
2827,9,2012,third round,3,E Makarova,V Zvonareva,2.0,0.0,13.0,7.0,hard,ausopen,1
2985,10,2012,third round,3,S Williams,G Arn,2.0,0.0,12.0,2.0,hard,ausopen,1
3141,11,2012,third round,3,S Lisicki,S Kuznetsova,2.0,1.0,14.0,12.0,hard,ausopen,1
3297,12,2012,third round,3,M Sharapova,A Kerber,2.0,0.0,12.0,3.0,hard,ausopen,1
3447,13,2012,third round,3,S Errani,S Cirstea,2.0,1.0,18.0,9.0,hard,ausopen,1
3599,14,2012,third round,3,J Zheng,M Bartoli,2.0,0.0,12.0,6.0,hard,ausopen,1
3749,15,2012,third round,3,A Ivanovic,V King,2.0,0.0,12.0,7.0,hard,ausopen,1
3898,16,2012,third round,3,P Kvitova,M Kirilenko,2.0,0.0,7.0,0.0,hard,ausopen,1
481,1,2012,fourth round,4,C Wozniacki,J Jankovic,2.0,0.0,13.0,5.0,hard,ausopen,1
930,2,2012,fourth round,4,K Clijsters,N Li,2.0,1.0,17.0,16.0,hard,ausopen,1
1291,3,2012,fourth round,4,V Azarenka,I Benesova,2.0,0.0,12.0,4.0,hard,ausopen,1
1641,4,2012,fourth round,4,A Radwanska,J Gorges,2.0,0.0,12.0,2.0,hard,ausopen,1
1905,5,2012,fourth round,4,E Makarova,S Williams,2.0,0.0,12.0,5.0,hard,ausopen,1
2158,6,2012,fourth round,4,M Sharapova,S Lisicki,2.0,1.0,15.0,11.0,hard,ausopen,1
2411,7,2012,fourth round,4,S Errani,J Zheng,2.0,0.0,12.0,3.0,hard,ausopen,1
2660,8,2012,fourth round,4,P Kvitova,A Ivanovic,2.0,0.0,13.0,8.0,hard,ausopen,1
482,1,2012,quarterfinals,5,Kim Clijsters,Caroline Wozniacki,2.0,0.0,13.0,9.0,hard,ausopen,1
931,2,2012,quarterfinals,5,Victoria Azarenka,Agnieszka Radwanska,2.0,1.0,18.0,9.0,hard,ausopen,1
1292,3,2012,quarterfinals,5,Maria Sharapova,Ekaterina Makarova,2.0,0.0,12.0,5.0,hard,ausopen,1
1642,4,2012,quarterfinals,5,Petra Kvitova,Sara Errani,2.0,0.0,12.0,8.0,hard,ausopen,1
484,1,2012,semifinals,6,Victoria Azarenka,Kim Clijsters,2.0,1.0,13.0,13.0,hard,ausopen,1
933,2,2012,semifinals,6,Maria Sharapova,Petra Kvitova,2.0,1.0,15.0,12.0,hard,ausopen,1
479,1,2012,final,7,Victoria Azarenka,Maria Sharapova,2.0,0.0,12.0,3.0,hard,ausopen,1
487,1,2013,first round,1,V Azarenka,M Niculescu,2.0,0.0,12.0,5.0,hard,ausopen,1
935,2,2013,first round,1,E Daniilidou,Ka Pliskova,2.0,1.0,18.0,16.0,hard,ausopen,1
1295,3,2013,first round,1,L Kumkhum,S Arvidsson,2.0,0.0,13.0,10.0,hard,ausopen,1
1645,4,2013,first round,1,J Hampton,U Radwanska,2.0,0.0,12.0,6.0,hard,ausopen,1
1908,5,2013,first round,1,V Lepchenko,P Hercog,2.0,0.0,12.0,5.0,hard,ausopen,1
2161,6,2013,first round,1,E Vesnina,C Garcia,2.0,1.0,15.0,10.0,hard,ausopen,1
2414,7,2013,first round,1,A Amanmuradova,M Johansson,2.0,0.0,12.0,6.0,hard,ausopen,1
2663,8,2013,first round,1,R Vinci,S Soler Espinosa,2.0,0.0,13.0,8.0,hard,ausopen,1
2828,9,2013,first round,1,C Wozniacki,S Lisicki,2.0,1.0,14.0,12.0,hard,ausopen,1
2986,10,2013,first round,1,D Vekic,A Hlavackova,2.0,0.0,12.0,3.0,hard,ausopen,1
3142,11,2013,first round,1,D Gavrilova,L Davis,2.0,1.0,18.0,14.0,hard,ausopen,1
3298,12,2013,first round,1,L Tsurenko,A Pavlyuchenkova,2.0,1.0,17.0,16.0,hard,ausopen,1
3448,13,2013,first round,1,Sw Hsieh,L Arruabarrena Vecino,2.0,0.0,13.0,8.0,hard,ausopen,1
3600,14,2013,first round,1,S Kuznetsova,L Dominguez Lino,2.0,0.0,12.0,3.0,hard,ausopen,1
3750,15,2013,first round,1,Y Putintseva,C McHale,2.0,1.0,18.0,10.0,hard,ausopen,1
3899,16,2013,first round,1,C Suarez Navarro,S Errani,2.0,0.0,12.0,8.0,hard,ausopen,1
3984,17,2013,first round,1,S Williams,E GallovitsHall,2.0,0.0,12.0,0.0,hard,ausopen,1
4062,18,2013,first round,1,G Muguruza,M Rybarikova,2.0,1.0,24.0,19.0,hard,ausopen,1
4140,19,2013,first round,1,A Morita,A Tatishvili,2.0,0.0,12.0,6.0,hard,ausopen,1
4218,20,2013,first round,1,A Beck,Y Shvedova,2.0,1.0,18.0,12.0,hard,ausopen,1
4295,21,2013,first round,1,Y Wickmayer,J Gajdosova,2.0,0.0,13.0,6.0,hard,ausopen,1
4371,22,2013,first round,1,J Cepelova,G Arn,2.0,0.0,12.0,4.0,hard,ausopen,1
4448,23,2013,first round,1,S Peng,R Marino,2.0,0.0,12.0,3.0,hard,ausopen,1
4525,24,2013,first round,1,M Kirilenko,V King,2.0,0.0,12.0,6.0,hard,ausopen,1
4597,25,2013,first round,1,K DateKrumm,N Petrova,2.0,0.0,12.0,2.0,hard,ausopen,1
4669,26,2013,first round,1,S Peer,A Panova,2.0,1.0,13.0,13.0,hard,ausopen,1
4741,27,2013,first round,1,B Jovanovski,MT Torro Flor,2.0,1.0,14.0,13.0,hard,ausopen,1
4813,28,2013,first round,1,L Safarova,M LucicBaroni,2.0,0.0,13.0,10.0,hard,ausopen,1
4885,29,2013,first round,1,S Stephens,S Halep,2.0,0.0,12.0,2.0,hard,ausopen,1
4956,30,2013,first round,1,K Mladenovic,T Babos,2.0,1.0,21.0,18.0,hard,ausopen,1
5027,31,2013,first round,1,L Robson,M Oudin,2.0,0.0,12.0,5.0,hard,ausopen,1
5098,32,2013,first round,1,P Kvitova,F Schiavone,2.0,1.0,14.0,12.0,hard,ausopen,1
5139,33,2013,first round,1,N Li,S Karatantcheva,2.0,0.0,12.0,4.0,hard,ausopen,1
5172,34,2013,first round,1,O Govortsova,P Parmentier,2.0,1.0,14.0,11.0,hard,ausopen,1
5205,35,2013,first round,1,Kr Pliskova,S Jones,2.0,0.0,12.0,5.0,hard,ausopen,1
5238,36,2013,first round,1,S Cirstea,C Vandeweghe,2.0,0.0,12.0,6.0,hard,ausopen,1
5271,37,2013,first round,1,J Gorges,V Dushevina,2.0,1.0,15.0,15.0,hard,ausopen,1
5304,38,2013,first round,1,R Oprandi,T Pironkova,2.0,1.0,17.0,13.0,hard,ausopen,1
5337,39,2013,first round,1,J Zheng,Y Zhang,2.0,1.0,15.0,11.0,hard,ausopen,1
5370,40,2013,first round,1,S Stosur,Kc Chang,2.0,0.0,13.0,9.0,hard,ausopen,1
5403,41,2013,first round,1,A Ivanovic,M Czink,2.0,0.0,12.0,3.0,hard,ausopen,1
5436,42,2013,first round,1,Yj Chan,D Hantuchova,2.0,1.0,13.0,8.0,hard,ausopen,1
5469,43,2013,first round,1,MJ Koehler,K Knapp,2.0,1.0,15.0,12.0,hard,ausopen,1
5502,44,2013,first round,1,J Jankovic,J Larsson,2.0,0.0,12.0,4.0,hard,ausopen,1
5535,45,2013,first round,1,K Pervak,M Barthel,2.0,1.0,15.0,15.0,hard,ausopen,1
5568,46,2013,first round,1,H Watson,A Cadantu,2.0,1.0,14.0,11.0,hard,ausopen,1
5601,47,2013,first round,1,IC Begu,A Rus,2.0,0.0,12.0,6.0,hard,ausopen,1
5634,48,2013,first round,1,A Radwanska,B Bobusic,2.0,0.0,13.0,5.0,hard,ausopen,1
5667,49,2013,first round,1,A Kerber,E Svitolina,2.0,0.0,12.0,6.0,hard,ausopen,1
5700,50,2013,first round,1,L Hradecka,K Bertens,2.0,0.0,13.0,8.0,hard,ausopen,1
5733,51,2013,first round,1,M Keys,C Dellacqua,2.0,0.0,13.0,10.0,hard,ausopen,1
5766,52,2013,first round,1,T Paszek,S Vogele,2.0,1.0,17.0,15.0,hard,ausopen,1
5799,53,2013,first round,1,E Makarova,M Larcher de Brito,2.0,0.0,13.0,7.0,hard,ausopen,1
5832,54,2013,first round,1,S Foretz Gacon,C Giorgi,2.0,0.0,12.0,5.0,hard,ausopen,1
5865,55,2013,first round,1,V Dolonc,O Rogowska,2.0,1.0,20.0,18.0,hard,ausopen,1
5898,56,2013,first round,1,M Bartoli,A Medina Garrigues,2.0,0.0,12.0,6.0,hard,ausopen,1
5931,57,2013,first round,1,D Cibulkova,A Barty,2.0,1.0,15.0,7.0,hard,ausopen,1
5964,58,2013,first round,1,V Savinykh,M Minella,2.0,0.0,13.0,7.0,hard,ausopen,1
5997,59,2013,first round,1,K Flipkens,N Bratchikova,2.0,0.0,12.0,7.0,hard,ausopen,1
6030,60,2013,first round,1,K Zakopalova,C Scheepers,2.0,0.0,12.0,3.0,hard,ausopen,1
6063,61,2013,first round,1,V Williams,G Voskoboeva,2.0,0.0,12.0,1.0,hard,ausopen,1
6096,62,2013,first round,1,A Cornet,M Erakovic,2.0,1.0,23.0,20.0,hard,ausopen,1
6129,63,2013,first round,1,M Doi,P Martic,2.0,0.0,12.0,7.0,hard,ausopen,1
6162,64,2013,first round,1,M Sharapova,O Puchkova,2.0,0.0,12.0,0.0,hard,ausopen,1
490,1,2013,second round,2,V Azarenka,E Daniilidou,2.0,0.0,12.0,1.0,hard,ausopen,1
938,2,2013,second round,2,J Hampton,L Kumkhum,2.0,0.0,12.0,3.0,hard,ausopen,1
1298,3,2013,second round,2,E Vesnina,V Lepchenko,2.0,0.0,12.0,6.0,hard,ausopen,1
1648,4,2013,second round,2,R Vinci,A Amanmuradova,2.0,0.0,12.0,5.0,hard,ausopen,1
1910,5,2013,second round,2,C Wozniacki,D Vekic,2.0,0.0,12.0,5.0,hard,ausopen,1
2163,6,2013,second round,2,L Tsurenko,D Gavrilova,2.0,0.0,13.0,8.0,hard,ausopen,1
2416,7,2013,second round,2,S Kuznetsova,Sw Hsieh,2.0,0.0,12.0,3.0,hard,ausopen,1
2665,8,2013,second round,2,C Suarez Navarro,Y Putintseva,2.0,1.0,14.0,14.0,hard,ausopen,1
2829,9,2013,second round,2,S Williams,G Muguruza,2.0,0.0,12.0,2.0,hard,ausopen,1
2987,10,2013,second round,2,A Morita,A Beck,2.0,0.0,12.0,2.0,hard,ausopen,1
3143,11,2013,second round,2,Y Wickmayer,J Cepelova,2.0,0.0,14.0,11.0,hard,ausopen,1
3299,12,2013,second round,2,M Kirilenko,S Peng,2.0,0.0,13.0,7.0,hard,ausopen,1
3449,13,2013,second round,2,K DateKrumm,S Peer,2.0,0.0,13.0,7.0,hard,ausopen,1
3601,14,2013,second round,2,B Jovanovski,L Safarova,2.0,0.0,14.0,10.0,hard,ausopen,1
3751,15,2013,second round,2,S Stephens,K Mladenovic,2.0,0.0,12.0,7.0,hard,ausopen,1
3900,16,2013,second round,2,L Robson,P Kvitova,2.0,1.0,19.0,18.0,hard,ausopen,1
3985,17,2013,second round,2,N Li,O Govortsova,2.0,0.0,13.0,7.0,hard,ausopen,1
4063,18,2013,second round,2,S Cirstea,Kr Pliskova,2.0,1.0,13.0,11.0,hard,ausopen,1
4141,19,2013,second round,2,J Gorges,R Oprandi,2.0,0.0,12.0,5.0,hard,ausopen,1
4219,20,2013,second round,2,J Zheng,S Stosur,2.0,1.0,14.0,15.0,hard,ausopen,1
4296,21,2013,second round,2,A Ivanovic,Yj Chan,2.0,1.0,14.0,15.0,hard,ausopen,1
4372,22,2013,second round,2,J Jankovic,MJ Koehler,2.0,1.0,15.0,14.0,hard,ausopen,1
4449,23,2013,second round,2,H Watson,K Pervak,2.0,1.0,17.0,14.0,hard,ausopen,1
4526,24,2013,second round,2,A Radwanska,IC Begu,2.0,0.0,12.0,6.0,hard,ausopen,1
