,match,year,round,round_number,winner,loser,sets_winner,sets_loser,games_winner,games_loser,surface,tourney_name,tourney_order
2774,10,2008,third round,3,N Li,E Makarova,2.0,1.0,16.0,9.0,hard,usopen,4
2922,11,2008,third round,3,P Schnyder,M Rybarikova,2.0,0.0,13.0,10.0,hard,usopen,4
3070,12,2008,third round,3,K Srebotnik,S Kuznetsova,2.0,1.0,18.0,13.0,hard,usopen,4
3215,13,2008,third round,3,S Bammer,T Perebiynis,2.0,0.0,12.0,3.0,hard,usopen,4
3362,14,2008,third round,3,M Bartoli,L Davenport,2.0,0.0,13.0,7.0,hard,usopen,4
3510,15,2008,third round,3,C Wozniacki,V Azarenka,2.0,0.0,12.0,8.0,hard,usopen,4
3657,16,2008,third round,3,J Jankovic,J Zheng,2.0,0.0,14.0,10.0,hard,usopen,4
513,1,2008,fourth round,4,F Pennetta,A Mauresmo,2.0,0.0,12.0,3.0,hard,usopen,4
987,2,2008,fourth round,4,D Safina,AL Gronefeld,2.0,0.0,13.0,5.0,hard,usopen,4
1327,3,2008,fourth round,4,S Williams,S Bremond,2.0,0.0,12.0,4.0,hard,usopen,4
1656,4,2008,fourth round,4,V Williams,A Radwanska,2.0,0.0,12.0,4.0,hard,usopen,4
1866,5,2008,fourth round,4,E Dementieva,N Li,2.0,0.0,12.0,5.0,hard,usopen,4
2066,6,2008,fourth round,4,P Schnyder,K Srebotnik,2.0,1.0,16.0,12.0,hard,usopen,4
2266,7,2008,fourth round,4,S Bammer,M Bartoli,2.0,1.0,13.0,16.0,hard,usopen,4
2465,8,2008,fourth round,4,J Jankovic,C Wozniacki,2.0,1.0,15.0,9.0,hard,usopen,4
514,1,2008,quarterfinals,5,Dinara Safina,Flavia Pennetta,2.0,0.0,12.0,5.0,hard,usopen,4
988,2,2008,quarterfinals,5,Serena Williams,Venus Williams,2.0,0.0,14.0,12.0,hard,usopen,4
1328,3,2008,quarterfinals,5,Elena Dementieva,Patty Schnyder,2.0,0.0,12.0,5.0,hard,usopen,4
1657,4,2008,quarterfinals,5,Jelena Jankovic,Sybille Bammer,2.0,0.0,12.0,5.0,hard,usopen,4
516,1,2008,semifinals,6,Serena Williams,Dinara Safina,2.0,0.0,12.0,5.0,hard,usopen,4
990,2,2008,semifinals,6,Jelena Jankovic,Elena Dementieva,2.0,0.0,12.0,8.0,hard,usopen,4
511,1,2008,final,7,Serena Williams,Jelena Jankovic,2.0,0.0,13.0,9.0,hard,usopen,4
519,1,2009,first round,1,D Safina,O Rogowska,2.0,1.0,18.0,13.0,hard,usopen,4
992,2,2009,first round,1,K Barrois,U Radwanska,2.0,0.0,12.0,8.0,hard,usopen,4
1331,3,2009,first round,1,T Garbin,M Cecil,2.0,0.0,12.0,1.0,hard,usopen,4
1660,4,2009,first round,1,P Kvitova,A Kleybanova,2.0,1.0,18.0,12.0,hard,usopen,4
1869,5,2009,first round,1,P Schnyder,L Safarova,2.0,1.0,17.0,15.0,hard,usopen,4
2069,6,2009,first round,1,S Errani,A Rus,2.0,0.0,12.0,3.0,hard,usopen,4
2269,7,2009,first round,1,S Peng,J Groth,2.0,0.0,12.0,5.0,hard,usopen,4
2468,8,2009,first round,1,Y Wickmayer,V Razzano,2.0,0.0,12.0,7.0,hard,usopen,4
2627,9,2009,first round,1,K Bondarenko,A Ivanovic,2.0,1.0,15.0,15.0,hard,usopen,4
2775,10,2009,first round,1,S Perry,M Niculescu,2.0,0.0,12.0,6.0,hard,usopen,4
2923,11,2009,first round,1,A Rodionova,L Dominguez Lino,2.0,1.0,16.0,7.0,hard,usopen,4
3071,12,2009,first round,1,S Lisicki,A Rezai,2.0,1.0,19.0,14.0,hard,usopen,4
3216,13,2009,first round,1,A Bondarenko,A Kudryavtseva,2.0,1.0,15.0,11.0,hard,usopen,4
3363,14,2009,first round,1,G Dulko,E Makarova,2.0,1.0,17.0,14.0,hard,usopen,4
3511,15,2009,first round,1,Y Shvedova,M Zec Peskiric,2.0,0.0,12.0,6.0,hard,usopen,4
3658,16,2009,first round,1,J Jankovic,R Vinci,2.0,0.0,12.0,5.0,hard,usopen,4
3765,17,2009,first round,1,E Dementieva,C Pin,2.0,0.0,12.0,3.0,hard,usopen,4
3861,18,2009,first round,1,M Oudin,A Pavlyuchenkova,2.0,0.0,12.0,3.0,hard,usopen,4
3956,19,2009,first round,1,C McHale,P Hercog,2.0,0.0,12.0,4.0,hard,usopen,4
4052,20,2009,first round,1,M Sharapova,T Pironkova,2.0,0.0,12.0,3.0,hard,usopen,4
4148,21,2009,first round,1,J Zheng,AL Gronefeld,2.0,0.0,12.0,5.0,hard,usopen,4
4244,22,2009,first round,1,A Cornet,M Adamczak,2.0,1.0,17.0,15.0,hard,usopen,4
4340,23,2009,first round,1,J Coin,E Hrdinova,2.0,0.0,12.0,6.0,hard,usopen,4
4436,24,2009,first round,1,N Petrova,K Srebotnik,2.0,0.0,12.0,6.0,hard,usopen,4
4532,25,2009,first round,1,C Wozniacki,G Voskoboeva,2.0,0.0,12.0,4.0,hard,usopen,4
4628,26,2009,first round,1,P Martic,S Bremond Beltrame,2.0,0.0,12.0,6.0,hard,usopen,4
4724,27,2009,first round,1,S Dubois,K Mladenovic,2.0,0.0,12.0,4.0,hard,usopen,4
4820,28,2009,first round,1,S Cirstea,A Morita,2.0,0.0,12.0,4.0,hard,usopen,4
4916,29,2009,first round,1,S Peer,A Szavay,2.0,0.0,12.0,4.0,hard,usopen,4
5011,30,2009,first round,1,C Suarez Navarro,V Lepchenko,2.0,1.0,14.0,11.0,hard,usopen,4
5106,31,2009,first round,1,A Sevastova,T Tanasugarn,2.0,0.0,13.0,8.0,hard,usopen,4
5201,32,2009,first round,1,S Kuznetsova,J Gorges,2.0,0.0,12.0,5.0,hard,usopen,4
5252,33,2009,first round,1,V Azarenka,A Dulgheru,2.0,0.0,12.0,2.0,hard,usopen,4
5291,34,2009,first round,1,B ZahlavovaStrycova,M Domachowska,2.0,1.0,14.0,11.0,hard,usopen,4
5330,35,2009,first round,1,S Vogele,A Brianti,2.0,1.0,18.0,11.0,hard,usopen,4
5369,36,2009,first round,1,F Schiavone,Y Meusburger,2.0,0.0,12.0,3.0,hard,usopen,4
5408,37,2009,first round,1,N Li,IR Olaru,2.0,0.0,13.0,9.0,hard,usopen,4
5447,38,2009,first round,1,M Larcher de Brito,M Johansson,2.0,1.0,14.0,12.0,hard,usopen,4
5486,39,2009,first round,1,M Kirilenko,M Koryttseva,2.0,0.0,12.0,3.0,hard,usopen,4
5525,40,2009,first round,1,A Radwanska,P Mayr,2.0,0.0,12.0,3.0,hard,usopen,4
5563,41,2009,first round,1,M Bartoli,R de los Rios,2.0,0.0,12.0,1.0,hard,usopen,4
5601,42,2009,first round,1,K Clijsters,V Kutuzova,2.0,0.0,12.0,2.0,hard,usopen,4
5639,43,2009,first round,1,K Flipkens,J Dokic,2.0,0.0,12.0,7.0,hard,usopen,4
5677,44,2009,first round,1,A Medina Garrigues,G Brodsky,2.0,0.0,12.0,8.0,hard,usopen,4
5715,45,2009,first round,1,Kc Chang,K Kanepi,2.0,1.0,14.0,8.0,hard,usopen,4
5753,46,2009,first round,1,M Rybarikova,V Tetreault,2.0,1.0,16.0,10.0,hard,usopen,4
5791,47,2009,first round,1,B MattekSands,I Benesova,2.0,0.0,12.0,7.0,hard,usopen,4
5829,48,2009,first round,1,V Williams,V Dushevina,2.0,1.0,19.0,15.0,hard,usopen,4
5867,49,2009,first round,1,V Zvonareva,N Llagostera Vives,2.0,0.0,12.0,4.0,hard,usopen,4
5905,50,2009,first round,1,A Chakvetadze,Y Sema,2.0,1.0,16.0,9.0,hard,usopen,4
5943,51,2009,first round,1,J Craybas,Ca Gullickson,2.0,0.0,13.0,9.0,hard,usopen,4
5981,52,2009,first round,1,E Vesnina,L Hradecka,2.0,0.0,13.0,10.0,hard,usopen,4
6019,53,2009,first round,1,A Mauresmo,T Malek,2.0,0.0,12.0,7.0,hard,usopen,4
6057,54,2009,first round,1,A Wozniak,L Granville,2.0,0.0,13.0,7.0,hard,usopen,4
6095,55,2009,first round,1,S Mirza,O Govortsova,2.0,1.0,15.0,11.0,hard,usopen,4
6133,56,2009,first round,1,F Pennetta,E Gallovits,2.0,0.0,12.0,4.0,hard,usopen,4
6171,57,2009,first round,1,S Stosur,A Sugiyama,2.0,1.0,16.0,14.0,hard,usopen,4
6209,58,2009,first round,1,V King,A Yakimova,1.0,0.0,2.0,1.0,hard,usopen,4
6247,59,2009,first round,1,T Bacsinszky,V Manasieva,2.0,0.0,12.0,7.0,hard,usopen,4
6285,60,2009,first round,1,D Hantuchova,M Shaughnessy,2.0,1.0,16.0,9.0,hard,usopen,4
6323,61,2009,first round,1,MJ Martinez Sanchez,S Bammer,2.0,1.0,14.0,16.0,hard,usopen,4
6361,62,2009,first round,1,A Kerber,A Petkovic,2.0,1.0,17.0,14.0,hard,usopen,4
6399,63,2009,first round,1,M Czink,ME Camerin,2.0,0.0,12.0,7.0,hard,usopen,4
6437,64,2009,first round,1,S Williams,A Glatch,2.0,0.0,12.0,5.0,hard,usopen,4
522,1,2009,second round,2,D Safina,K Barrois,2.0,1.0,18.0,12.0,hard,usopen,4
995,2,2009,second round,2,P Kvitova,T Garbin,2.0,0.0,12.0,4.0,hard,usopen,4
1334,3,2009,second round,2,S Errani,P Schnyder,2.0,0.0,13.0,7.0,hard,usopen,4
1663,4,2009,second round,2,Y Wickmayer,S Peng,2.0,1.0,14.0,11.0,hard,usopen,4
1871,5,2009,second round,2,K Bondarenko,S Perry,2.0,0.0,12.0,2.0,hard,usopen,4
2071,6,2009,second round,2,A Rodionova,S Lisicki,2.0,1.0,16.0,14.0,hard,usopen,4
2271,7,2009,second round,2,G Dulko,A Bondarenko,2.0,0.0,12.0,4.0,hard,usopen,4
2470,8,2009,second round,2,Y Shvedova,J Jankovic,2.0,1.0,19.0,16.0,hard,usopen,4
2628,9,2009,second round,2,M Oudin,E Dementieva,2.0,1.0,17.0,14.0,hard,usopen,4
2776,10,2009,second round,2,M Sharapova,C McHale,2.0,0.0,12.0,3.0,hard,usopen,4
2924,11,2009,second round,2,J Zheng ,A Cornet,2.0,1.0,13.0,12.0,hard,usopen,4
3072,12,2009,second round,2,N Petrova,J Coin,2.0,0.0,13.0,10.0,hard,usopen,4
3217,13,2009,second round,2,C Wozniacki,P Martic,2.0,0.0,12.0,1.0,hard,usopen,4
3364,14,2009,second round,2,S Cirstea,S Dubois,2.0,1.0,17.0,15.0,hard,usopen,4
3512,15,2009,second round,2,S Peer,C Suarez Navarro,2.0,0.0,12.0,2.0,hard,usopen,4
3659,16,2009,second round,2,S Kuznetsova,A Sevastova,2.0,0.0,12.0,6.0,hard,usopen,4
3766,17,2009,second round,2,V Azarenka,B ZahlavovaStrycova,2.0,0.0,12.0,3.0,hard,usopen,4
3862,18,2009,second round,2,F Schiavone,S Vogele,2.0,0.0,12.0,8.0,hard,usopen,4
3957,19,2009,second round,2,N Li,M Larcher de Brito,2.0,0.0,12.0,4.0,hard,usopen,4
4053,20,2009,second round,2,M Kirilenko,A Radwanska,2.0,1.0,14.0,14.0,hard,usopen,4
4149,21,2009,second round,2,K Clijsters,M Bartoli,2.0,1.0,17.0,10.0,hard,usopen,4
4245,22,2009,second round,2,K Flipkens,A Medina Garrigues,2.0,0.0,12.0,4.0,hard,usopen,4
4341,23,2009,second round,2,M Rybarikova,Kc Chang,2.0,1.0,16.0,10.0,hard,usopen,4
4437,24,2009,second round,2,V Williams,B MattekSands,2.0,0.0,12.0,6.0,hard,usopen,4
4533,25,2009,second round,2,V Zvonareva,A Chakvetadze,2.0,1.0,15.0,8.0,hard,usopen,4
4629,26,2009,second round,2,E Vesnina,J Craybas,2.0,0.0,13.0,7.0,hard,usopen,4
4725,27,2009,second round,2,A Wozniak,A Mauresmo,2.0,0.0,12.0,4.0,hard,usopen,4
4821,28,2009,second round,2,F Pennetta,S Mirza,2.0,0.0,12.0,0.0,hard,usopen,4
4917,29,2009,second round,2,V King,S Stosur,2.0,0.0,13.0,9.0,hard,usopen,4
5012,30,2009,second round,2,D Hantuchova,T Bacsinszky,2.0,1.0,17.0,10.0,hard,usopen,4
5107,31,2009,second round,2,MJ Martinez Sanchez,A Kerber,2.0,0.0,13.0,8.0,hard,usopen,4
5202,32,2009,second round,2,S Williams,M Czink,2.0,0.0,12.0,2.0,hard,usopen,4
524,1,2009,third round,3,P Kvitova,D Safina,2.0,1.0,15.0,16.0,hard,usopen,4
997,2,2009,third round,3,Y Wickmayer,S Errani,2.0,0.0,12.0,7.0,hard,usopen,4
1335,3,2009,third round,3,K Bondarenko,A Rodionova,2.0,0.0,13.0,10.0,hard,usopen,4
1664,4,2009,third round,3,G Dulko,Y Shvedova,2.0,0.0,12.0,7.0,hard,usopen,4
1872,5,2009,third round,3,M Oudin,M Sharapova,2.0,1.0,16.0,15.0,hard,usopen,4
2072,6,2009,third round,3,N Petrova,J Zheng,2.0,0.0,12.0,5.0,hard,usopen,4
2272,7,2009,third round,3,C Wozniacki,S Cirstea,2.0,0.0,12.0,5.0,hard,usopen,4
2471,8,2009,third round,3,S Kuznetsova,S Peer,2.0,0.0,13.0,6.0,hard,usopen,4
2629,9,2009,third round,3,F Schiavone,V Azarenka,2.0,1.0,16.0,10.0,hard,usopen,4
2777,10,2009,third round,3,N Li,M Kirilenko,2.0,0.0,12.0,6.0,hard,usopen,4
2925,11,2009,third round,3,K Clijsters,K Flipkens,2.0,0.0,12.0,2.0,hard,usopen,4
3073,12,2009,third round,3,V Williams,M Rybarikova,2.0,0.0,13.0,7.0,hard,usopen,4
3218,13,2009,third round,3,V Zvonareva,E Vesnina,2.0,0.0,12.0,6.0,hard,usopen,4
3365,14,2009,third round,3,F Pennetta,A Wozniak,2.0,0.0,12.0,2.0,hard,usopen,4
3513,15,2009,third round,3,D Hantuchova,V King,2.0,0.0,12.0,4.0,hard,usopen,4
3660,16,2009,third round,3,S Williams,MJ Martinez Sanchez,2.0,0.0,13.0,8.0,hard,usopen,4
520,1,2009,fourth round,4,Y Wickmayer,P Kvitova,2.0,1.0,17.0,15.0,hard,usopen,4
993,2,2009,fourth round,4,K Bondarenko,G Dulko,2.0,0.0,12.0,0.0,hard,usopen,4
1332,3,2009,fourth round,4,M Oudin,N Petrova,2.0,1.0,14.0,15.0,hard,usopen,4
1661,4,2009,fourth round,4,C Wozniacki,S Kuznetsova,2.0,1.0,16.0,18.0,hard,usopen,4
1870,5,2009,fourth round,4,N Li,F Schiavone,2.0,0.0,12.0,5.0,hard,usopen,4
2070,6,2009,fourth round,4,K Clijsters,V Williams,2.0,1.0,12.0,10.0,hard,usopen,4
2270,7,2009,fourth round,4,F Pennetta,V Zvonareva,2.0,1.0,16.0,12.0,hard,usopen,4
2469,8,2009,fourth round,4,S Williams,D Hantuchova,2.0,0.0,12.0,2.0,hard,usopen,4
521,1,2009,quarterfinals,5,Yanina Wickmayer,Kateryna Bondarenko,2.0,0.0,13.0,9.0,hard,usopen,4
994,2,2009,quarterfinals,5,Caroline Wozniacki,Melanie Oudin,2.0,0.0,12.0,4.0,hard,usopen,4
1333,3,2009,quarterfinals,5,Kim Clijsters,Li Na,2.0,0.0,12.0,6.0,hard,usopen,4
1662,4,2009,quarterfinals,5,Serena Williams,Flavia Pennetta,2.0,0.0,12.0,7.0,hard,usopen,4
523,1,2009,semifinals,6,Caroline Wozniacki,Yanina Wickmayer,2.0,0.0,12.0,6.0,hard,usopen,4
996,2,2009,semifinals,6,Kim Clijsters,Serena Williams,2.0,0.0,13.0,9.0,hard,usopen,4
518,1,2009,final,7,Kim Clijsters,Caroline Wozniacki,2.0,0.0,13.0,8.0,hard,usopen,4
526,1,2010,first round,1,C Wozniacki,Ch Gullickson,2.0,0.0,12.0,2.0,hard,usopen,4
998,2,2010,first round,1,Kc Chang,C Suarez Navarro,2.0,0.0,12.0,6.0,hard,usopen,4
1336,3,2010,first round,1,Yj Chan,A Keothavong,2.0,1.0,14.0,8.0,hard,usopen,4
1665,4,2010,first round,1,T Paszek,L Safarova,2.0,1.0,15.0,13.0,hard,usopen,4
1873,5,2010,first round,1,A Rezai,M Rybarikova,2.0,0.0,14.0,12.0,hard,usopen,4
2073,6,2010,first round,1,B Capra,K Sprem,2.0,0.0,12.0,4.0,hard,usopen,4
2273,7,2010,first round,1,I Benesova,N Llagostera Vives,2.0,0.0,13.0,9.0,hard,usopen,4
2472,8,2010,first round,1,M Sharapova,J Groth,2.0,1.0,16.0,10.0,hard,usopen,4
2630,9,2010,first round,1,S Kuznetsova,K DateKrumm,2.0,1.0,16.0,9.0,hard,usopen,4
2778,10,2010,first round,1,A Sevastova,R Kulikova,2.0,0.0,8.0,0.0,hard,usopen,4
2926,11,2010,first round,1,Y Meusburger,J Craybas,2.0,1.0,16.0,11.0,hard,usopen,4
3074,12,2010,first round,1,M Kirilenko,B ZahlavovaStrycova,2.0,0.0,13.0,9.0,hard,usopen,4
3219,13,2010,first round,1,L Dominguez Lino,Y Shvedova,2.0,1.0,15.0,12.0,hard,usopen,4
3366,14,2010,first round,1,U Radwanska,A Chakvetadze,2.0,0.0,12.0,6.0,hard,usopen,4
3514,15,2010,first round,1,D Cibulkova,S Vogele,2.0,1.0,17.0,13.0,hard,usopen,4
3661,16,2010,first round,1,K Bondarenko,N Li,2.0,1.0,14.0,12.0,hard,usopen,4
3767,17,2010,first round,1,J Jankovic,S Halep,2.0,1.0,17.0,15.0,hard,usopen,4
3863,18,2010,first round,1,M Lucic,A Molik,2.0,0.0,13.0,7.0,hard,usopen,4
3958,19,2010,first round,1,A Amanmuradova,C Scheepers,2.0,0.0,12.0,7.0,hard,usopen,4
4054,20,2010,first round,1,K Kanepi,A Cornet,2.0,1.0,15.0,7.0,hard,usopen,4
4150,21,2010,first round,1,MJ Martinez Sanchez,J Hampton,2.0,1.0,15.0,10.0,hard,usopen,4
4246,22,2010,first round,1,P Schnyder,K Flipkens,2.0,0.0,12.0,4.0,hard,usopen,4
4342,23,2010,first round,1,J Gorges,R Oprandi,2.0,0.0,12.0,7.0,hard,usopen,4
4438,24,2010,first round,1,Y Wickmayer,A Kudryavtseva,2.0,0.0,12.0,3.0,hard,usopen,4
4534,25,2010,first round,1,A Radwanska,A Parra Santonja,2.0,0.0,12.0,7.0,hard,usopen,4
4630,26,2010,first round,1,S Peng,S Rogers,2.0,1.0,19.0,16.0,hard,usopen,4
4726,27,2010,first round,1,B MattekSands,A Medina Garrigues,2.0,1.0,16.0,11.0,hard,usopen,4
4822,28,2010,first round,1,A Petkovic,N Petrova,2.0,1.0,17.0,14.0,hard,usopen,4
4918,29,2010,first round,1,A Dulgheru,J Coin,2.0,0.0,12.0,4.0,hard,usopen,4
5013,30,2010,first round,1,S Arvidsson,S Cirstea,2.0,0.0,12.0,3.0,hard,usopen,4
5108,31,2010,first round,1,S Lisicki,C Vandeweghe,2.0,0.0,12.0,1.0,hard,usopen,4
5203,32,2010,first round,1,V Zvonareva,Z Kucova,2.0,0.0,12.0,3.0,hard,usopen,4
5253,33,2010,first round,1,F Schiavone,A Morita,2.0,0.0,12.0,1.0,hard,usopen,4
5292,34,2010,first round,1,ME Camerin,S Ferguson,2.0,0.0,12.0,4.0,hard,usopen,4
5331,35,2010,first round,1,M Oudin,O Savchuk,2.0,0.0,12.0,3.0,hard,usopen,4
5370,36,2010,first round,1,A Bondarenko,V Dushevina,2.0,1.0,17.0,11.0,hard,usopen,4
5409,37,2010,first round,1,A Pavlyuchenkova,K Barrois,2.0,0.0,12.0,5.0,hard,usopen,4
5448,38,2010,first round,1,S Mirza,M Larcher de Brito,2.0,0.0,12.0,5.0,hard,usopen,4
5487,39,2010,first round,1,G Dulko,A Kerber,2.0,0.0,12.0,4.0,hard,usopen,4
5526,40,2010,first round,1,V Azarenka,M Niculescu,2.0,1.0,17.0,8.0,hard,usopen,4
5564,41,2010,first round,1,S Peer,J Kostanic Tosic,2.0,0.0,13.0,9.0,hard,usopen,4
5602,42,2010,first round,1,P Parmentier,A Brianti,2.0,1.0,17.0,14.0,hard,usopen,4
5640,43,2010,first round,1,A Szavay,S Zahlavova,2.0,0.0,12.0,2.0,hard,usopen,4
5678,44,2010,first round,1,F Pennetta,I Falconi,2.0,0.0,12.0,3.0,hard,usopen,4
5716,45,2010,first round,1,T Pironkova,R Voracova,2.0,0.0,12.0,7.0,hard,usopen,4
5754,46,2010,first round,1,M Minella,P Hercog,2.0,0.0,13.0,9.0,hard,usopen,4
5792,47,2010,first round,1,R Marino,K Pervak,2.0,1.0,17.0,15.0,hard,usopen,4
5830,48,2010,first round,1,V Williams,R Vinci,2.0,0.0,12.0,5.0,hard,usopen,4
5868,49,2010,first round,1,S Stosur,E Vesnina,2.0,1.0,16.0,13.0,hard,usopen,4
5906,50,2010,first round,1,An Rodionova,B Jovanovski,2.0,0.0,13.0,9.0,hard,usopen,4
5944,51,2010,first round,1,S Errani,T Garbin,2.0,0.0,14.0,11.0,hard,usopen,4
5982,52,2010,first round,1,A Kleybanova,J Larsson,2.0,0.0,13.0,8.0,hard,usopen,4
6020,53,2010,first round,1,D Hantuchova,D Safina,2.0,0.0,12.0,7.0,hard,usopen,4
6058,54,2010,first round,1,V King,C McHale,2.0,1.0,12.0,10.0,hard,usopen,4
6096,55,2010,first round,1,S Bammer,Z Ondraskova,2.0,0.0,13.0,5.0,hard,usopen,4
6134,56,2010,first round,1,E Dementieva,O Govortsova,2.0,0.0,12.0,3.0,hard,usopen,4
6172,57,2010,first round,1,M Bartoli,E Gallovits,2.0,0.0,12.0,5.0,hard,usopen,4
6210,58,2010,first round,1,V Razzano,K Zakopalova,2.0,0.0,12.0,5.0,hard,usopen,4
6248,59,2010,first round,1,A Ivanovic,E Makarova,2.0,0.0,12.0,5.0,hard,usopen,4
6286,60,2010,first round,1,J Zheng,T Bacsinszky,2.0,0.0,14.0,12.0,hard,usopen,4
6324,61,2010,first round,1,P Kvitova,L Hradecka,2.0,0.0,13.0,9.0,hard,usopen,4
6362,62,2010,first round,1,E Baltacha,P Martic,2.0,0.0,12.0,4.0,hard,usopen,4
6400,63,2010,first round,1,S Peers,A Wozniak,2.0,0.0,12.0,1.0,hard,usopen,4
6438,64,2010,first round,1,K Clijsters,G Arn,2.0,0.0,13.0,5.0,hard,usopen,4
529,1,2010,second round,2,C Wozniacki,Kc Chang,2.0,0.0,12.0,0.0,hard,usopen,4
1001,2,2010,second round,2,Yj Chan,T Paszek,2.0,0.0,12.0,6.0,hard,usopen,4
1339,3,2010,second round,2,B Capra,A Rezai,2.0,1.0,15.0,14.0,hard,usopen,4
1668,4,2010,second round,2,M Sharapova,I Benesova,2.0,0.0,12.0,3.0,hard,usopen,4
1875,5,2010,second round,2,S Kuznetsova,A Sevastova,2.0,0.0,12.0,5.0,hard,usopen,4
2075,6,2010,second round,2,M Kirilenko,Y Meusburger,2.0,1.0,17.0,11.0,hard,usopen,4
2275,7,2010,second round,2,L Dominguez Lino,U Radwanska,2.0,0.0,13.0,7.0,hard,usopen,4
2474,8,2010,second round,2,D Cibulkova,K Bondarenko,2.0,1.0,18.0,15.0,hard,usopen,4
2631,9,2010,second round,2,J Jankovic,M Lucic,2.0,1.0,15.0,12.0,hard,usopen,4
2779,10,2010,second round,2,K Kanepi,A Amanmuradova,2.0,0.0,12.0,6.0,hard,usopen,4
2927,11,2010,second round,2,P Schnyder,MJ Martinez Sanchez,2.0,0.0,13.0,10.0,hard,usopen,4
3075,12,2010,second round,2,Y Wickmayer,J Gorges,2.0,0.0,13.0,9.0,hard,usopen,4
3220,13,2010,second round,2,S Peng,A Radwanska,2.0,1.0,14.0,11.0,hard,usopen,4
3367,14,2010,second round,2,A Petkovic,B MattekSands,2.0,1.0,16.0,14.0,hard,usopen,4
3515,15,2010,second round,2,A Dulgheru,S Arvidsson,2.0,0.0,13.0,7.0,hard,usopen,4
3662,16,2010,second round,2,V Zvonareva,S Lisicki,2.0,0.0,13.0,7.0,hard,usopen,4
3768,17,2010,second round,2,F Schiavone,ME Camerin,2.0,0.0,12.0,3.0,hard,usopen,4
3864,18,2010,second round,2,A Bondarenko,M Oudin,2.0,0.0,13.0,7.0,hard,usopen,4
3959,19,2010,second round,2,A Pavlyuchenkova,S Mirza,2.0,0.0,12.0,6.0,hard,usopen,4
4055,20,2010,second round,2,G Dulko,V Azarenka,1.0,0.0,5.0,1.0,hard,usopen,4
4151,21,2010,second round,2,S Peer,P Parmentier,2.0,0.0,12.0,5.0,hard,usopen,4
4247,22,2010,second round,2,F Pennetta,A Szavay,2.0,0.0,12.0,5.0,hard,usopen,4
4343,23,2010,second round,2,M Minella,T Pironkova,2.0,0.0,12.0,4.0,hard,usopen,4
4439,24,2010,second round,2,V Williams,R Marino,2.0,0.0,13.0,9.0,hard,usopen,4
4535,25,2010,second round,2,S Stosur,An Rodionova,2.0,0.0,12.0,5.0,hard,usopen,4
4631,26,2010,second round,2,S Errani,A Kleybanova,2.0,0.0,12.0,5.0,hard,usopen,4
4727,27,2010,second round,2,D Hantuchova,V King,2.0,1.0,17.0,14.0,hard,usopen,4
4823,28,2010,second round,2,E Dementieva,S Bammer,2.0,0.0,12.0,7.0,hard,usopen,4
4919,29,2010,second round,2,V Razzano,M Bartoli,2.0,0.0,13.0,9.0,hard,usopen,4
5014,30,2010,second round,2,A Ivanovic,J Zheng,2.0,0.0,12.0,3.0,hard,usopen,4
5109,31,2010,second round,2,P Kvitova,E Baltacha,2.0,0.0,13.0,9.0,hard,usopen,4
5204,32,2010,second round,2,K Clijsters,S Peers,2.0,0.0,12.0,3.0,hard,usopen,4
531,1,2010,third round,3,C Wozniacki,Yj Chan,2.0,0.0,12.0,1.0,hard,usopen,4
1003,2,2010,third round,3,M Sharapova,B Capra,2.0,0.0,12.0,0.0,hard,usopen,4
1340,3,2010,third round,3,S Kuznetsova,M Kirilenko,2.0,0.0,12.0,7.0,hard,usopen,4
1669,4,2010,third round,3,D Cibulkova,L Dominguez Lino,2.0,0.0,12.0,1.0,hard,usopen,4
1876,5,2010,third round,3,K Kanepi,J Jankovic,2.0,0.0,13.0,8.0,hard,usopen,4
2076,6,2010,third round,3,Y Wickmayer,P Schnyder,2.0,1.0,17.0,18.0,hard,usopen,4
2475,8,2010,third round,3,V Zvonareva,A Dulgheru,2.0,0.0,13.0,8.0,hard,usopen,4
2632,9,2010,third round,3,F Schiavone,A Bondarenko,2.0,0.0,13.0,6.0,hard,usopen,4
2780,10,2010,third round,3,A Pavlyuchenkova,G Dulko,2.0,0.0,12.0,3.0,hard,usopen,4
2928,11,2010,third round,3,S Peer,F Pennetta,2.0,0.0,12.0,8.0,hard,usopen,4
3076,12,2010,third round,3,V Williams,M Minella,2.0,0.0,12.0,3.0,hard,usopen,4
3221,13,2010,third round,3,S Stosur,S Errani,2.0,0.0,12.0,5.0,hard,usopen,4
3368,14,2010,third round,3,E Dementieva,D Hantuchova,2.0,0.0,13.0,7.0,hard,usopen,4
3516,15,2010,third round,3,A Ivanovic,V Razzano,2.0,0.0,13.0,5.0,hard,usopen,4
3663,16,2010,third round,3,K Clijsters,P Kvitova,2.0,0.0,12.0,3.0,hard,usopen,4
527,1,2010,fourth round,4,C Wozniacki,M Sharapova,2.0,0.0,12.0,7.0,hard,usopen,4
999,2,2010,fourth round,4,D Cibulkova,S Kuznetsova,2.0,0.0,14.0,11.0,hard,usopen,4
1337,3,2010,fourth round,4,K Kanepi,Y Wickmayer,2.0,1.0,13.0,13.0,hard,usopen,4
1666,4,2010,fourth round,4,V Zvonareva,A Petkovic,2.0,0.0,12.0,3.0,hard,usopen,4
1874,5,2010,fourth round,4,F Schiavone,A Pavlyuchenkova,2.0,0.0,12.0,3.0,hard,usopen,4
